title,publisher,author,published,date_precision,places,topics,entities,ingested,url,url_note
"Partnership Agreement between the European Union and its Member States, of the one part, and the Members of the Organisation of African, Caribbean and Pacific States, of the other part (Samoa Agreement)",Official Journal of the European Union (EUR-Lex),,2023-12-28,day,ERI,geopol.eu,european-union; oacps; government-of-eritrea,2026-09-01,https://eur-lex.europa.eu/eli/agree_internation/2023/2862/oj,
"SPN - Eritrea - Design, Supply, Installation, Configuration and Training for Eritrea Integrated Tax Administration System (ErITAS) Software, Hardware and related IT Equipment - ESTA",African Development Bank Group,,2023-09-07,day,ERI,dpi.mis,african-development-bank; eritrea-ministry-of-finance-and-national-development; eritrea-inland-revenue-department,2026-09-07,https://www.afdb.org/ar/documents/spn-eritrea-design-supply-installation-configuration-and-training-eritrea-integrated-tax-administration-system-eritas-software-hardware-and-related-it-equipment-esta,
ERITREA 2023-2027 Partnership Compact: Pursuing an Inclusive and Transformative Reform Agenda for Quality Learning for all Girls and Boys in Eritrea,"Global Partnership for Education / Government of the State of Eritrea, Ministry of Education",,2023-09-01,month,ERI,dpi.exchange,global-partnership-for-education; eritrea-ministry-of-education; unicef,2026-09-01,https://www.globalpartnership.org/node/document/download?file=document%2Ffile%2F2023-09-eritrea-partnership-compact.pdf,
2022 UN Annual Results Report — UN Eritrea,"United Nations Country Team, Eritrea",,2023-04-01,month,ERI,dpi.exchange,un-country-team-eritrea; eritrea-ministry-of-labour-and-human-welfare,2026-09-01,https://eritrea.un.org/sites/default/files/2023-04/Eritrea%20UNCT%20Annual%20Results%20Report%202022%20%281%29%20%281%29.pdf,
Measuring digital development: Facts and Figures - Focus on Least Developed Countries,International Telecommunication Union (ITU),,2023-03-01,month,ERI,infra.connect,itu; broadband-commission-for-sustainable-development; eritel,2026-09-01,https://www.itu.int/dms_pub/itu-d/opb/ind/D-IND-ICT_MDD-2023-PDF-E.pdf,
Eritrea | Fact Sheet | Data Protection Africa,Data Protection Africa (ALT Advisory),,2022-05-24,day,ERI,gov.protect,data-protection-africa; government-of-eritrea,2026-09-07,http://web.archive.org/web/20260723133551/https://dataprotection.africa/eritrea/,
Eritrea: Digital Trade Regulatory Integration Country Profile,UNECA African Trade Policy Centre,,2022-01-01,year,ERI,dpi.id; dpi.pay; gov.legislate; gov.policy; gov.protect; gov.regional; tech.industry,uneca; eritel; government-of-eritrea,2026-09-01,https://dtri.uneca.org/v1/uploads/country-profile/eri-country-profile-en.pdf,
"Eritrea (ERI) — GovTech, The Global Digital Identity Index",Global Digital Identity Index (digitalidentityindex.com),,2022-01-01,year,ERI,dpi.exchange; gov.standards,global-digital-identity-index; government-of-eritrea,2026-09-01,https://digitalidentityindex.com/countries/eritrea/govtech/,
The Chinese Government and the Government of the State of Eritrea Signed the Belt and Road Initiative Cooperation Document,"National Development and Reform Commission (NDRC), People's Republic of China",,2021-11-30,day,ERI,geopol.china,china-ndrc; eritrea-ministry-of-foreign-affairs,2026-09-01,https://en.ndrc.gov.cn/news/pressreleases/202111/t20211130_1306246.html,
"The Third Health Sector Strategic Development Plan III (HSSDP III), 2022-2026","State of Eritrea, Ministry of Health",,2021-10-01,month,ERI,dpi.mis,eritrea-ministry-of-health,2026-09-01,https://extranet.who.int/cpcd/sites/default/files/public_file_repository/ERI_Eritrea_Health%20Sector%20Strategic%20and%20Development%20Plan%20%28HSSDP%20III%29_2022-2026.pdf,
Overview of Digital Development in the Horn of Africa,World Bank,,2021-06-21,day,ERI,gov.regional,world-bank; government-of-eritrea,2026-09-01,https://doi.org/10.1596/36458,
Assessment Summary for Health Data — Eritrea,World Health Organization,,2021-03-15,day,ERI,dpi.exchange,who; eritrea-ministry-of-health,2026-09-01,https://cdn.who.int/media/docs/default-source/documents/ddi/score/country-profiles/who_score_eri_en.pdf,
Focus Eritrea: Identity and civil status documents (21.01.2021),"Swiss State Secretariat for Migration (SEM), Country Analysis (translated by Landinfo, Norway)",,2021-01-21,day,ERI,dpi.id; digital.rural,state-secretariat-for-migration-switzerland; government-of-eritrea,2026-09-01,https://www.metas.ch/dam/sem/en/data/internationales/herkunftslaender/afrika/eri/eri-identitaets-und-zivilstandsdokumente-e.pdf.download.pdf/ERI-identitaets-und-zivilstandsdokumente-e.pdf,
An Agricultural Strategic Information System (SIS) in Eritrea,Eritrea Ministry of Information (shabait.com),,2021-01-16,day,ERI,data.satellite; tech.ai,shabait; eritrea-ministry-of-agriculture,2026-09-01,https://shabait.com/2021/01/16/an-agricultural-strategic-information-system-sis-in-eritrea/,
"Sustainable Development Cooperation Framework between Government of the State of Eritrea and the United Nations 2022-2026: Delivering as One for the SDGs, Leaving No One Behind",United Nations in Eritrea / Government of the State of Eritrea,,2021-01-01,year,ERI,finance.mou; gov.policy; dpi.exchange,united-nations; government-of-eritrea; eritrea-ministry-of-finance-and-national-development,2026-09-01,https://eritrea.un.org/sites/default/files/2022-02/The%20UN%20Sustainable%20Development%20Cooperation%20Framework%20Between%20the%20Government%20of%20the%20State%20of%20Eritrea%20and%20the%20United%20Nations%202022%20-%202026-%28Web%20Version%29.pdf,
"IGAD Regional Infrastructure Master Plan, Volume 2",Intergovernmental Authority on Development (IGAD),,2020-03-06,day,ERI,gov.regional,igad; ipe-global; government-of-eritrea,2026-09-01,https://igad.int/wp-content/uploads/2025/04/IRIMP-Final-Report-Volume-2-BSOR-ENG.pdf,
e-VidyaBharati AarogyaBharati (e-VBAB) Network Project,"Embassy of India, Asmara",,2019-11-07,day,ERI,finance.mou; geopol.india,government-of-eritrea; government-of-india; ministry-of-external-affairs-india; tcil,2026-09-01,https://eoiasmara.gov.in/evbab.php,
12th commencement of EIT,Eritrea Ministry of Information (shabait.com),,2019-07-17,day,ERI,capacity.training,eritrea-eit; eritrea-national-higher-education-and-research-institute,2026-09-01,https://shabait.com/2019/07/17/12th-commencement-of-eit/,
Economic & Social Data Development Eritrea,UNDP (UN Development Programme) — Digital Financing,,2019-01-01,year,ERI,gov.policy; finance.new,undp; eritrea-national-statistics-office,2026-07-21,https://open.undp.org/projects/00099544,
"Broadband strategies, policies and plans, 2019",International Telecommunication Union (ITU) / Broadband Commission for Sustainable Development,,2019-01-01,year,GNB; ERI,gov.policy; infra.connect,itu; unesco; broadband-commission-for-sustainable-development,2026-08-27,http://broadband.itu.int/wp-content/uploads/2021/03/ITU_BroadbandPlans_2019.pdf,
"Eritrea: Requirements and procedures to obtain the national identity card, including within the country and from abroad; appearance, security features and information contained on the card; prevalence of fraud (2016-Sept. 2018) [ERI106176.E]","Immigration and Refugee Board of Canada (IRB), Research Directorate — via ecoi.net",,2018-09-26,day,ERI,infra.capacity,eritrea-department-of-immigration-and-nationality; eritrea-consulate-toronto,2026-09-07,https://www.ecoi.net/en/document/2011310.html,
"Eritrea: Initial National Report (1999-2016), prepared on the African Charter on Human and People's Rights (ACHPR)","State of Eritrea, Ministry of Foreign Affairs",,2017-03-28,day,ERI,digital.rural,achpr; eritrea-ministry-of-foreign-affairs,2026-09-01,https://achpr.au.int/sites/default/files/files/2022-08/achpreritreainitialreport19992016.pdf,
Eritrea — PFM and Statistics Technical Assistance and Capacity Building Project (AfDB),African Development Bank Group,,2016-07-04,day,ERI,dpi.mis; infra.store; finance.new,african-development-bank; eritrea-ministry-of-finance-and-national-development; eritrea-national-statistics-office,2026-09-01,https://www.afdb.org/sites/default/files/documents/projects-and-operations/erythree_-_projet_de_renforcement_des_capacites_en_gestion_des_finances_publiques_et_statistiques_-_eer_mars_2026.pdf,
"Detailed findings of the Commission of Inquiry on Human Rights in Eritrea — Chapter VI: Controlled, Silenced and Isolated","UN Human Rights Council, Commission of Inquiry on Human Rights in Eritrea",,2015-06-05,day,ERI,gov.discourse,un-commission-of-inquiry-eritrea; government-of-eritrea,2026-09-01,https://www.ohchr.org/sites/default/files/Documents/HRBodies/HRCouncil/CoIEritrea/A_HRC_29_CRP-1_Chapter_VI.pdf,
Penal Code of the State of Eritrea (2015),"Government of Eritrea, Ministry of Justice (via UNODC SHERLOC)",,2015-05-15,day,ERI,gov.legislate,eritrea-ministry-of-justice; government-of-eritrea,2026-09-01,https://www.unodc.org/cld/uploads/res/document/penal-code_html/PENAL_CODE_ERITREA.pdf,
Cyberwellness Profile — State of Eritrea,International Telecommunication Union (ITU),,2015-03-12,day,ERI,infra.cybersec,itu; government-of-eritrea,2026-09-01,https://cyrilla.org/api/files/1598632563560c3v0eydmfzh.pdf,
The Anti-Money Laundering and Combating Financing of Terrorism Proclamation No. 175/2014,Government of Eritrea (Gazette of Eritrean Laws),,2014-09-08,day,ERI,dpi.id,government-of-eritrea; bank-of-eritrea,2026-09-01,https://erhcb.com/pdf/AML_CFT_PROCLAMATION_%20OF_STATE_OF_ERITREA_2014.pdf,
"Overview of the Education, Ministry of Education, Eritrea",Eritrea Ministry of Education,,2012-07-01,month,ERI,capacity.training,eritrea-ministry-of-education; government-of-eritrea,2026-09-01,https://www.ecss-online.com/data/pdfs/ecss-OVERVIEW-EDUCATION-eritrea.pdf,
Eritrea and Saudi Arabia conclude cooperation agreement,Eritrea Ministry of Information (shabait.com),,2010-10-19,day,ERI,geopol.gulf,eritrea-ministry-of-foreign-affairs; ministry-of-foreign-affairs-saudi-arabia; saudi-arabia,2026-09-01,https://shabait.com/2010/10/19/eritrea-and-saudi-arabia-conclude-cooperation-agreement/,
Mid-Term Review of Cooperation between National Statistics Office in Eritrea and Statistics Norway,"Norwegian Agency for Development Cooperation (Norad), Norad Collected Reviews 7/2007",,2007-01-08,day,ERI,gov.legislate,eritrea-national-statistics-office; statistics-norway; norad; royal-norwegian-embassy-asmara,2026-09-01,https://www.norad.no/contentassets/7f7da719f25e49169fd844b5bb9b6f15/mid-term-review-of-cooperation-between-national-statistics-office-in-eritrea-and-statistics-norway.pdf,
National Policy for ICT in Education in Eritrea,"Ministry of Education, State of Eritrea",,2005-07-01,month,ERI,capacity.literacy; capacity.training; gov.discourse; gov.policy; include.divides,government-of-eritrea; eritrea-ministry-of-education; university-of-asmara; eritrea-national-ict-steering-committee,2026-09-01,http://www.eritreaembassy-japan.org/data/National%20Policy%20for%20ICT%20in%20Education.pdf,
Proclamation No. 124/2002: The Business Information Register Proclamation,Government of Eritrea (Gazette of Eritrean Laws),,2002-12-27,day,ERI,dpi.registry,government-of-eritrea; eritrea-ministry-of-trade-and-industry,2026-09-01,https://faolex.fao.org/docs/pdf/eri200613.pdf,
Demographic Profile and Birth Registration Status of Eritrea,UNICEF; Eritrea Ministry of Justice; Eritrea National Statistics and Evaluation Office,,2002-10-21,day,ERI,dpi.registry,eritrea-ministry-of-justice; eritrea-national-statistics-office; unicef,2026-09-07,https://unstats.un.org/wiki/download/attachments/106499574/Demographic%20Profile%20and%20Birth%20Registration%20Status%20of%20Eritrea_Eritrea.pdf?api=v2,
Eritrea: Education and Training Sector Note,World Bank Group,,2002-07-08,day,ERI,digital.localgov,world-bank; eritrea-ministry-of-education,2026-09-01,https://documents1.worldbank.org/curated/en/674681468770962568/pdf/multi0page.pdf,
Proclamation No. 122/2002 — The Eritrean Science and Technology Development Agency Establishment Proclamation,State of Eritrea (hosted by FAOLEX),,2002-07-01,month,ERI,capacity.research,government-of-eritrea; estda; eritrea-national-science-and-technology-council; eritrea-national-science-and-technology-advisory-board,2026-09-01,https://faolex.fao.org/docs/pdf/eri42430E.pdf,
Proclamation No. 102/1998: Communications Proclamation,"Government of Eritrea (hosted by ITU-D, Regulatory and Market Environment)",,1998-03-02,day,ERI,tech.industry,government-of-eritrea; eritrea-ministry-of-transport-and-communications; eritrea-communications-department; eritrean-postal-services,2026-09-01,https://www.itu.int/ITU-D/treg/Legislation/Eritrea/proclam.html,
Proclamation No. 95/1997 — A Proclamation to Provide for the Registration of Land and Other Immovable Property,"Government of Eritrea, Gazette of Eritrean Laws",,1997-05-19,day,ERI,dpi.registry,government-of-eritrea; eritrea-cadastral-office; eritrea-ministry-of-land-water-and-environment,2026-09-01,https://faolex.fao.org/docs/pdf/eri11855.pdf,
"Proclamation to Provide for the Establishment of the Eritrean Standards Institution, No. 75 of 1995",Government of Eritrea; reproduced in ECOLEX/FAOLEX,,1995-09-20,day,ERI,gov.standards,government-of-eritrea; eritrea-standards-institution,2026-09-01,https://www.ecolex.org/details/legislation/proclamation-to-provide-for-the-establishment-of-the-eritrean-standards-institution-no-75-of-1995-lex-faoc203313/,
Eritrean Nationality Proclamation (No. 21/1992),Provisional Government of Eritrea (via UNHCR Refworld),,1992-04-06,day,ERI,gov.legislate,government-of-eritrea; eritrea-department-of-internal-affairs,2026-09-01,https://www.refworld.org/legal/legislation/natlegbod/1992/en/14094,
