indicator_id,url,title,publisher,published,brief,why_not
capacity.training--dt-related-university-facilities-and-qualifications,https://www.zou.ac.zw/zou-commissions-national-information-access-centre-a-digital-leap-for-education-5-0/,ZOU Commissions National Information Access Centre: A Digital Leap for Education 5.0,Zimbabwe Open University,2026-03-21,progress,cap reached; already staged as baseline for tech.innovate--technology-hubs; NUST and HIT items chosen for this indicator's distinct progress slots
include.access--citizen-participation-in-policy,http://www.ictministry.gov.zw/pages/resource,Ministry of ICT resource page,Ministry of ICT Postal and Courier Services,,baseline,cap reached; Parliament's Hansard chosen as more directly on point primary evidence
include.access--citizen-participation-in-policy,https://www.potraz.gov.zw/wp-content/uploads/2022/01/Zimbabwe-National-Frequency-Allocation-Plan-2.0-20212.pdf,"Zimbabwe National Frequency Allocation Plan (ZNFAP), Version 2.0",POTRAZ,2021-01-01,baseline,cap reached; a regulatory-consultation instrument rather than citizen participation specifically
include.access--citizen-participation-in-policy,https://newziana.co.zw/government-reaffirms-commitment-to-child-protection-online/,Government reaffirms commitment to child protection online,New Ziana,2026-08-20,progress,cap reached; agent flagged lower confidence (state-news account rather than a ministry event notice)
include.access--gender-equity,http://www.ictministry.gov.zw/pages/resource,Zimbabwe National Policy for ICT 2022-2027,Ministry of ICT Postal and Courier Services,2022-01-01,baseline,cap reached; National Gender Policy chosen as more specific to gender equity
include.access--gender-equity,https://zimstat.co.zw/wp-content/uploads/Census/Zimbabwe_2022_PHC_Gender_thematic_FINAL_DRAFT_Jan_25.pdf,Zimbabwe 2022 PHC Gender Thematic Report,ZIMSTAT,2024-12-01,baseline,cap reached; National Gender Policy chosen as the instrument itself rather than a statistics report
include.access--gender-equity,https://documents1.worldbank.org/curated/en/099033126143097016/pdf/P506842-871c2940-d708-4ef5-bf78-a7617d0547a2.pdf,"Access, Use, and Gender Gaps: The Geography of Digital Exclusion in Low- and Middle-Income Countries",World Bank Group,2026-03-01,progress,cap reached; a global report citing 2024 survey data rather than a distinct Zimbabwe-specific in-window event
include.access--inclusion-of-persons-with-disabilities,http://www.ictministry.gov.zw/pages/resource,Zimbabwe National Policy for ICT 2022-2027,Ministry of ICT Postal and Courier Services,2022-01-01,baseline,cap reached; the Persons with Disabilities Act chosen as the more specific and more recent instrument
include.access--inclusion-of-persons-with-disabilities,https://veritaswomen.net/wp-content/uploads/2021/09/National-Disability-Policy-June-20211.pdf,National Disability Policy [Zimbabwe],Ministry of Public Service Labour and Social Welfare,2021-06-01,baseline,cap reached; the 2025 Act chosen as the newer and more specific instrument
include.access--inclusion-of-refugees-and-idps,https://emergency.unhcr.org/sites/default/files/2024-06/Digital-Transformation-Strategy-2022-2026-UNHCR-Web.pdf,Digital Transformation Strategy 2022–2026,UNHCR,2022-01-01,baseline,cap reached; global strategy rather than Zimbabwe-specific; ProFuturo's Zimbabwe partnership page chosen instead
data.statistics--national-strategy-for-development-of-statistics,https://www.paris21.org/sites/default/files/media/document/2026-02/nsds_summary_table_2026.pdf,NSDS Status of Countries — 2026,PARIS21,2026-01,baseline,"Cap kept the NSDS III instrument itself as baseline; this is a secondary status summary, not the instrument"
data.statistics--national-strategy-for-development-of-statistics,https://zimlii.org/akn/zw/act/2007/1/eng@2020-09-04,"Census and Statistics Act, Chapter 10:29",Government of Zimbabwe / ZimLII,2020-09-04,baseline,"Enabling legislation, not the NSDS instrument itself; cap kept one baseline"
data.statistics--national-strategy-for-development-of-statistics,https://zimstat.co.zw/nmds-launch/,Zimbabwe Launches National Migration Data Strategy to Strengthen Evidence-Based Migration Governance,ZIMSTAT / IOM,2026-05-15,progress,"Migration-specific strategy, less on-point than the NSDS IV items chosen; cap of two progress items filled by more directly relevant events"
data.statistics--statistics-from-administrative-data,https://www.zimstat.co.zw/wp-content/uploads/production/transport/2025/Q1_TRANSPORT_STATISTICS_REPORT_2025.pdf,Transport Statistic Brief — Q1 2025,ZIMSTAT,2025,baseline,Strong operational proof but the National Statistical System page was chosen as the more authoritative institutional baseline; cap kept one
data.statistics--statistics-from-administrative-data,https://www.zimstat.co.zw/wp-content/uploads/Macro/NationalAccounts/2024/GDP_2024_Q1_and_Q2_Meta_Data_11_2024 .pdf,Quarterly GDP Metadata — Q1 and Q2 2024,ZIMSTAT,2024-11-26,baseline,Superseded by the 2025 GDP release chosen as progress; cap kept one baseline
data.statistics--statistics-from-administrative-data,https://zimstat.co.zw/vital-statistics/,Vital Statistics,ZIMSTAT,2025-02-05,baseline,Cap kept one baseline (National Statistical System page)
data.statistics--statistics-from-administrative-data,https://www.afro.who.int/countries/zimbabwe/news/zimbabwe-uses-digital-innovation-prevent-stillbirths,Zimbabwe uses digital innovation to prevent stillbirths,WHO Regional Office for Africa,2026-05-03,progress,"Distinct event but cap of two progress items filled by the GDP release and the CRVS-Health integration presentation, which more directly evidence administrative-data statistics production"
data.satellite--agricultural-use-of-satellite-data,https://www.fao.org/newsroom/detail/fao-wins-prize-for-geospatial-project-in-zimbabwe/en,FAO wins prize for geospatial project in Zimbabwe,FAO,2025-07-05,baseline,Cap kept the EOSTAT Phase II launch announcement as baseline; this is commentary on the same programme
data.satellite--agricultural-use-of-satellite-data,https://data.apps.fao.org/catalog/iso/a5165547-619f-471d-8be2-dc15653c7934,Crop type mapping (Zimbabwe – Summer season – 2023–2024 – 10 m),FAO EOSTAT Data Catalog,2025-04-07,baseline,"A data-catalog record, not the programme instrument; cap kept one baseline"
data.satellite--agricultural-use-of-satellite-data,https://www.fao.org/agroinformatics/training-and-resources/data-sets/data-set-detail/new-eostat-data-release/en,New EOSTAT data release,FAO Agro-informatics Platform,2025-05-20,baseline,Cap kept one baseline
data.satellite--agricultural-use-of-satellite-data,https://zingsa.ac.zw/,ZINGSA — Zimbabwe National Geospatial and Space Agency,ZINGSA,,baseline,"Supporting, not lead, evidence for the national satellite-agriculture programme; cap kept one baseline"
data.satellite--agricultural-use-of-satellite-data,https://zingsa.ac.zw/,ZINGSA showcased satellite and precision-agriculture capabilities at the 2026 Zimbabwe International Trade Fair,ZINGSA,2026-04-28,progress,Cap of two progress items filled by the stronger official FAO award and the distinct Yieldera private-sector development
geopol.gulf--gulf-mous-engagements-and-commitments,https://www.mofa.gov.ae/en/MediaHub/News/2019/2018/6/17/17-06-2018-UAE-Zimbabwe,"UAE, Zimbabwe sign cooperation agreements",UAE Ministry of Foreign Affairs,2018-06-17,baseline,Cap kept the gazetted S.I. 37 of 2022 instrument as the strongest legal-status record; this is the earlier signing announcement
geopol.gulf--gulf-mous-engagements-and-commitments,https://veritaszim.net/node/4618,S.I. 284 of 2020 — UAE-Zimbabwe Double Taxation Agreement,Government of Zimbabwe / Veritas,2020,baseline,Cap kept one baseline (the investment protection agreement)
geopol.gulf--gulf-mous-engagements-and-commitments,https://www.zimfa.gov.zw/index.php/bippas/list-of-ratified-bippas,List of Ratified BIPPAs,Zimbabwe Ministry of Foreign Affairs and International Trade,,baseline,Cap kept one baseline; also flagged by the research brief as possibly stale against the 2022 Gazette record
geopol.gulf--gulf-mous-engagements-and-commitments,https://www.mofa.gov.ae/en/MediaHub/News/2023/2/22/22-02-2023-uae-zimbabwe,His Excellency Sheikh Shakhboot bin Nahyan Al Nahyan meets President of Zimbabwe,UAE Ministry of Foreign Affairs,2023-02-22,baseline,Outside the progress window and superseded by the in-window August 2026 visit; cap kept one baseline
geopol.gulf--gulf-mous-engagements-and-commitments,https://mofa.gov.qa/en/qatar/latest-articles/latest-news/details/2025/11/04/prime-minister-and-minister-of-foreign-affairs-meets-president-of-zimbabwe,Prime Minister and Minister of Foreign Affairs Meets President of Zimbabwe,Qatar Ministry of Foreign Affairs,2025-11-04,progress,In-window Qatar engagement but no specific MoU or commitment stated; cap of two progress items filled by more concrete UAE developments
geopol.india--india-mous-engagements-and-commitments,https://indemb-harare.gov.in/public_files/assets/pdf/Press_Release-Visit_2025.pdf,Press Release: Visit of Minister of State for External Affairs,Embassy of India Harare,2025-06-28,baseline,Cap kept the April 2026 MEA relations brief as the single most authoritative current-standing document
geopol.india--india-mous-engagements-and-commitments,https://www.pib.gov.in/Pressreleaseshare.aspx?PRID=1554951,"Cabinet approves MoU between India and Zimbabwe for cooperation in the field of geology, mining and mineral resources",Press Information Bureau Government of India,2018-12-06,baseline,Cap kept one baseline; this 2018 MoU is superseded by the March 2026 mining MoU referenced in the Joint Coordination Committee item
geopol.india--india-mous-engagements-and-commitments,https://www.mea.gov.in/Portal/ForeignRelation/Bilateral_India_Zimbawe_Nov2022.pdf,Bilateral India Zimbabwe,Ministry of External Affairs Government of India,2022-11,baseline,"Older historical inventory, superseded by the April 2026 relations brief; cap kept one baseline"
geopol.india--india-mous-engagements-and-commitments,https://indemb-harare.gov.in/public_files/assets/pdf/ITEC_Day_19_Mar_2026.pdf,ITEC Day 2026,Embassy of India Harare,2026-03-19,baseline,Cap kept one baseline
geopol.india--india-mous-engagements-and-commitments,https://ianslive.in/india-zimbabwe-can-script-next-chapter-of-south-south-cooperation-zimbabwe-vp--20250827192335,"India, Zimbabwe can script next chapter of South-South cooperation: Zimbabwe VP",IANS / Confederation of Indian Industry,2025-08-27,progress,Distinct engagement but no specific agreement was signed; cap of two progress items filled by the mining Joint Coordination Committee meeting and the UNSC reciprocal-support reaffirmation
