title,publisher,author,published,date_precision,places,topics,entities,ingested,url,url_note
"Support to countries within the framework of improving the reporting system of the United Nations Convention To Combat Desertification -- Terms of Reference: Group of Consultants, Seychelles UNCCD 2026 Reporting",Observatoire du Sahara et du Sahel (OSS),,2026-03-11,day,SYC,data.satellite,observatoire-du-sahara-et-du-sahel; global-environment-facility; un-environment-programme,2026-09-06,https://oss-online.org/sites/default/files/2026-03/ToR_Seychelles_UNCCD_2026.pdf,
Starlink cleared for takeoff in Seychelles,Seychelles Nation,,2026-03-06,day,SYC,infra.connect; geopol.usa,starlink; licensing-and-technology-authority-seychelles,2026-07-19,https://www.nation.sc/articles/29683/starlink-cleared-for-takeoff-in-seychelles,
ISR_Disclosable — Renewable Energy Acceleration Program (P505856),World Bank Group,,2026-03-05,day,SYC,infra.energy,world-bank; public-utilities-corporation-seychelles,2026-09-06,https://documents1.worldbank.org/curated/en/099030526203021322/pdf/P505856-a81d8738-93ed-45e8-a832-ead59166da1c.pdf,
National Strategic Plan for Statistics (NSPS) 2023-2027,African Centre for Statistics Digital Repository (UNECA),,2026-03-05,day,SYC,data.statistics,uneca; national-bureau-of-statistics-seychelles,2026-09-06,https://datalab.uneca.org/docs-acs/missions/national-strategic-plan-statistics-nsps-2023-2027,
"Cabinet Business - Wednesday 4th March, 2026",State House Seychelles -- Office of the President,,2026-03-05,day,SYC,dpi.exchange; dpi.registry,state-house-seychelles; cabinet-of-seychelles; agency-for-social-protection-seychelles; department-of-information-communication-technology-seychelles; pwc,2026-09-06,https://statehouse.gov.sc/news/6829/cabinet-business-wednesday-4th-march-2026,
Seychelles: NDVI at Subnational Level,"World Food Programme (WFP), using NASA MODIS data -- hosted on the Humanitarian Data Exchange (HDX)",,2026-03-03,day,SYC,data.satellite,world-food-programme; nasa,2026-09-06,https://data.humdata.org/dataset/syc-ndvi-subnational,
"National Artificial Intelligence in Education Framework, Seychelles 2026-2030","Ministry of Education and Human Resource Development, Seychelles",,2026-03-01,month,SYC,tech.ai; capacity.literacy; include.access; dpi.exchange,ministry-of-education-seychelles; world-bank,2026-09-06,http://statehouse.gov.sc/uploads/cabinet_downloads/140_MBMFFUcf.pdf,
Seychelles Hosts International Webinar on Ocean Sustainability in Partnership with IPOS,"Ministry of Fisheries, Agriculture and Blue Economy, Seychelles",,2026-02-25,day,SYC,tech.ai,ministry-of-fisheries-agriculture-and-blue-economy-seychelles; international-platform-for-ocean-sustainability,2026-09-06,https://mofbe.gov.sc/seychelles-hosts-international-webinar-on-ocean-sustainability-in-partnership-with-ipos/,
InfoCom Engages with EUROJUST and EU Representatives on Data Protection,Information Commission of Seychelles (InfoCom),,2026-02-24,day,SYC,gov.protect,information-commission-seychelles; eurojust; eu-delegation-mauritius-and-seychelles,2026-09-06,https://www.infocom.sc/infocom-engages-with-eurojust-and-eu-representatives-on-data-protection/,
"Cabinet Business - Wednesday 18th February, 2026",State House Seychelles -- Office of the President,,2026-02-19,day,SYC,dpi.exchange; geopol.usa; gov.policy,state-house-seychelles; cabinet-of-seychelles; ministry-of-health-seychelles; starlink,2026-09-06,https://statehouse.gov.sc/news/6791/cabinet-business-wednesday-18th-february-2026,
Decision on the Activity Report of the African Continental Free Trade Area (AfCFTA) -- Assembly/AU/Dec.956(XXXIX),African Union Assembly,,2026-02-15,day,SYC,gov.regional,african-union-commission; afcfta,2026-09-06,https://au.int/sites/default/files/decisions/46188-Assembly_Decisions_31_March_E.pdf,
India Announces USD 175 Million Special Economic Package as Seychelles–India Partnership Enters a New Chapter,State House Seychelles (Office of the President),,2026-02-10,day,SYC,dpi.govtech; gov.regional; geopol.india; finance.mou,dict-seychelles; ministry-of-electronics-and-information-technology-india; government-of-seychelles; state-house-seychelles,2026-09-06,https://statehouse.gov.sc/news/6772/india-announces-usd-175-million-special-economic-package-as-seychelles-india-partnership-enters-a-new-chapter,
India Announces USD 175 Million Special Economic Package as Seychelles–India Partnership Enters a New Chapter,State House Seychelles | Office of the President,,2026-02-10,day,SYC,capacity.literacy; geopol.india,state-house-seychelles; public-service-bureau-seychelles; national-centre-for-good-governance-india,2026-09-06,https://statehouse.gov.sc/news/6772/india-announces-usd-175-million-special-economic-package-as-seychelles-india-partnership-enters-a-new-chapter,
PM''s Press Statement during the Joint Press Statement with the President of Seychelles,"Prime Minister''s Office, Government of India",,2026-02-09,day,SYC,tech.industry,government-of-india; government-of-seychelles,2026-09-06,https://www.pmindia.gov.in/en/news_updates/pm-addressing-the-joint-press-meet-with-president-dr-patrick-herminie-of-the-republic-of-seychelles/,
"India – Seychelles Joint Vision for Sustainability, Economic Growth and Security through Enhanced Linkages (SESEL)","Ministry of External Affairs, Government of India",,2026-02-09,day,SYC,dpi.exchange,government-of-india; india-ministry-of-external-affairs; government-of-seychelles,2026-09-06,https://www.mea.gov.in/bilateral-documents.htm?dtl%2F40719%2FIndia++Seychelles+Joint+Vision+for+Sustainability+Economic+Growth+and+Security+through+Enhanced+Linkages+SESEL=,
"Health Care Agency (Repeal) Bill, 2026 (Bill No. 3 of 2026)",Government of Seychelles (Official Gazette),,2026-02-09,day,SYC,dpi.exchange; gov.legislate,ministry-of-health-seychelles; national-assembly-seychelles; government-of-seychelles; health-care-agency-seychelles,2026-09-06,https://www.gazette.sc/sites/default/files/2026-02/Bill%20No.%203%20-%20Health%20Care%20Agency%20%28Repeal%29%20Bill%202026.pdf,
President Herminie Strengthens Health Partnerships and Engages Seychellois Patients in Chennai,"State House Seychelles, Office of the President",,2026-02-06,day,SYC,digital.rural,state-house-seychelles; ministry-of-health-seychelles; sims-hospital-chennai,2026-09-06,https://statehouse.gov.sc/news/6761/president-herminie-strengthens-health-partnerships-and-engages-seychellois-patients-in-chennai,
Data Protection,"Information Commission, Seychelles",,2026-02-06,day,SYC,gov.policy,information-commission-seychelles; data-protection-act-2023-seychelles,2026-09-06,https://www.infocom.sc/data-protection/,
Data Protection Day 2026: Building Trust in a Digital Seychelles,Information Commission of Seychelles,,2026-01-28,day,SYC,gov.protect,information-commission-seychelles,2026-07-19,https://www.infocom.sc/data-protection-day-2026-building-trust-in-a-digital-seychelles/,
Minister David Pierre Visits Anse Boileau Schools to Launch AI and Smart Classroom Initiatives,"Ministry of Education and Human Resource Development, Seychelles",,2026-01-20,day,SYC,digital.rural,ministry-of-education-seychelles,2026-09-06,https://edu.gov.sc/news/minister-david-pierre-visits-anse-boileau-schools-to-launch-ai-and-smart-classroom-initiatives/,
The rise of cheques as Kenya's preferred payment method,ITWeb Africa,Phathisani Moyo,2026-01-13,day,KEN; BFA; ZMB; SYC; GHA,dpi.pay,central-bank-of-kenya; safaricom; pesalink,2026-07-12,https://itweb.africa/article/the-rise-of-cheques-as-kenyas-preferred-payment-method/wbrpOqg2aBXMDLZn,
"Official Gazette, Republic of Seychelles — No. 2, Monday 12th January 2026",Government of Seychelles — Official Gazette,,2026-01-12,day,SYC,dpi.registry,electoral-commission-of-seychelles,2026-09-06,https://www.gazette.sc/sites/default/files/2026-01/Gazette%20No%202%20-%2012th%20January%202026.pdf,
SeyID Security,"SeyID Portal, Department of Information Communications Technology, Government of Seychelles",,2026-01-01,year,SYC,dpi.id,seyid; dict-seychelles; wisekey,2026-09-06,https://seyid.gov.sc/Security,
Minor ID,"SeyID Portal, Government of Seychelles",,2026-01-01,year,SYC,dpi.id,seyid; government-of-seychelles,2026-09-06,https://beta.gov.sc/seyidportal/IDWallet/MinorID,
ID-Wallet,"SeyID Portal, Government of Seychelles",,2026-01-01,year,SYC,dpi.id,seyid; department-of-immigration-and-civil-status-seychelles; seychelles-licensing-authority,2026-09-06,https://www.seyid.gov.sc/IDWallet,
Information Commission Strategic Plan 2026-2028,"Information Commission, Seychelles",,2026-01-01,year,SYC,gov.policy,information-commission-seychelles; unesco,2026-09-06,https://www.infocom.sc/wp-content/uploads/Strategic-Plan-2026-2028.pdf,
National Identity Card,"Department of Immigration and Civil Status, Government of Seychelles",,2026-01-01,year,SYC,dpi.id,seyid; department-of-immigration-and-civil-status-seychelles,2026-09-06,https://www.ics.gov.sc/civil-status/national-identity-card,
Civil Status Division,"Department of Immigration and Civil Status, Government of Seychelles",,2026-01-01,year,SYC,dpi.id; dpi.registry,department-of-immigration-and-civil-status-seychelles,2026-09-06,https://www.ics.gov.sc/about/department/civil-status-division,
2024 Annual National Accounts Statistics,"National Bureau of Statistics, Seychelles",,2025-12-31,day,SYC,tech.industry,national-bureau-of-statistics-seychelles,2026-09-06,https://nbs.gov.sc/downloads/1873-ana-2024/download,
"National Institute of Science, Technology and Innovation Act, 2025 (Act 24 of 2025)","Official Gazette, Republic of Seychelles",,2025-12-23,day,SYC,gov.legislate; tech.innovate; capacity.research,national-institute-of-science-technology-and-innovation-seychelles,2026-07-19,https://www.gazette.sc/sites/default/files/2025-12/Act%2024%202025%20-%20National%20Institute%20of%20Science%20Technology%20and%20Innovation%20Act.pdf,
"Cybercrimes and other Related Crimes (Amendment) Act, 2025",Government of Seychelles -- Official Gazette,,2025-12-22,day,SYC,gov.legislate,national-assembly-seychelles; government-of-seychelles,2026-09-06,https://www.gazette.sc/sites/default/files/2025-12/Act%2023%202025%20-%20Cybercrimes%20and%20other%20Related%20Crimes%20%28Amendment%29%20Act%202025.pdf,
"National Payment System (Licensing and Authorisation) (Amendment) Regulations, 2025",Central Bank of Seychelles -- Official Gazette,,2025-12-15,day,SYC,gov.legislate; dpi.pay,central-bank-of-seychelles,2026-09-06,https://www.gazette.sc/sites/default/files/2025-12/SI%2099%202025%20No%202%20-%20National%20Payment%20System%20%28Licensing%20and%20Authorisation%29%20%28Amendment%29%20Regulations%202025.pdf,
NBS launches two EOIs for website modernisation project,Seychelles Nation,,2025-12-05,day,SYC,gov.policy,national-bureau-of-statistics-seychelles; african-development-bank,2026-09-06,https://nation.sc/articles/28482/nbs-launches-two-eois-for-website-modernisation-project,
National Tender Board Notice: Tender Award (September - December 2025),"National Tender Board, Seychelles",,2025-12-01,month,SYC,dpi.id; digital.rural,national-tender-board-seychelles; ministry-of-investment-entrepreneurship-and-industry-seychelles; nrd-companies,2026-09-06,https://www.ntb.sc/media/tender-files/tender-Award_Sep-Dec_2025_-_board_only.pdf,
Fusepay launches payments platform in Seychelles after $350K pre-seed,Daba Finance,,2025-11-27,day,SYC,dpi.pay; finance.new,fusepay,2026-07-19,https://dabafinance.com/en/news/fusepay-rolls-out-b2b-payments-platform,
"S.I. 65 of 2025 - Revenue Administration (Electronic Filing of Documents) Regulations, 2025",National Assembly of Seychelles,,2025-11-24,day,SYC,dpi.pay; gov.legislate,seychelles-revenue-commission,2026-09-06,https://www.nationalassembly.sc/legislation/statutory-instrument-sis/si-65-2025-revenue-administration-electronic-filing-documents,
Seychelles embraces digital revolution as Fusepay ushers out paper cheques,TechAfrica News,,2025-11-21,day,SYC,dpi.pay,fusepay,2026-07-19,https://techafricanews.com/2025/11/21/seychelles-embraces-digital-revolution-as-fusepay-ushers-out-paper-cheques/,
Fusepay Receives Final Approval to Operate as a Licensed Payment Service Provider in Seychelles,Fusepay,,2025-11-14,day,SYC,dpi.pay,fusepay; central-bank-of-seychelles,2026-09-06,https://www.fusepay.app/blog-posts/fusepay-receives-final-approval-to-operate-as-a-licensed-payment-service-provider-in-seychelles,
Census of economic activities to boost Seychelles' business data framework,Seychelles Nation,,2025-11-11,day,SYC,data.statistics,national-bureau-of-statistics-seychelles,2026-09-06,https://www.nation.sc/articles/28163/census-of-economic-activities-to-boost-seychelles-business-data-framework,
"Updated Whitepaper — Review and Reform of the Access to Information Act, 2018",Information Commission of Seychelles,,2025-11-10,day,SYC,gov.legislate; gov.policy; data.open,information-commission-seychelles,2026-07-19,https://www.infocom.sc/wp-content/uploads/ATIA-Updated-Whitepaper-10.11.2025.pdf,
Digital 2026: Seychelles,DataReportal / Kepios,,2025-11-08,day,SYC,include.divides,,2026-09-06,https://datareportal.com/reports/digital-2026-seychelles,
Seychelles selects NRD Companies to develop new Ease of Doing Business Portal,NRD Companies (press release),,2025-11-07,day,SYC,dpi.govtech; finance.new,nrd-companies; ministry-of-investment-entrepreneurship-and-industry-seychelles,2026-07-19,https://www.nrdcompanies.com/insights/seychelles-selects-nrd-companies-to-develop-new-ease-of-doing-business-portal-to-transform-investment-landscape/,
President Herminie Presents Ministerial Portfolios in Special Cabinet Meeting,State House Seychelles -- Office of the President,,2025-11-06,day,SYC,dpi.id,state-house-seychelles; government-of-seychelles; dict-seychelles; department-of-digital-transformation-seychelles,2026-09-06,https://statehouse.gov.sc/news/6620/president-herminie-presents-ministerial-portfolios-in-special-cabinet-meeting,
ASP launches digital system,Seychelles Nation,,2025-10-21,day,SYC,dpi.exchange; dpi.mis,agency-for-social-protection-seychelles; seyid,2026-09-06,https://www.nation.sc/articles/27935/asp-launches-digital-system,
Strengthening Seychelles' National Statistical System: Peer Review Report Now Available,"STATAFRIC (African Union Commission, Pan-African Statistics Programme II)",,2025-10-17,day,SYC,data.statistics; gov.legislate; gov.policy,statafric; national-bureau-of-statistics-seychelles; african-union-commission,2026-09-06,https://statafric.au.int/en/news/press-releases/2025-10-17/strengthening-seychelles-national-statistical-system,
News -- National Cybersecurity Coordination Committee,"National Cybersecurity Coordination Committee (NCCC), Ministry of Internal Affairs and Civil Service",,2025-10-17,month,SYC,gov.discourse,national-cybersecurity-coordination-committee-seychelles; seychelles-bankers-association; central-bank-of-seychelles,2026-09-06,https://www.mhsca.gov.sc/nccc/news,
"Official Gazette No. 64, 29th September 2025 -- General Notice No. 985 of 2025: Appointment of the Board of the Seychelles Bureau of Standards",Government of Seychelles -- Official Gazette,,2025-09-29,day,SYC,gov.standards,seychelles-bureau-of-standards; government-of-seychelles,2026-09-06,https://www.gazette.sc/sites/default/files/2025-09/Gazette%20No%2064%20-%2029th%20September%202025.pdf,
UniSey Centre for Innovation,University of Seychelles,,2025-09-18,day,SYC,tech.innovate,university-of-seychelles,2026-09-06,https://unisey.ac.sc/unisey-centre-for-innovation-2/,
Seychelles | SADCAS,Southern African Development Community Accreditation Service (SADCAS),,2025-09-15,day,SYC,gov.standards,sadcas; seychelles-bureau-of-standards,2026-09-06,https://www.sadcas.org/member-states/37,
Airtel Seychelles unveils 'smart connect',Seychelles Nation,,2025-09-13,day,SYC,infra.connect,airtel-seychelles,2026-09-06,https://www.nation.sc/articles/27477/airtel-seychelles-unveils-smart-connect,
Uptime Institute — Data Center 1 - Bon Espoir (Cable & Wireless (Seychelles) Limited),Uptime Institute,,2025-09-04,day,SYC,infra.store,cable-and-wireless-seychelles,2026-09-06,https://uptimeinstitute.com/component/tierachievement/datacenter/data-center-1--bon-espoir/2230?Itemid=,
SMART Education Solutions transform classrooms in Seychelles (Huawei / Ministry of Education / Cable & Wireless),Huawei Enterprise (case study),,2025-08-30,day,SYC,dpi.mis; capacity.training; geopol.china,huawei; cable-and-wireless-seychelles; ministry-of-education-seychelles,2026-07-19,https://e.huawei.com/ae/case-studies/industries/commercial-market/2025-seychelles-smart-education-solutions,
Mid-Year 2025 Estimated Resident Population (ERP),National Bureau of Statistics (Seychelles),,2025-08-29,day,SYC,data.statistics; dpi.id,national-bureau-of-statistics-seychelles; department-of-immigration-and-civil-status-seychelles,2026-09-06,https://www.nbs.gov.sc/downloads/1889-mid-2025-estimated-resident-population/download,
Cybercriminals attack Seychelles — offshore banking as a target (Seychelles Commercial Bank breach analysis),Resecurity,,2025-07-29,day,SYC,infra.cybersec; gov.protect,seychelles-commercial-bank; resecurity,2026-07-19,https://www.resecurity.com/blog/article/cybercriminals-attack-seychelles-offshore-banking-as-a-target,
Seychelles Commercial Bank confirms customer data breach,BankInfoSecurity (ISMG),,2025-07-15,day,SYC,infra.cybersec; gov.protect,seychelles-commercial-bank; resecurity,2026-07-19,https://www.bankinfosecurity.com/seychelles-commercial-bank-confirms-customer-data-breach-a-28972,
"Strengthening Quality of the Social Protection System (P168993) -- Implementation Status & Results Report, Seq. 9",World Bank Group,,2025-06-26,day,SYC,dpi.exchange,world-bank; agency-for-social-protection-seychelles; ministry-of-health-seychelles,2026-09-06,https://documents1.worldbank.org/curated/en/099062625164514304/pdf/P168993-cdd171f8-8f75-415e-9083-d46ea92aa53d.pdf,
"The Media, Youth, Sports And Culture Committee Conduct Visit To The Department Of Information Communication Technology",National Assembly of Seychelles,,2025-06-17,day,SYC,digital.localgov,dict-seychelles; national-assembly-seychelles,2026-09-06,https://www.nationalassembly.sc/media/news/2025-06/media-youth-sports-and-culture-committee-conduct-visit-department-information,
"Voluntary National Review 2025, Republic of Seychelles","National Planning Department, Ministry of Finance, National Planning & Trade",,2025-06-01,month,SYC,include.access,government-of-seychelles,2026-09-06,https://www.finance.gov.sc/wp-content/uploads/2025/10/VNR_SEYCHELLES_2025-1.pdf,
"2024 Annual Report — Public Utilities Corporation, Seychelles","Public Utilities Corporation (PUC), Seychelles",,2025-05-30,day,SYC,infra.energy,public-utilities-corporation-seychelles; utilities-regulatory-commission-seychelles; government-of-seychelles,2026-09-06,https://www.nationalassembly.sc/sites/default/files/2025-08/PUC%20-%202024%20Annual%20Report.pdf,
Public Statement: MEXC Global Limited,Financial Services Authority (Seychelles),,2025-05-30,day,SYC,dpi.pay,financial-services-authority-seychelles; mexc-global-ltd; virtual-asset-service-providers-act-2024-seychelles,2026-09-06,https://fsaseychelles.sc/media-corner/regulatory-updates/public-statement-mexc-global-limited,
From headlines to algorithms: Media practitioners explore AI with NCCC and AMPS,Seychelles Nation,,2025-05-13,day,SYC,tech.ai; infra.cybersec,national-cybersecurity-coordination-committee-seychelles,2026-07-19,https://nation.sc/articles/26060/from-headlines-to-algorithms-media-practitioners-explore-ai-with-nccc-and-amps,
Public Notice - Transition to ISO 20022,Central Bank of Seychelles & Seychelles Bankers Association,,2025-04-14,day,SYC,gov.standards,central-bank-of-seychelles; seychelles-bankers-association,2026-09-06,https://sba.org.sc/public-notice-bank-closure/,
Digital Transformation,"Ministry of Education and Human Resource Development, Seychelles",,2025-03-10,day,SYC,digital.rural,ministry-of-education-seychelles; university-of-seychelles,2026-09-06,https://edu.gov.sc/digital-transformation/,
Hytera and Cable & Wireless Seychelles sign MoU to drive digital transformation,Developing Telecoms,,2025-03-04,day,SYC,infra.connect; infra.cybersec; finance.mou; geopol.china,hytera; cable-and-wireless-seychelles,2026-07-19,https://www.developingtelecoms.com/telecom-technology/wireless-networks/18097-hytera-and-cws-aim-to-drive-digital-transformation-in-seychelles.html,
Press Release - Caution regarding Virtual Asset Services Providers,Financial Services Authority (Seychelles),,2025-02-14,day,SYC,dpi.pay,financial-services-authority-seychelles; mexc-global-ltd; virtual-asset-service-providers-act-2024-seychelles,2026-09-06,https://fsaseychelles.sc/media/regupdates/Press_Release_-_Caution_regarding_Virtual_Asset_Services__Providers.pdf,
Seychelles Pledges to Modernize Public Services Through Digital Transformation,We Are Tech Africa,Hikmatu Bilali,2025-02-10,day,SYC,dpi.govtech; gov.policy; dpi.registry,registrar-general-office-seychelles; wavel-ramkalawan,2026-07-17,https://www.wearetech.africa/en/fils-uk/news/public-management/seychelles-pledges-to-modernize-public-services-through-digital-transformation,
Policy on the Use of Fixed Broadband Wireless Access in the 2.4 GHz and 5.8 GHz Frequency Bands (Revised),Seychelles Communications Regulatory Authority,,2025-01-22,day,SYC,gov.policy,seychelles-communications-regulatory-authority,2026-09-06,https://scra.sc/wp-content/uploads/2025/01/Revised_FBWA_Policy.pdf,
Seychelles Police Department chooses the FileMaker Platform to aid fight against crime,Winsoft International,,2025-01-06,day,SYC,digital.rural,seychelles-police; transmedia; unodc,2026-09-06,https://winsoft-international.com/seychelles-police-department-chooses-the-filemaker-platform-to-aid-fight-against-crime/,
"Hustle Fund — Fusepay pre-seed, 2025",Hustle Fund,,2025-01-01,year,SYC,dpi.pay; finance.new,hustle-fund; fusepay,2026-07-22,https://dabafinance.com/en/news/fusepay-rolls-out-b2b-payments-platform,
National Addressing System (Seychelles Postal Regulator),Seychelles Postal Regulator,,2025-01-01,year,SYC,dpi.registry; gov.standards; data.statistics; dpi.govtech,seychelles-postal-regulator; seychelles-national-addressing-system; dict-seychelles,2026-07-17,https://seychellespostalregulator.com/pages/national-addressing-system,
Global Innovation Index 2025: Seychelles country profile,WIPO,,2025-01-01,year,SYC,tech.innovate; data.statistics,global-innovation-index; wipo,2026-07-17,https://www.wipo.int/edocs/gii-ranking/2025/sc.pdf,
ASP Launches Electronic Social Protection System Program,Agency for Social Protection (Seychelles),,2024-12-12,day,SYC,dpi.pay,agency-for-social-protection-seychelles; pwc; ministry-of-local-government-and-community-affairs-seychelles,2026-09-06,https://asp.gov.sc/launching-of-esps-sensitisation-programme/,
Design and Development of the Land Management Administration Information System (LMAIS),"Procurement Oversight Unit, Government of Seychelles",,2024-11-27,day,SYC,digital.rural,lands-department-seychelles; dict-seychelles; national-tender-board-seychelles,2026-09-06,https://www.pou.gov.sc/tenders/consultancies/1275-design-and-development-of-the-land-management-administration-information-system-lmais,
"Verbatim Report, National Assembly of Seychelles Sitting, Wednesday 13th November 2024 -- Department of Immigration and Civil Status Budget",National Assembly of Seychelles,,2024-11-13,day,SYC,dpi.id,government-of-seychelles; national-assembly-seychelles; department-of-immigration-and-civil-status-seychelles; dict-seychelles,2026-09-06,https://www.nationalassembly.sc/sites/default/files/2025-02/VERBATIM%2013TH%20NOVEMBER%202024.pdf,
"South Africa, Mauritius and Tunisia Lead E-Government Progress in Africa (UN EGDI 2024)",Ecofin Agency,Ecofin Agency,2024-09-23,day,ZAF; MUS; TUN; MAR; SYC; EGY; XAF,dpi.govtech; data.statistics; gov.regional,un-egdi,2026-07-16,https://www.ecofinagency.com/telecom/2309-45916-south-africa-mauritius-and-tunisia-lead-e-government-progress-in-africa,
Seychelles to phase out cheques for financial transactions from 2025,Seychelles News Agency,,2024-09-22,day,SYC,dpi.pay; include.access; gov.policy; finance.new,central-bank-of-seychelles; seft-seychelles,2026-07-17,http://www.seychellesnewsagency.com/articles/21244/seychelles-to-phase-out-cheques-for-financial-transactions-from-2025,
PUBLIC ANNOUNCEMENT: Transition to Virtual ID Cards for Permit Holders,"Department of Immigration & Civil Status, Government of Seychelles",,2024-09-18,day,SYC,dpi.id,department-of-immigration-and-civil-status-seychelles; seyid; government-of-seychelles,2026-09-06,https://www.ics.gov.sc/about/media-centre/publications/public-announcement,
Seychelles Makes Digital ID Mandatory for Work Permit Holders,ID Tech (idtechwire.com),ID Tech Editorial Team,2024-09-18,day,SYC,dpi.id; dpi.govtech; dpi.registry; infra.cybersec,seyid; certexpress; wisekey; department-of-immigration-and-civil-status-seychelles,2026-07-17,https://idtechwire.com/seychelles-makes-digital-id-mandatory-for-work-permit-holders,
Launch of New Digital Solutions for Public Services,"Department of Immigration & Civil Status (ICS), Seychelles",Juliette Ernesta,2024-09-18,day,SYC,dpi.id; dpi.registry; dpi.govtech; include.access,seyid; certexpress; department-of-immigration-and-civil-status-seychelles; dict-seychelles,2026-07-17,https://www.ics.gov.sc/about/media-centre/publications/launch-of-new-digital-solutions-for-public-services,
India-Seychelles Bilateral Relations: Historical Background and Diplomatic Links,"Ministry of External Affairs, Government of India",,2024-08-27,day,SYC,geopol.india,ministry-of-external-affairs-india; government-of-seychelles; bharti-airtel; international-solar-alliance,2026-09-06,https://www.mea.gov.in/Portal/ForeignRelation/India-Seychelles-Bilateral-27.8.2024.pdf,
CBUAE and the CBS sign MoUs to promote the use of local currencies for cross-border transactions and interlinking payment and messaging systems,Central Bank of the United Arab Emirates (CBUAE),,2024-07-19,day,SYC,geopol.gulf,central-bank-of-the-uae; central-bank-of-seychelles,2026-09-06,https://www.centralbank.ae/media/bgzkeqnp/cbuae-and-the-cbs-sign-mous-to-promote-the-use-of-local-currencies-en.pdf,
Country Partnership Framework for the Republic of Seychelles for the Period FY25-FY30,"World Bank Group (hosted by the Seychelles Ministry of Finance, National Planning and Trade)",,2024-06-25,day,SYC,infra.connect,world-bank; government-of-seychelles,2026-09-06,https://www.finance.gov.sc/wp-content/uploads/2025/09/Seychelles-World-bank-Country-Partnership-Framework-FY2025-FY2030.pdf,
Seychelles Revenue Commission Launches Online Payment for Customs Services,Seychelles Revenue Commission,,2024-06-05,day,SYC,dpi.pay,seychelles-revenue-commission; asycuda; european-union,2026-09-06,https://src.gov.sc/seychelles-revenue-commission-launches-online-payment-for-customs-services/,
Review of Seychelles DPA,TechHive Advisory,TechHive Advisory (house byline),2024-06-04,day,SYC,gov.protect; gov.legislate; gov.standards,data-protection-act-2023-seychelles; information-commission-seychelles; dict-seychelles,2026-07-17,https://www.techhiveadvisory.africa/insights/review-of-seychelles-dpa,
Data Protection Law now in force in Seychelles,Appleby,"Malcolm Moller, Jyotika Kaushik, Juliette Ally",2024-03-25,day,SYC,gov.protect; gov.legislate; dpi.exchange,data-protection-act-2023-seychelles; information-commission-seychelles,2026-07-17,https://www.applebyglobal.com/publications/data-protection-law-now-in-force-in-seychelles,
Virtual Asset Service Providers Framework Industry Consultation Response,"Ministry of Finance, National Planning and Trade / Financial Services Authority, Seychelles",,2024-03-07,day,SYC,gov.discourse,financial-services-authority-seychelles; ministry-of-finance-national-planning-and-trade-seychelles; national-aml-cft-committee-seychelles,2026-09-06,https://www.finance.gov.sc/wp-content/uploads/2025/08/Virtual-Asset-Service-Providers-Framework-Response-to-Public-Consultation.pdf,
Seychelles Population and Housing Census 2022 -- Volume 2: Main Census Report,"National Bureau of Statistics, Seychelles",,2024-03-01,month,SYC,data.statistics,national-bureau-of-statistics-seychelles; unfpa; uneca,2026-09-06,https://www.nbs.gov.sc/downloads/1555-seychelles-population-and-housing-census-2022/download,
Seychelles'' Second Open Government: National Action Plan 2024-2025,Government of Seychelles / Open Government Partnership,,2024-02-01,month,SYC,capacity.literacy; include.access,government-of-seychelles; department-of-information-communication-technology-seychelles; digital-economy-steering-committee-seychelles,2026-09-06,https://www.opengovpartnership.org/wp-content/uploads/2024/02/Seychelles_Action-Plan_2023-2025_December.pdf,
"Science, Technology and Innovation Policy Review: Seychelles",United Nations Conference on Trade and Development,,2024-01-01,year,SYC,capacity.research,unctad; government-of-seychelles; national-institute-of-science-technology-and-innovation-seychelles,2026-09-06,https://unctad.org/system/files/official-document/dtltikd2024d1_en.pdf,
Seychelles National Development Strategy 2024-2028,"Government of Seychelles, Ministry of Finance, National Planning and Trade",,2024-01-01,year,SYC,infra.capacity,government-of-seychelles; ministry-of-finance-national-planning-and-trade-seychelles,2026-09-06,https://www.cabri-sbo.org/uploads/bia/Seychelles_2024_Planning_External_NationalPlan_MinistryOfFinanceNationalPlanningAndTrade_SADCCOMESA_English_9cac7a.pdf,
2023 Annual Report V29 with AFS,"Public Utilities Corporation (PUC), Seychelles",,2024-01-01,year,SYC,infra.energy,public-utilities-corporation-seychelles; badea; saudi-fund-for-development; nouvobanq; qair,2026-09-06,https://www.puc.sc/wp-content/uploads/puc-doc/reports/2023.pdf,
"Digital Governance Analysis: Seychelles, 2024 Edition",Economic Forum for Sustainable Development (eforumsd.com),,2024-01-01,year,SYC,dpi.govtech; gov.policy; gov.protect,seychelles-digital-governance-report,2026-07-17,https://www.eforumsd.com/wp-content/uploads/2024/05/Seychelles-Digital-Governance-Report.pdf,
"Data Protection Act, 2023 (Act 24 of 2023), Seychelles - as gazetted","Republic of Seychelles, Supplement to Official Gazette",,2023-12-22,day,SYC,gov.protect; gov.legislate,data-protection-act-2023-seychelles; information-commission-seychelles,2026-07-20,https://www.gazette.sc/sites/default/files/2023-12/Act%2024%20-%202023%20-%20Data%20Protection%20Act%202023.pdf,
