fy,fiscal_year_label,basis,line_name,code,primary_subject,scope_confidence,funding_source,currency,amount_scale,proposed,appropriated,revised,doc_locator,source_slug,extracted,notes
2025,2025,line,Appui à l'opérationalisation du système national intégré de suivi-évaluation (Sysnise),16802824,dpi.mis,whole,external-loan,XOF,full CFA francs as printed,,200000000,,"Ordonnance n° 2024-59 du 31 décembre 2024 (loi de finances 2025), Annexe III, cahier 6, JO p. 767, section 47, programme 168, action 16802, activité 16802824, column Coût CP, code financement 22",2024-12-31-ner-lf-2025-companion,2026-09-24,The publisher's file fetched for this sitting matches the md5 OSINT holds for it. Read from the scanned annex on the rendered page after OCR located it. Financing code 22 (loan).
2025,2025,line,"Appuyer la digitalisation, la conservation, la modernisation et la diffusion des statistiques de la santé",16802828,data.statistics,whole,external-loan,XOF,full CFA francs as printed,,50000000,,"Ordonnance n° 2024-59 du 31 décembre 2024 (loi de finances 2025), Annexe III, cahier 6, JO p. 769, section 47, programme 168, action 16802, activité 16802828, column Coût CP, code financement 22",2024-12-31-ner-lf-2025-companion,2026-09-24,The publisher's file fetched for this sitting matches the md5 OSINT holds for it. Read from the scanned annex on the rendered page after OCR located it. Financing code 22 (loan); software design.
2025,2025,line,Developper des applications pour la modernisation du SSN et renforcer les capacités de sécurisation des données,16802844,data.statistics,whole,external-loan,XOF,full CFA francs as printed,,50000000,,"Ordonnance n° 2024-59 du 31 décembre 2024 (loi de finances 2025), Annexe III, cahier 6, JO p. 774, section 47, programme 168, action 16802, activité 16802844, column Coût CP, code financement 22",2024-12-31-ner-lf-2025-companion,2026-09-24,The publisher's file fetched for this sitting matches the md5 OSINT holds for it. Read from the scanned annex on the rendered page after OCR located it. Financing code 22 (loan).
2025,2025,line,Digitaliser des activités de l'INS,16802846,dpi.govtech,whole,external-loan,XOF,full CFA francs as printed,,20000000,,"Ordonnance n° 2024-59 du 31 décembre 2024 (loi de finances 2025), Annexe III, cahier 6, JO p. 775, section 47, programme 168, action 16802, activité 16802846, column Coût CP, code financement 22",2024-12-31-ner-lf-2025-companion,2026-09-24,The publisher's file fetched for this sitting matches the md5 OSINT holds for it. Read from the scanned annex on the rendered page after OCR located it. Financing code 22 (loan).
2025,2025,line,Former les cadres de la DI sur l'administration et le support serveur,16802871,capacity.training,whole,external-loan,XOF,full CFA francs as printed,,9000000,,"Ordonnance n° 2024-59 du 31 décembre 2024 (loi de finances 2025), Annexe III, cahier 6, JO p. 783, section 47, programme 168, action 16802, activité 16802871, column Coût CP, code financement 22",2024-12-31-ner-lf-2025-companion,2026-09-24,The publisher's file fetched for this sitting matches the md5 OSINT holds for it. Read from the scanned annex on the rendered page after OCR located it. Financing code 22 (loan).
2025,2025,line,Former les cadres de la DI sur la Sécurité des systèmes d'information et cybersécurité,16802872,infra.cybersec,whole,external-loan,XOF,full CFA francs as printed,,17100000,,"Ordonnance n° 2024-59 du 31 décembre 2024 (loi de finances 2025), Annexe III, cahier 6, JO p. 784, section 47, programme 168, action 16802, activité 16802872, column Coût CP, code financement 22",2024-12-31-ner-lf-2025-companion,2026-09-24,The publisher's file fetched for this sitting matches the md5 OSINT holds for it. Read from the scanned annex on the rendered page after OCR located it. Financing code 22 (loan).
2025,2025,line,Généralisation de la plateforme E-commune,16802875,digital.localgov,whole,external-loan,XOF,full CFA francs as printed,,60000000,,"Ordonnance n° 2024-59 du 31 décembre 2024 (loi de finances 2025), Annexe III, cahier 6, JO p. 785, section 47, programme 168, action 16802, activité 16802875, column Coût CP, code financement 22",2024-12-31-ner-lf-2025-companion,2026-09-24,The publisher's file fetched for this sitting matches the md5 OSINT holds for it. Read from the scanned annex on the rendered page after OCR located it. Financing code 22 (loan).
2025,2025,line,Interconnecter les DR/INS,16802876,infra.connect,whole,external-loan,XOF,full CFA francs as printed,,80000000,,"Ordonnance n° 2024-59 du 31 décembre 2024 (loi de finances 2025), Annexe III, cahier 6, JO p. 785, section 47, programme 168, action 16802, activité 16802876, column Coût CP, code financement 22",2024-12-31-ner-lf-2025-companion,2026-09-24,The publisher's file fetched for this sitting matches the md5 OSINT holds for it. Read from the scanned annex on the rendered page after OCR located it. Financing code 22 (loan).
2025,2025,line,Mettre en place un système d’information intégré du secteur minier,16802884,dpi.mis,whole,external-loan,XOF,full CFA francs as printed,,10000000,,"Ordonnance n° 2024-59 du 31 décembre 2024 (loi de finances 2025), Annexe III, cahier 6, JO p. 788, section 47, programme 168, action 16802, activité 16802884, column Coût CP, code financement 22",2024-12-31-ner-lf-2025-companion,2026-09-24,The publisher's file fetched for this sitting matches the md5 OSINT holds for it. Read from the scanned annex on the rendered page after OCR located it. Financing code 22 (loan).
2025,2025,line,Promotion de l'agriculture numérique,19201806,digital.rural,whole,external-loan,XOF,full CFA francs as printed,,15200000,,"Ordonnance n° 2024-59 du 31 décembre 2024 (loi de finances 2025), Annexe III, cahier 8, JO p. 1176, section 54, programme 192, action 19201, activité 19201806, column Coût CP, code financement 22",2024-12-31-ner-lf-2025-companion,2026-09-24,The publisher's file fetched for this sitting matches the md5 OSINT holds for it. Read from the scanned annex on the rendered page after OCR located it. Financing code 22 (loan).
2025,2025,line,Installer et personnaliser un système de gestion des agriculteurs et des coopératives,19202845,dpi.registry,whole,external-loan,XOF,full CFA francs as printed,,5500000,,"Ordonnance n° 2024-59 du 31 décembre 2024 (loi de finances 2025), Annexe III, cahier 8, JO p. 1214, section 54, programme 192, action 19202, activité 19202845, column Coût CP, code financement 42",2024-12-31-ner-lf-2025-companion,2026-09-24,The publisher's file fetched for this sitting matches the md5 OSINT holds for it. Read from the scanned annex on the rendered page after OCR located it. Financing code 42 (loan).
2025,2025,line,"Opérationnaliser un système de gestion des actifs (aménagement du territoire, système d'optimisation de la distribution d'eau, installations de stockage et de broyage,…)",19202853,dpi.mis,partial,external-loan,XOF,full CFA francs as printed,,2200000,,"Ordonnance n° 2024-59 du 31 décembre 2024 (loi de finances 2025), Annexe III, cahier 8, JO p. 1217, section 54, programme 192, action 19202, activité 19202853, column Coût CP, code financement 42",2024-12-31-ner-lf-2025-companion,2026-09-24,"The publisher's file fetched for this sitting matches the md5 OSINT holds for it. Read from the scanned annex on the rendered page after OCR located it. Financing code 42 (loan); the system covers physical assets as well as data, so partial."
2025,2025,line,Appui au SAP et intégration aux systèmes d'information nationaux,19301802,dpi.exchange,partial,external-grant,XOF,full CFA francs as printed,,142996100,,"Ordonnance n° 2024-59 du 31 décembre 2024 (loi de finances 2025), Annexe III, cahier 8, JO p. 1263, section 54, programme 193, action 19301, activité 19301802, column Coût CP, code financement 43",2024-12-31-ner-lf-2025-companion,2026-09-24,"The publisher's file fetched for this sitting matches the md5 OSINT holds for it. Read from the scanned annex on the rendered page after OCR located it. Financing code 43 (grant); early-warning support and its integration with national information systems, printed as one figure."
2025,2025,line,Promotion de l'utilisation des outils numeriques par les pasteurs et agropasteurs,19301822,digital.rural,whole,external-grant,XOF,full CFA francs as printed,,15000000,,"Ordonnance n° 2024-59 du 31 décembre 2024 (loi de finances 2025), Annexe III, cahier 8, JO p. 1270, section 54, programme 193, action 19301, activité 19301822, column Coût CP, code financement 43",2024-12-31-ner-lf-2025-companion,2026-09-24,The publisher's file fetched for this sitting matches the md5 OSINT holds for it. Read from the scanned annex on the rendered page after OCR located it. Financing code 43 (grant).
2025,2025,line,Renforcement du système d'information sur les marchés à bétail (SIM Bétail),19301823,dpi.mis,partial,external-grant,XOF,full CFA francs as printed,,87883823,,"Ordonnance n° 2024-59 du 31 décembre 2024 (loi de finances 2025), Annexe III, cahier 8, JO p. 1270, section 54, programme 193, action 19301, activité 19301823, column Coût CP, code financement 43",2024-12-31-ner-lf-2025-companion,2026-09-24,The publisher's file fetched for this sitting matches the md5 OSINT holds for it. Read from the scanned annex on the rendered page after OCR located it. Financing code 43 (grant); a market information system whose cost is partly field collection.
2025,2025,line,e-SIGL,21904808,dpi.mis,whole,external-grant,XOF,full CFA francs as printed,,656000000,,"Ordonnance n° 2024-59 du 31 décembre 2024 (loi de finances 2025), Annexe III, cahier 11, JO p. 1633, section 64, programme 219, action 21904, activité 21904808, column Coût CP, code financement 33",2024-12-31-ner-lf-2025-companion,2026-09-24,The publisher's file fetched for this sitting matches the md5 OSINT holds for it. Read from the scanned annex on the rendered page after OCR located it. Financing code 33 (grant); an electronic health-products logistics platform.
2025,2025,line,Amélioration du système d'information sanitaire et de la chaine d'approvisionnement des intrants,21905802,dpi.mis,partial,external-grant,XOF,full CFA francs as printed,,163437590,,"Ordonnance n° 2024-59 du 31 décembre 2024 (loi de finances 2025), Annexe III, cahier 11, JO p. 1649, section 64, programme 219, action 21905, activité 21905802, column Coût CP, code financement 33",2024-12-31-ner-lf-2025-companion,2026-09-24,The publisher's file fetched for this sitting matches the md5 OSINT holds for it. Read from the scanned annex on the rendered page after OCR located it. Financing code 33 (grant); the line combines the health information system and the supply chain.
2025,2025,line,Une plateforme de la surveillance épidémiologique,21907800,dpi.mis,whole,external-grant,XOF,full CFA francs as printed,,328000000,,"Ordonnance n° 2024-59 du 31 décembre 2024 (loi de finances 2025), Annexe III, cahier 11, JO p. 1656, section 64, programme 219, action 21907, activité 21907800, column Coût CP, code financement 33",2024-12-31-ner-lf-2025-companion,2026-09-24,The publisher's file fetched for this sitting matches the md5 OSINT holds for it. Read from the scanned annex on the rendered page after OCR located it. Financing code 33 (grant).
2025,2025,line,Plan de digitalisation,21907804,dpi.mis,whole,external-grant,XOF,full CFA francs as printed,,3426942688,,"Ordonnance n° 2024-59 du 31 décembre 2024 (loi de finances 2025), Annexe III, cahier 11, JO p. 1657, section 64, programme 219, action 21907, activité 21907804, column Coût CP, code financement 33",2024-12-31-ner-lf-2025-companion,2026-09-24,The publisher's file fetched for this sitting matches the md5 OSINT holds for it. Read from the scanned annex on the rendered page after OCR located it. Financing code 33 (grant); the community health digitalisation platform.
2026,2026,line,(PVI) Appui a la mise en œuvre de la messagerie gouvernementale - missions pour la promotion du numérique de l'Administration,10602800,dpi.govtech,whole,external-loan,XOF,full CFA francs as printed,,40000000,,"Ordonnance n° 2025-44 du 31 décembre 2025 (loi de finances 2026), JOSP n° 25, Annexe III, cahier 2, JO p. 2968, section 05, programme 106, action 10602, activité 10602800, column Coût CP, code financement 42",2025-12-31-ner-lfi-2026-josp-cahiers-companion,2026-09-24,"The publisher's file fetched for this sitting matches the md5 on the companion page. The government messaging system and promotion of digital administration (Smart Villages project). Financing code 42: codes 22+42 sum exactly to the law's printed prêts projets 289,016,154,450 and 33+43 to its dons projets 189,028,721,501."
2026,2026,line,(PVI) assurer les Subventions Fintechs,10602801,tech.industry,whole,external-loan,XOF,full CFA francs as printed,,45000000,,"Ordonnance n° 2025-44 du 31 décembre 2025 (loi de finances 2026), JOSP n° 25, Annexe III, cahier 2, JO p. 2968, section 05, programme 106, action 10602, activité 10602801, column Coût CP, code financement 42",2025-12-31-ner-lfi-2026-josp-cahiers-companion,2026-09-24,"The publisher's file fetched for this sitting matches the md5 on the companion page. Fintech subsidies (Smart Villages project). Financing code 42: codes 22+42 sum exactly to the law's printed prêts projets 289,016,154,450 and 33+43 to its dons projets 189,028,721,501."
2026,2026,line,(PVI) Assurer l'incitation à l'usage du MM au Niger,10602802,dpi.pay,whole,external-loan,XOF,full CFA francs as printed,,200000000,,"Ordonnance n° 2025-44 du 31 décembre 2025 (loi de finances 2026), JOSP n° 25, Annexe III, cahier 2, JO p. 2969, section 05, programme 106, action 10602, activité 10602802, column Coût CP, code financement 42",2025-12-31-ner-lfi-2026-josp-cahiers-companion,2026-09-24,"The publisher's file fetched for this sitting matches the md5 on the companion page. Promoting mobile-money use (Smart Villages project). Financing code 42: codes 22+42 sum exactly to the law's printed prêts projets 289,016,154,450 and 33+43 to its dons projets 189,028,721,501."
2026,2026,line,(PVI) Connexion haut débit Ecoles et et Cases Santé,10602803,infra.connect,whole,external-grant,XOF,full CFA francs as printed,,3000000000,,"Ordonnance n° 2025-44 du 31 décembre 2025 (loi de finances 2026), JOSP n° 25, Annexe III, cahier 2, JO p. 2969, section 05, programme 106, action 10602, activité 10602803, column Coût CP, code financement 43",2025-12-31-ner-lfi-2026-josp-cahiers-companion,2026-09-24,"The publisher's file fetched for this sitting matches the md5 on the companion page. Broadband for schools and health posts (Smart Villages project). Financing code 43: codes 22+42 sum exactly to the law's printed prêts projets 289,016,154,450 and 33+43 to its dons projets 189,028,721,501."
2026,2026,line,(PVI) Création d'une plateforme de données numériques intégrant un registre KYC et une notation de crédit,10602804,dpi.pay,whole,external-loan,XOF,full CFA francs as printed,,150000000,,"Ordonnance n° 2025-44 du 31 décembre 2025 (loi de finances 2026), JOSP n° 25, Annexe III, cahier 2, JO p. 2969, section 05, programme 106, action 10602, activité 10602804, column Coût CP, code financement 42",2025-12-31-ner-lfi-2026-josp-cahiers-companion,2026-09-24,"The publisher's file fetched for this sitting matches the md5 on the companion page. A digital data platform with a KYC register and credit scoring (Smart Villages project). Financing code 42: codes 22+42 sum exactly to the law's printed prêts projets 289,016,154,450 and 33+43 to its dons projets 189,028,721,501."
2026,2026,line,(PVI) Digitalisation groupements des femmes,10602805,include.divides,whole,external-loan,XOF,full CFA francs as printed,,100000000,,"Ordonnance n° 2025-44 du 31 décembre 2025 (loi de finances 2026), JOSP n° 25, Annexe III, cahier 2, JO p. 2970, section 05, programme 106, action 10602, activité 10602805, column Coût CP, code financement 42",2025-12-31-ner-lfi-2026-josp-cahiers-companion,2026-09-24,"The publisher's file fetched for this sitting matches the md5 on the companion page. Digitalising women's groups (Smart Villages project). Financing code 42: codes 22+42 sum exactly to the law's printed prêts projets 289,016,154,450 and 33+43 to its dons projets 189,028,721,501."
2026,2026,line,(PCRSS) Contribution mise en place base de données Régionale de l'ALG,10302813,data.statistics,whole,external-loan,XOF,full CFA francs as printed,,500000000,,"Ordonnance n° 2025-44 du 31 décembre 2025 (loi de finances 2026), JOSP n° 25, Annexe III, cahier 2, JO p. 2910, section 03, programme 103, action 10302, activité 10302813, column Coût CP, code financement 42",2025-12-31-ner-lfi-2026-josp-cahiers-companion,2026-09-24,"The publisher's file fetched for this sitting matches the md5 on the companion page. A regional database for the Liptako-Gourma Authority (PCRSS project). Financing code 42: codes 22+42 sum exactly to the law's printed prêts projets 289,016,154,450 and 33+43 to its dons projets 189,028,721,501."
2026,2026,line,(FSRP/PRSA) Promotion de l'agriculture numérique,19201806,digital.rural,whole,external-loan,XOF,full CFA francs as printed,,344850000,,"Ordonnance n° 2025-44 du 31 décembre 2025 (loi de finances 2026), JOSP n° 25, Annexe III, cahier 8, JO p. 3953-3954, section 54, programme 192, action 19201, activité 19201806, column Coût CP, code financement 22",2025-12-31-ner-lfi-2026-josp-cahiers-companion,2026-09-24,"The publisher's file fetched for this sitting matches the md5 on the companion page. Promotion of digital agriculture (FSRP project). Financing code 22: codes 22+42 sum exactly to the law's printed prêts projets 289,016,154,450 and 33+43 to its dons projets 189,028,721,501."
2026,2026,line,(FSRP/PRSA) Provision Acquisition et diffusion des technologies (intégrant l'approche de liaison Système d'Information et SIG),19201810,digital.rural,partial,external-grant,XOF,full CFA francs as printed,,50000000,,"Ordonnance n° 2025-44 du 31 décembre 2025 (loi de finances 2026), JOSP n° 25, Annexe III, cahier 8, JO p. 3955, section 54, programme 192, action 19201, activité 19201810, column Coût CP, code financement 33",2025-12-31-ner-lfi-2026-josp-cahiers-companion,2026-09-24,"The publisher's file fetched for this sitting matches the md5 on the companion page. Acquiring and disseminating technologies with an information-system link (FSRP project); printed as one figure. Financing code 33: codes 22+42 sum exactly to the law's printed prêts projets 289,016,154,450 and 33+43 to its dons projets 189,028,721,501."
2026,2026,line,(FSRP/PRSA) Renforcer des moyens et capacités de production et dissémination des données agro- et hydro météo,19201815,data.satellite,partial,external-grant,XOF,full CFA francs as printed,,218000000,,"Ordonnance n° 2025-44 du 31 décembre 2025 (loi de finances 2026), JOSP n° 25, Annexe III, cahier 8, JO p. 3956-3957, section 54, programme 192, action 19201, activité 19201815, column Coût CP, code financement 33",2025-12-31-ner-lfi-2026-josp-cahiers-companion,2026-09-24,"The publisher's file fetched for this sitting matches the md5 on the companion page. Production and dissemination of agro- and hydro-meteorological data (FSRP project); data production is partly field work. Financing code 33: codes 22+42 sum exactly to the law's printed prêts projets 289,016,154,450 and 33+43 to its dons projets 189,028,721,501."
2026,2026,line,(P2-P2RS) Améliorer les réseaux et infrastructures d'observation météorologique et hydrologique et la gestion des données pour une meilleure fourniture des services HYDROMET,19202860,data.satellite,partial,external-loan,XOF,full CFA francs as printed,,45000000,,"Ordonnance n° 2025-44 du 31 décembre 2025 (loi de finances 2026), JOSP n° 25, Annexe III, cahier 8, JO p. 3987, section 54, programme 192, action 19202, activité 19202860, column Coût CP, code financement 42",2025-12-31-ner-lfi-2026-josp-cahiers-companion,2026-09-24,"The publisher's file fetched for this sitting matches the md5 on the companion page. Meteorological and hydrological observation networks and data management (P2-P2RS project), printed as one figure. Financing code 42: codes 22+42 sum exactly to the law's printed prêts projets 289,016,154,450 and 33+43 to its dons projets 189,028,721,501."
2026,2026,line,(WURI NIGER) Conception et mise en œuvre de l'interopérabilité des systèmes,14101800,dpi.id,whole,external-grant,XOF,full CFA francs as printed,,119400000,,"Ordonnance n° 2025-44 du 31 décembre 2025 (loi de finances 2026), JOSP n° 25, Annexe III, cahier 5, JO p. 3370-3371, section 25, programme 141, action 14101, activité 14101800, column Coût CP, code financement 43",2025-12-31-ner-lfi-2026-josp-cahiers-companion,2026-09-24,"The publisher's file fetched for this sitting matches the md5 on the companion page. Part of the WURI foundational-ID project in the interior ministry. Financing code 43: codes 22+42 sum exactly to the law's printed prêts projets 289,016,154,450 and 33+43 to its dons projets 189,028,721,501."
2026,2026,line,(WURI NIGER) Développement de systèmes pour faciliter l'administration des services à l'aide de fID,14101801,dpi.id,whole,external-grant,XOF,full CFA francs as printed,,247000000,,"Ordonnance n° 2025-44 du 31 décembre 2025 (loi de finances 2026), JOSP n° 25, Annexe III, cahier 5, JO p. 3371, section 25, programme 141, action 14101, activité 14101801, column Coût CP, code financement 43",2025-12-31-ner-lfi-2026-josp-cahiers-companion,2026-09-24,"The publisher's file fetched for this sitting matches the md5 on the companion page. Part of the WURI foundational-ID project in the interior ministry. Financing code 43: codes 22+42 sum exactly to the law's printed prêts projets 289,016,154,450 and 33+43 to its dons projets 189,028,721,501."
2026,2026,line,(WURI NIGER) Développer la ou les architectures techniques pour l'intégration régionale et l'interopérabilité,14101802,dpi.id,whole,external-grant,XOF,full CFA francs as printed,,100000000,,"Ordonnance n° 2025-44 du 31 décembre 2025 (loi de finances 2026), JOSP n° 25, Annexe III, cahier 5, JO p. 3371, section 25, programme 141, action 14101, activité 14101802, column Coût CP, code financement 43",2025-12-31-ner-lfi-2026-josp-cahiers-companion,2026-09-24,"The publisher's file fetched for this sitting matches the md5 on the companion page. Part of the WURI foundational-ID project in the interior ministry. Financing code 43: codes 22+42 sum exactly to the law's printed prêts projets 289,016,154,450 and 33+43 to its dons projets 189,028,721,501."
2026,2026,line,(WURI NIGER) Faciliter l'enregistrement continu et la mise à jour des données,14101803,dpi.id,whole,external-grant,XOF,full CFA francs as printed,,75000000,,"Ordonnance n° 2025-44 du 31 décembre 2025 (loi de finances 2026), JOSP n° 25, Annexe III, cahier 5, JO p. 3371-3372, section 25, programme 141, action 14101, activité 14101803, column Coût CP, code financement 43",2025-12-31-ner-lfi-2026-josp-cahiers-companion,2026-09-24,"The publisher's file fetched for this sitting matches the md5 on the companion page. Part of the WURI foundational-ID project in the interior ministry. Financing code 43: codes 22+42 sum exactly to the law's printed prêts projets 289,016,154,450 and 33+43 to its dons projets 189,028,721,501."
2026,2026,line,(WURI NIGER) Fonctionnement,14101804,dpi.id,whole,external-grant,XOF,full CFA francs as printed,,126308837,,"Ordonnance n° 2025-44 du 31 décembre 2025 (loi de finances 2026), JOSP n° 25, Annexe III, cahier 5, JO p. 3372, section 25, programme 141, action 14101, activité 14101804, column Coût CP, code financement 43",2025-12-31-ner-lfi-2026-josp-cahiers-companion,2026-09-24,"The publisher's file fetched for this sitting matches the md5 on the companion page. Part of the WURI foundational-ID project in the interior ministry. Financing code 43: codes 22+42 sum exactly to the law's printed prêts projets 289,016,154,450 and 33+43 to its dons projets 189,028,721,501."
2026,2026,line,(WURI NIGER) Mise en œuvre de l'architecture d'intégration régional,14101805,dpi.id,whole,external-grant,XOF,full CFA francs as printed,,119400000,,"Ordonnance n° 2025-44 du 31 décembre 2025 (loi de finances 2026), JOSP n° 25, Annexe III, cahier 5, JO p. 3372, section 25, programme 141, action 14101, activité 14101805, column Coût CP, code financement 43",2025-12-31-ner-lfi-2026-josp-cahiers-companion,2026-09-24,"The publisher's file fetched for this sitting matches the md5 on the companion page. Part of the WURI foundational-ID project in the interior ministry. Financing code 43: codes 22+42 sum exactly to the law's printed prêts projets 289,016,154,450 and 33+43 to its dons projets 189,028,721,501."
2026,2026,line,(WURI NIGER) Mise en œuvre du cadre institutionnel du système fID,14101806,dpi.id,whole,external-grant,XOF,full CFA francs as printed,,57000000,,"Ordonnance n° 2025-44 du 31 décembre 2025 (loi de finances 2026), JOSP n° 25, Annexe III, cahier 5, JO p. 3372-3373, section 25, programme 141, action 14101, activité 14101806, column Coût CP, code financement 43",2025-12-31-ner-lfi-2026-josp-cahiers-companion,2026-09-24,"The publisher's file fetched for this sitting matches the md5 on the companion page. Part of the WURI foundational-ID project in the interior ministry. Financing code 43: codes 22+42 sum exactly to the law's printed prêts projets 289,016,154,450 and 33+43 to its dons projets 189,028,721,501."
2026,2026,line,"(WURI NIGER) réation d'un système fID, y compris l'infrastructure de soutien et les systèmes d'information",14101807,dpi.id,whole,external-grant,XOF,full CFA francs as printed,,186300466,,"Ordonnance n° 2025-44 du 31 décembre 2025 (loi de finances 2026), JOSP n° 25, Annexe III, cahier 5, JO p. 3373, section 25, programme 141, action 14101, activité 14101807, column Coût CP, code financement 43",2025-12-31-ner-lfi-2026-josp-cahiers-companion,2026-09-24,"The publisher's file fetched for this sitting matches the md5 on the companion page. Part of the WURI foundational-ID project in the interior ministry. Financing code 43: codes 22+42 sum exactly to the law's printed prêts projets 289,016,154,450 and 33+43 to its dons projets 189,028,721,501."
2026,2026,line,(WURI NIGER) Renforcement des capacités de l’autorité fID,14101808,dpi.id,whole,external-grant,XOF,full CFA francs as printed,,30000000,,"Ordonnance n° 2025-44 du 31 décembre 2025 (loi de finances 2026), JOSP n° 25, Annexe III, cahier 5, JO p. 3373, section 25, programme 141, action 14101, activité 14101808, column Coût CP, code financement 43",2025-12-31-ner-lfi-2026-josp-cahiers-companion,2026-09-24,"The publisher's file fetched for this sitting matches the md5 on the companion page. Part of the WURI foundational-ID project in the interior ministry. Financing code 43: codes 22+42 sum exactly to the law's printed prêts projets 289,016,154,450 and 33+43 to its dons projets 189,028,721,501."
2026,2026,line,(WURI NIGER) Ateliers thématiques,14102800,dpi.id,whole,external-grant,XOF,full CFA francs as printed,,61902500,,"Ordonnance n° 2025-44 du 31 décembre 2025 (loi de finances 2026), JOSP n° 25, Annexe III, cahier 5, JO p. 3382, section 25, programme 141, action 14102, activité 14102800, column Coût CP, code financement 43",2025-12-31-ner-lfi-2026-josp-cahiers-companion,2026-09-24,"The publisher's file fetched for this sitting matches the md5 on the companion page. Part of the WURI foundational-ID project in the interior ministry. Financing code 43: codes 22+42 sum exactly to the law's printed prêts projets 289,016,154,450 and 33+43 to its dons projets 189,028,721,501."
2026,2026,line,(WURI NIGER) Investissement,14102801,dpi.id,whole,external-grant,XOF,full CFA francs as printed,,15000000,,"Ordonnance n° 2025-44 du 31 décembre 2025 (loi de finances 2026), JOSP n° 25, Annexe III, cahier 5, JO p. 3382, section 25, programme 141, action 14102, activité 14102801, column Coût CP, code financement 43",2025-12-31-ner-lfi-2026-josp-cahiers-companion,2026-09-24,"The publisher's file fetched for this sitting matches the md5 on the companion page. Part of the WURI foundational-ID project in the interior ministry. Financing code 43: codes 22+42 sum exactly to the law's printed prêts projets 289,016,154,450 and 33+43 to its dons projets 189,028,721,501."
2026,2026,line,(WURI NIGER) Suiv-évaluation du projet,14104800,dpi.id,whole,external-grant,XOF,full CFA francs as printed,,17500000,,"Ordonnance n° 2025-44 du 31 décembre 2025 (loi de finances 2026), JOSP n° 25, Annexe III, cahier 5, JO p. 3391, section 25, programme 141, action 14104, activité 14104800, column Coût CP, code financement 43",2025-12-31-ner-lfi-2026-josp-cahiers-companion,2026-09-24,"The publisher's file fetched for this sitting matches the md5 on the companion page. Part of the WURI foundational-ID project in the interior ministry. Financing code 43: codes 22+42 sum exactly to the law's printed prêts projets 289,016,154,450 and 33+43 to its dons projets 189,028,721,501."
2026,2026,line,"(WURI NIGER) Campagne d'information, d'éducation et de communication (IEC) pour l'enregistrement",14105800,dpi.id,whole,external-grant,XOF,full CFA francs as printed,,1230000000,,"Ordonnance n° 2025-44 du 31 décembre 2025 (loi de finances 2026), JOSP n° 25, Annexe III, cahier 5, JO p. 3392, section 25, programme 141, action 14105, activité 14105800, column Coût CP, code financement 43",2025-12-31-ner-lfi-2026-josp-cahiers-companion,2026-09-24,"The publisher's file fetched for this sitting matches the md5 on the companion page. Part of the WURI foundational-ID project in the interior ministry. Financing code 43: codes 22+42 sum exactly to the law's printed prêts projets 289,016,154,450 and 33+43 to its dons projets 189,028,721,501."
2026,2026,line,(WURI NIGER) Développement d'un système d'authentification,14105801,dpi.id,whole,external-grant,XOF,full CFA francs as printed,,25000000,,"Ordonnance n° 2025-44 du 31 décembre 2025 (loi de finances 2026), JOSP n° 25, Annexe III, cahier 5, JO p. 3392, section 25, programme 141, action 14105, activité 14105801, column Coût CP, code financement 43",2025-12-31-ner-lfi-2026-josp-cahiers-companion,2026-09-24,"The publisher's file fetched for this sitting matches the md5 on the companion page. Part of the WURI foundational-ID project in the interior ministry. Financing code 43: codes 22+42 sum exactly to the law's printed prêts projets 289,016,154,450 and 33+43 to its dons projets 189,028,721,501."
2026,2026,line,(WURI NIGER) Établir des mécanismes et des politiques de règlement des griefs,14105802,dpi.id,whole,external-grant,XOF,full CFA francs as printed,,50000000,,"Ordonnance n° 2025-44 du 31 décembre 2025 (loi de finances 2026), JOSP n° 25, Annexe III, cahier 5, JO p. 3392, section 25, programme 141, action 14105, activité 14105802, column Coût CP, code financement 43",2025-12-31-ner-lfi-2026-josp-cahiers-companion,2026-09-24,"The publisher's file fetched for this sitting matches the md5 on the companion page. Part of the WURI foundational-ID project in the interior ministry. Financing code 43: codes 22+42 sum exactly to the law's printed prêts projets 289,016,154,450 and 33+43 to its dons projets 189,028,721,501."
2026,2026,line,(WURI NIGER) Collaboration sur le cadre régional de reconnaissance mutuelle,14201800,dpi.id,whole,external-grant,XOF,full CFA francs as printed,,79100000,,"Ordonnance n° 2025-44 du 31 décembre 2025 (loi de finances 2026), JOSP n° 25, Annexe III, cahier 5, JO p. 3396-3397, section 25, programme 142, action 14201, activité 14201800, column Coût CP, code financement 43",2025-12-31-ner-lfi-2026-josp-cahiers-companion,2026-09-24,"The publisher's file fetched for this sitting matches the md5 on the companion page. Part of the WURI foundational-ID project in the interior ministry. Financing code 43: codes 22+42 sum exactly to the law's printed prêts projets 289,016,154,450 and 33+43 to its dons projets 189,028,721,501."
