slug,title,publisher,author,published,date_precision,places,topics,entities,lens,body_completeness,finance,artefact,words,ingested,url
2026-07-22-liberia-boakai-digital-transformation-agenda-summit,"Liberia: President Boakai Unveils Digital Transformation Agenda, Says Liberia Must Embrace Technology or Risk Falling Behind",allAfrica.com (syndicated),J.H. Webster Clayeh,2026-07-22,day,LBR,gov.policy; dpi.govtech,otdi-liberia; lta-liberia; ministry-of-state-liberia; ministry-of-posts-and-telecommunications-liberia; liberia-technology-summit-2026,,full,False,,875,2026-07-23,https://allafrica.com/stories/202607220352.html
2026-07-20-liberia-sommet-technologie-monrovia,Numérique : le Liberia organise son sommet de la technologie à Monrovia,We Are Tech Africa,,2026-07-20,day,LBR,gov.policy; tech.ai; infra.cybersec; dpi.govtech,ministry-of-state-liberia; liberia-technology-summit-2026,,full,False,,328,2026-07-20,https://www.wearetech.africa/fr/fils/breves/breves-simple/numerique-le-liberia-organise-son-sommet-de-la-technologie-a-monrovia
2026-07-19-informer-ngafuan-judiciary-strategic-plan-2026-2030-ecms-budget,Ngafuan Hails ‘Sovereign Ownership’ of PMTP as Gov’t Funds 90% of Magistrate Training,The Informer Newspaper Liberia,,2026-07-19,day,LBR,dpi.mis; finance.budget,judiciary-of-liberia; ministry-of-finance-and-development-planning-liberia,,full,False,,743,2026-09-04,https://informernewspaperliberia.com/ngafuan-hails-sovereign-ownership-of-pmtp-as-govt-funds-90-of-magistrate-training/
2026-07-18-liberia-moh-crvs-decade-progress-registrar-generals-meeting,Liberia Showcases a Decade of Progress in Civil Registration and Vital Statistics at Africa’s Registrar Generals Meeting,"Ministry of Health, Republic of Liberia",,2026-07-18,day,LBR,dpi.registry; dpi.exchange,ministry-of-health-liberia; national-identification-registry-liberia,,full,False,,414,2026-09-04,https://moh.gov.lr/news/2026/liberia-showcases-a-decade-of-progress-in-civil-registration-and-vital-statistics-at-africas-registrar-generals-meeting/
2026-07-17-lta-telecom-reforms-star-cell-revoked-fpa,"Liberia: LTA Unveils Sweeping Telecom Reforms, Revokes Star Cell License After Six Years of Inactivity",FrontPage Africa,,2026-07-17,day,LBR,infra.connect; gov.legislate; gov.policy; gov.protect; include.access,lta-liberia; starlink,sovereignty,full,False,,516,2026-07-18,https://fpa.news/liberia-lta-unveils-sweeping-telecom-reforms-revokes-star-cell-license-after-six-years-of-inactivity/
2026-07-17-liberia-otdi-terms-of-reference-executive-order-163,"Terms of Reference: Chief Technology, Digitalization and Innovation Officer, Office of Technology, Digitalization and Innovation (OTDI)","Ministry of State for Presidential Affairs, The Executive Mansion, Republic of Liberia",,2026-07-17,day,LBR,gov.policy; dpi.exchange; dpi.govtech; gov.legislate; gov.standards; infra.cybersec,otdi-liberia; digital-government-steering-committee-liberia,,full,False,,1883,2026-09-04,https://emansion.gov.lr/sites/default/files/documents/26-7-17-%20OFFICE%20OF%20TECHNOLOGY%20%2C%20DIGITALIZATION%20AND%20INNOVATION%20%20TERMS%20OF%20REFERENCE%20%28OTDI%29.pdf
2026-07-16-liberia-emansion-ai-generated-documents-warning-frontpage-africa,Executive Mansion Rejects FrontPage Africa's Claims on Purported Confidential Intelligence Report Submitted to the President,"Executive Mansion, Republic of Liberia",,2026-07-16,day,LBR,tech.ai; gov.discourse; infra.cybersec,executive-mansion-liberia; frontpage-africa,,full,False,,580,2026-09-04,https://www.emansion.gov.lr/media/press-release/executive-mansion-rejects-frontpage-africas-claims-purported-confidential
2026-07-15 CSquared boosts internet by integrating with 2Africa West cable,CSquared boosts internet by integrating with 2Africa West cable,Mobile Europe,Annie Turner,2026-07-15,day,XWA; NGA; GHA; CIV; TGO; BEN; BFA; MLI; GIN; SLE; LBR,infra.connect,csquared; 2africa-cable; equiano-cable,,full,False,,230,2026-07-16,https://www.mobileeurope.co.uk/csquared-boosts-internet-resilence-integrating-with-2africa-west/
2026-07-13 Liberia Expands Digital Finance,Liberia Expands Digital Finance,The New Dawn (Liberia),Lewis S. Teh,2026-07-13,day,LBR,dpi.pay; include.access; infra.connect,pay-na-na,,full,False,,521,2026-07-13,https://www.thenewdawnliberia.com/liberia-expands-digital-finance/
2026-07-10-bmj-african-countries-under-pressure-america-first-health-deal,African countries “under pressure” signed Trump’s America First health deal—and few rejected it,BMJ,Abdullahi Tsanni,2026-07-10,day,NGA; KEN; GHA; ZWE; ZAF; ZMB; UGA; ETH; MOZ; RWA; LBR; XAF,gov.protect; dpi.exchange; geopol.usa; dpi.mis,america-first-global-health-strategy; us-state-department; world-health-organization; usaid,sovereignty; colonialism,full,False,,2412,2026-08-08,https://www.bmj.com/content/394/bmj-2026-100192
2026-07-06-liberia-gazette-cbl-rsd-001-2026-collateral-registry-regulation,"Regulation No. CBL/RSD/001/2026 — \""Amended Regulation for Secured Transactions/Collateral Registry\""",Central Bank of Liberia (Liberia Official Gazette),,2026-07-06,day,LBR,gov.legislate; dpi.registry; dpi.exchange,central-bank-of-liberia; regulation-cbl-rsd-001-2026,,full,False,2026-07-06-liberia-gazette-cbl-rsd-001-2026-collateral-registry-regulation.pdf,6420,2026-09-01,https://cbl.org.lr/sites/default/files/documents/Revised%20Collateral%20Registry%20Regulation%2C%202026.pdf
2026-07-06-ecowas-wardip-submarine-cable-capacity-evaluation-committee,ECOWAS Commission Hosts Evaluation Committee Meeting for West African Submarine Cable Capacity under WARDIP,Economic Community of West African States (ECOWAS),,2026-07-06,day,GMB; GIN; GNB; LBR; SLE; XWA,infra.connect; include.divides,ecowas; wardip; world-bank,,full,False,,434,2026-09-04,https://www.ecowas.int/ecowas-commission-hosts-evaluation-committee-meeting-for-west-african-submarine-cable-capacity-under-wardip/
2026-07-03-liberianobserver-national-id-crisis-resurfaces-on-senate-floor,National ID Crisis Resurfaces on Senate Floor,Liberian Observer,,2026-07-03,day,LBR,dpi.id; gov.discourse; dpi.pay,national-identification-registry-liberia; senate-of-liberia; oesterreichische-staatsdruckerei,,full,False,,1391,2026-09-04,https://www.liberianobserver.com/news/national-id-crisis-resurfaces-on-senate-floor/article_aa09c4f8-5446-457f-81bc-0c0505f9bf60.html
2026-07-03-liberia-orange-lorpu-ai-launch-thenews,"Orange-Liberia Launches ""Lorpu AI"" …To Bridge Liberia's Information Gap For Schools, Businesses",The News Newspaper (Liberia),,2026-07-03,day,LBR,tech.ai; include.access; include.divides,orange-liberia; monrovia-consolidated-school-system,,full,False,,667,2026-09-04,https://thenewsnewspaperonline.com/orange-liberia-launches-lorpu-ai-to-bridge-liberias-information-gap-for-schools-businesses/
2026-07-01-undp-liberia-liyepa-accelerator-launch-icampus,"\""From Ideas to Impact\"" — UNDP and Partners Launch LiYEPA to Empower Liberia's Next Generation of Entrepreneurs","United Nations Development Programme, Liberia",,2026-07-01,day,LBR,tech.innovate; finance.new; capacity.training,undp-liberia; icampus-liberia; ministry-of-commerce-and-industry-liberia; university-of-liberia; unipod-liberia,,full,False,,978,2026-09-04,https://www.undp.org/liberia/news/ideas-impact
2026-07-01-lra-liberia-time-release-study-report-freeport-of-monrovia,Liberia Time Release Study Report: Freeport of Monrovia,"Liberia Revenue Authority, Department of Customs",,2026-07-01,month,LBR,dpi.mis; data.statistics,liberia-revenue-authority; world-customs-organization; national-trade-facilitation-committee-liberia,,full,False,,12274,2026-09-04,https://revenue.lra.gov.lr/wp-content/uploads/2026/07/Liberia-TRS-Report-2026-Compressed.pdf
2026-07-01-lisgis-microdata-liberia-annual-agricultural-survey-2024-public-use,Liberia - Liberia Annual Agricultural Survey 2024,Liberia Institute of Statistics and Geo-Information Services (LISGIS),,2026-07-01,day,LBR,data.open; data.statistics,lisgis; world-bank; fao; ifad; ministry-of-agriculture-liberia,,full,False,,1968,2026-09-04,https://microdata.lisgislr.org/index.php/catalog/43
2026-07-01-liberian-investigator-moye-cybersecurity-bill-awaits-signature,Moye Says Cybersecurity Bill Awaits Boakai's Signature,The Liberian Investigator,,2026-07-01,day,LBR,infra.cybersec; gov.legislate,lta-liberia,,full,False,,600,2026-08-10,https://liberianinvestigator.com/moye-liberia-cybersecurity-bill-boakai-signature/
2026-07-01-liberia-moh-validates-integrated-sample-referral-system-framework,MOH Validates Liberia’s Integrated Sample Referral System Framework,"Ministry of Health, Republic of Liberia",,2026-07-01,day,LBR,dpi.mis; dpi.exchange,ministry-of-health-liberia; fhi-360; africa-cdc; cdc-us; national-public-health-institute-liberia,,full,False,,284,2026-09-04,https://moh.gov.lr/news/2026/moh-validates-liberias-integrated-sample-referral-system-framework/
2026-07-01-liberia-gac-strategic-plan-2026-2030,General Auditing Commission (GAC) of Liberia — Strategic Plan 2026-2030,General Auditing Commission of Liberia,,2026-07-01,month,LBR,infra.store; gov.protect; infra.cybersec,general-auditing-commission-liberia; ministry-of-finance-and-development-planning-liberia; afrosai-e,,full,False,,21844,2026-09-04,https://gac.gov.lr/wp-content/uploads/2026/07/GAC-Liberia-Strategic-Plan-2026-2030.pdf
2026-06-29-liberia-hor-summons-nec-lisgis-constitutional-threshold,"HoR Summons NEC, LISGIS Over Constitutional Threshold Saga",Liberian Observer,,2026-06-29,day,LBR,gov.legislate; data.statistics; gov.discourse,house-of-representatives-liberia; lisgis; national-elections-commission-liberia,,full,False,,599,2026-09-04,https://www.liberianobserver.com/news/hor-summons-nec-lisgis-over-constitutional-threshold-saga/article_ed8424d6-121e-41d6-83e7-a3319f49f041.html
2026-06-24-liberia-lina-lrrrc-rebrands-to-ramco-expanded-mandate,"LRRRC Rebrands To RAMCO, Expands Mandate To Cover All Human Mobility","Liberia News Agency (LINA), Ministry of Information, Cultural Affairs and Tourism",,2026-06-24,day,LBR,dpi.id; gov.policy; include.access,ramco-liberia; national-identification-registry-liberia; liberia-immigration-service,,full,False,,360,2026-09-04,https://lina.micat.gov.lr/lrrrc-rebrands-to-ramco-expands-mandate-to-cover-all-human-mobility/
2026-06-19-liberia-moh-ems-digital-patient-care-report,MOH Completes EMS Digital Training to Upgrade Emergency Health Data Management,"Ministry of Health, Republic of Liberia",,2026-06-19,day,LBR,dpi.mis; data.statistics,ministry-of-health-liberia; national-health-intelligence-center-liberia,,full,False,,362,2026-09-04,https://moh.gov.lr/news/2026/moh-completes-ems-digital-training-to-upgrade-emergency-health-data-management/
2026-06-16-transco-clsg-fibre-expansion-techafricanews,Liberia Advances Regional Fiber Optic Expansion Strategy Through TRANSCO CLSG Partnership,TechAfrica News,,2026-06-16,day,LBR,infra.connect; gov.regional; include.access,transco-clsg; tactis; ace-cable,,full,False,,276,2026-07-18,https://techafricanews.com/2026/06/16/liberia-advances-regional-fiber-optic-expansion-strategy-through-transco-clsg-partnership/
2026-06-09-liberia-moci-special-procurement-notice-ict-infrastructure-nsw,Special Procurement Notice,"Ministry of Commerce and Industry, Republic of Liberia (Liberia Investment, Finance and Trade Project)",,2026-06-09,day,LBR,infra.store; dpi.govtech; infra.connect,ministry-of-commerce-and-industry-liberia; liberia-revenue-authority; world-bank,,full,False,,1325,2026-09-04,https://www.emansion.gov.lr/sites/default/files/documents/Special%20Procurement%20Notice%20for%20ICT%20Infrastructure%20for%20the%20NSW.pdf
2026-06-08-hrw-human-rights-assessment-afghs-bilateral-health-agreements,Human Rights Assessment of the 2025-2026 US Bilateral Health Agreements,Human Rights Watch,,2026-06-08,day,ETH; KEN; MOZ; NGA; RWA; LBR; UGA; XAF,gov.protect; finance.mou; dpi.exchange; geopol.usa,human-rights-watch; us-department-of-state; america-first-global-health-strategy,sovereignty,full,False,,3588,2026-08-11,https://www.hrw.org/news/2026/06/08/human-rights-assessment-of-the-2025-2026-us-bilateral-health-agreements
2026-06-08-125m-world-bank-wardip2-financing-techafricanews,"Liberia Secures $125 Million World Bank Support for Energy, Digital and Infrastructure Projects",TechAfrica News,,2026-06-08,day,LBR,finance.new; infra.connect; gov.regional; infra.cybersec; dpi.govtech,world-bank; wardip,,full,False,,257,2026-07-18,https://techafricanews.com/2026/06/08/liberia-secures-125-million-world-bank-support-for-energy-digital-and-infrastructure-projects/
2026-06-01-liberia-mpw-spn-ict-equipment-mcc-pcc-lurp,"Specific Procurement Notice — Procurement & Delivery of ICT Equipment to Support MPW, MCC and PCC for Capacity Building Interventions","Ministry of Public Works, Republic of Liberia (Liberia Urban Resilience Project)",,2026-06-01,day,LBR,digital.localgov; dpi.govtech; finance.new,ministry-of-public-works-liberia; world-bank; monrovia-city-corporation; paynesville-city-corporation,,full,False,,788,2026-09-04,https://www.mpw.gov.lr/sites/default/files/documents/SPN%20for%20Laptops%20%26%20Desktops.pdf
2026-05-28-osd-concession-issuance-restart-biometricupdate,"Liberia restructures national ID deal with OSD, plans issuance restart",Biometric Update,,2026-05-28,day,LBR,dpi.id; dpi.registry; finance.mou,national-identification-registry-liberia; osd-international,sovereignty,full,False,,353,2026-07-18,https://www.biometricupdate.com/202605/liberia-restructures-national-id-deal-with-osd-plans-issuance-restart
2026-05-26-liberia-digital-village-program-lofa-huawei-partnership,President Boakai Launches Digital Village Program In Lofa County,"Ministry of Information, Cultural Affairs and Tourism, Republic of Liberia",,2026-05-26,day,LBR,finance.mou; infra.connect; digital.rural,ministry-of-posts-and-telecommunications-liberia; liberia-telecommunications-authority; huawei,,full,False,,342,2026-09-04,https://micat.gov.lr/media/press-releases/president-boakai-launches-digital-village-program-lofa-county
2026-05-20-mfdp-lra-cbl-joint-press-conference-gac-revenue-collection-audit,"Joint Press Conference by the Ministry of Finance and Development Planning, Liberia Revenue Authority, and Central Bank of Liberia on GAC's \""Compliance Audit Report on the Government of Liberia Revenue Collection and Reconciliation Processes for the Period July 1, 2018 to December 31, 2024.\""","Ministry of Finance and Development Planning, Republic of Liberia (jointly with the Liberia Revenue Authority and the Central Bank of Liberia)",,2026-05-20,day,LBR,dpi.pay; dpi.govtech; gov.policy,ministry-of-finance-and-development-planning-liberia; liberia-revenue-authority; central-bank-of-liberia; general-auditing-commission-liberia,,full,False,,1093,2026-09-04,https://mfdp.gov.lr/index.php/media-center/press-release/joint-press-conference-by-the-ministry-of-finance-and-development-planning-liberia-revenue-authority-and-central-bank-of-liberia-on-gac-s-compliance-audit-report-on-the-government-of-liberia-revenue-collection-and-reconciliation-processes-for-the-period-july-1-2018-to-december-31-2024
2026-05-18-liberia-realise-crisis-response-plan-household-social-registry,Government of Liberia Presents Crisis Response Plan to World Bank,"REALISE Project, Government of Liberia",,2026-05-18,day,LBR,dpi.registry; dpi.pay,ministry-of-gender-children-and-social-protection-liberia; liberia-agency-for-community-empowerment; world-bank; mtn-liberia,,full,False,,1687,2026-09-04,https://realise.liberiasp.gov.lr/2026/05/18/government-of-liberia-presents-crisis-response-plan-to-world-bank/
"2026-05-16 World Bank, African DPAs outline formula for trusted digital identity, DPI","World Bank, African DPAs outline formula for trusted digital identity, DPI",Biometric Update,Chris Burt,2026-05-16,day,KEN; UGA; LBR; BEN; MUS; XEA,gov.protect; dpi.id; dpi.exchange; gov.regional; infra.cybersec; tech.ai,world-bank; mosip; id4africa; eac,sovereignty,full,False,,925,2026-07-11,https://www.biometricupdate.com/202605/world-bank-african-dpas-outline-formula
2026-05-15-editorial-digital-sovereignty-outsourcing-spine-observer,Liberia Cannot Build Digital Sovereignty by Outsourcing Its Digital Spine (editorial),Liberian Observer,,2026-05-15,day,LBR,dpi.id; infra.store; gov.protect; gov.policy; dpi.govtech; gov.discourse,national-identification-registry-liberia,sovereignty,full,False,,365,2026-07-18,https://www.liberianobserver.com/opinion/editorials/liberia-cannot-build-digital-sovereignty-by-outsourcing-its-digital-spine/article_2452ed7e-2464-42b4-a934-7de1d083c470.html
2026-05-13-osd-austrian-firm-rescue-national-id-security-concerns-fpa,Liberia Turns to Austrian Firm to Rescue Troubled National ID System as Activists Flag Security Concerns,FrontPage Africa,,2026-05-13,day,LBR,dpi.id; dpi.registry; gov.protect,national-identification-registry-liberia; osd-international; techno-brain; great-project-liberia; world-bank,sovereignty,full,False,,561,2026-07-18,https://fpa.news/liberia-turns-to-austrian-firm-to-rescue-troubled-national-id-system-as-activists-flag-security-concerns/
2026-05-13-liberia-moa-soil4liberia-nationwide-soil-mapping,Liberia Launches Historic Nationwide Soil Mapping Campaign to Drive Agricultural Transformation,"Ministry of Agriculture, Republic of Liberia",,2026-05-13,day,LBR,data.satellite; data.statistics,ministry-of-agriculture-liberia; iita; european-union,,full,False,,425,2026-09-04,https://moa.gov.lr/media/press-releases/liberia-launches-historic-nationwide-soil-mapping-campaign-drive-agricultural
2026-05-12-liberia-ppcc-egp-phase-ii-training-of-trainers,Liberia Advances Digital Procurement as PPCC Begins Phase II e-GP Training,"Public Procurement and Concessions Commission, Republic of Liberia",,2026-05-12,day,LBR,infra.capacity; dpi.govtech,ppcc-liberia; european-dynamics,,full,False,,591,2026-09-04,https://www.ppcc.gov.lr/media/press-release/liberia-advances-digital-procurement-ppcc-begins-phase-ii-e-gp-training
2026-05-06-crpd-concluding-observations-initial-report-of-liberia,Concluding observations on the initial report of Liberia (CRPD/C/LBR/CO/1),United Nations Committee on the Rights of Persons with Disabilities,,2026-05-06,day,LBR,include.access; gov.legislate; data.statistics,ohchr; un-crpd; government-of-liberia,,full,False,,7639,2026-09-04,https://docstore.ohchr.org/SelfServices/FilesHandler.ashx?enc=myOozgsbWmrcrCCwMDSL9GrzhQ0OkJ52VdAqHtQfhamSrSRaMY/h8rI6pBDhI3x4yU88Z3XSWlu9f3GXDHUvrA==
2026-05-05-liberia-ncd-five-year-strategic-plan-2026-2030-psip,NCD Launches Five-Year Strategic Plan and 2026 PSIP Project,The New Dawn Liberia,,2026-05-05,day,LBR,include.access; gov.policy; data.statistics,national-commission-on-disabilities-liberia,,full,False,,582,2026-09-04,https://www.thenewdawnliberia.com/ncd-launches-five-year-strategic-plan-and-2026-psip-project/
2026-05-04-liberia-lnp-lra-online-police-clearance-platform-gnn,"LNP, LRA Digitize Police Clearance in Major Reform",Global News Network Liberia,,2026-05-04,day,LBR,digital.rural; dpi.govtech; dpi.pay,liberia-national-police; liberia-revenue-authority,,full,False,,621,2026-09-04,https://gnnliberia.com/lnp-lra-digitize-police-clearance-in-major-reform/
2026-05-01-who-liberia-annual-report-2025,WHO Liberia Annual Report 2025 — Accelerating Progress Toward the Health-related Sustainable Development Goals,"World Health Organization, Liberia Country Office",,2026-05-01,month,LBR,dpi.exchange; dpi.mis,world-health-organization; ministry-of-health-liberia; national-public-health-institute-liberia,,full,False,,8638,2026-09-04,https://www.afro.who.int/sites/default/files/2026-05/WHO%20%20Liberia%20Annual%20Report%202025%20%20.pdf
2026-04-29-executive-order-163-digital-government-ndmi-observer,Boakai's Executive Order 163 Signals Digital Government Shift,Liberian Observer,,2026-04-29,day,LBR,dpi.govtech; dpi.exchange; gov.policy; gov.standards; infra.cybersec; gov.protect,otdi-liberia; central-bank-of-liberia,sovereignty,full,False,,392,2026-07-18,https://www.liberianobserver.com/news/boakai-s-executive-order-163-signals-digital-government-shift/article_7a31a87b-4fe2-4578-9ff7-b0224f3bf36a.html
2026-04-28-liberia-executive-order-163-otdi-national-digitalization,"President Boakai Issues Landmark Executive Order No: 163 to Launch National Digitalization Drive, Establishes New Office of Technology and Innovation","The Executive Mansion, Republic of Liberia",,2026-04-28,day,LBR,gov.standards; dpi.govtech; dpi.exchange; infra.cybersec; gov.policy; gov.legislate,executive-mansion-liberia; otdi-liberia,,full,False,,485,2026-09-04,https://www.emansion.gov.lr/media/press-release/president-boakai-issues-landmark-executive-order-no-163-launch-national
2026-04-21-liberia-launches-e-phyto-system-agricultural-trade,Liberia Launches e-Phyto System to Boost Agricultural Trade,"Ministry of Agriculture, Republic of Liberia",,2026-04-21,day,LBR,gov.standards; dpi.govtech; gov.regional,ministry-of-agriculture-liberia; fao; ippc,,full,False,,635,2026-09-04,https://www.moa.gov.lr/media/press-releases/liberia-launches-e-phyto-system-boost-agricultural-trade
2026-04-13-liberia-lta-school-connect-launch-bwi,Liberia Launches First “School Connect” Project to Link Classrooms Nationwide,Liberia Telecommunications Authority (LTA),,2026-04-13,day,LBR,capacity.training; include.divides; dpi.govtech,lta-liberia; liberia-ministry-of-education,,full,False,,412,2026-09-04,https://lta.gov.lr/liberia-launches-first-school-connect-project-to-link-classrooms-nationwide/
2026-04-08-liberia-national-infrastructure-conference-2026-report,Report of the Liberia National Infrastructure Conference (2026),"Ministry of Public Works, Republic of Liberia",,2026-04-08,day,LBR,gov.policy; infra.connect; infra.energy; gov.discourse,ministry-of-public-works-liberia; lta-liberia; ministry-of-posts-and-telecommunications-liberia,,full,False,,18037,2026-09-04,https://mpw.gov.lr/sites/default/files/documents/1Report%20of%20the%20National%20Infrastructure%20Conference%202026.pdf
2026-04-07-liberia-lra-adjustment-goods-and-services-tax-rates,IMPORTANT REVENUE NOTICE: Adjustment to Goods and Services Tax (GST) Rates,Liberia Revenue Authority,,2026-04-07,day,LBR,finance.budget; infra.connect,liberia-revenue-authority,,full,False,,820,2026-09-04,https://revenue.lra.gov.lr/important-revenue-noticeadjustment-to-goods-and-services-tax-gst-rates/
2026-04-07-liberia-imf-country-report-26-98-third-ecf-review-rsf,Liberia: Third Review Under the Extended Credit Facility Arrangement and Request for an Arrangement Under the Resilience and Sustainability Facility — Press Release; Staff Report; Staff Supplement; and Statement by the Executive Director for Liberia,International Monetary Fund,,2026-04-07,day,LBR,finance.budget; gov.policy,imf; ministry-of-finance-and-development-planning-liberia; liberia-revenue-authority,,excerpt,False,,32565,2026-09-04,https://www.imf.org/-/media/files/publications/cr/2026/english/1lbrea2026001.pdf
2026-04-06-verity-undp-supreme-court-tablets-court-digitisation,"UNDP, Supreme Court Strengthen Partnership to Boost Liberia’s Justice System",Verity News,,2026-04-06,day,LBR,dpi.mis; capacity.training,undp; judiciary-of-liberia,,full,False,,392,2026-09-04,https://verityonlinenews.com/undp-supreme-court-strengthen-partnership-to-boost-liberias-justice-system/
2026-04-06-liberia-epa-reoi-automated-decision-management-system-climate-services,Consultancy for International Consultants to Develop and Operationalize an Automated Decision Management System for Climate Services,"Environmental Protection Agency, Republic of Liberia",,2026-04-06,day,LBR,tech.ai; dpi.mis; data.satellite,environmental-protection-agency-liberia; green-climate-fund; african-development-bank; liberia-meteorological-service; national-disaster-management-agency-liberia,,full,False,,1260,2026-09-04,https://emansion.gov.lr/sites/default/files/documents/5a_REOI_INTERNATIONAL%20CONSULTANTS%20TO%20DEVELOP%20AND%20OPERATIONALIZE%20AN%20AUTOMATED%20DECISION%20MANAGEMENT%20SYSTEM.pdf
2026-04-02-public-citizen-v-department-of-state-foia-complaint,"Complaint for Declaratory and Injunctive Relief — Public Citizen v. United States Department of State, No. 1:26-cv-01137 (D.D.C.)",Public Citizen Litigation Group (filed in the United States District Court for the District of Columbia),,2026-04-02,day,KEN; RWA; LBR; UGA; LSO; SWZ; MOZ; CMR; NGA; BWA; MDG; SLE; ETH; CIV; MWI; BDI; XAF,geopol.usa; gov.protect; gov.policy; dpi.exchange,us-department-of-state; america-first-global-health-strategy; specimen-sharing-agreement; us-kenya-health-framework; public-citizen,sovereignty; colonialism,full,False,2026-04-02-public-citizen-v-department-of-state-foia-complaint.pdf,2718,2026-08-10,https://www.citizen.org/wp-content/uploads/2026.04.02-Complaint.pdf
2026-04-01-liberia-lta-sector-trends-at-a-glance-data-snapshot-2025,Sector Trends at a Glance,Liberia Telecommunications Authority,,2026-04-01,month,LBR,infra.connect; gov.policy,lta-liberia,,full,False,,2852,2026-09-04,https://lta.gov.lr/wp-content/uploads/2026/04/Sector-Data-Snapshot-25.pdf
2026-03-31-cbl-annual-report-2025,Central Bank of Liberia Annual Report 2025,Central Bank of Liberia,,2026-03-31,day,LBR,dpi.pay; gov.regional; dpi.govtech,central-bank-of-liberia; papss,,full,False,,31984,,https://www.cbl.org.lr/sites/default/files/documents/CENTRAL%20BANK%20OF%20LIBERIA%20ANNUAL%20REPORT%202025.pdf
2026-03-30-liberia-moe-launches-2025-2026-national-school-census,Liberia: MOE Launches 2025/2026 National School Census To Strengthen Education System,FrontPage Africa,,2026-03-30,day,LBR,data.statistics; dpi.mis,liberia-ministry-of-education,,full,False,,456,,https://frontpageafricaonline.com/liberia-moe-launches-2025-2026-national-school-census-to-strengthen-education-system/
2026-03-27-undp-liberia-ict-equipment-county-development-planning-units,UNDP Delivers ICT Equipment to Strengthen County Development Planning Units,"United Nations Development Programme, Liberia",,2026-03-27,day,LBR,digital.localgov; dpi.govtech,undp; ministry-of-local-government-liberia,,full,False,,607,,https://www.undp.org/liberia/press-releases/undp-delivers-ict-equipment-strengthen-county-development-planning-units
2026-03-23-national-id-issuance-halt-1-7m-debt-biometricupdate,Liberia's national ID issuance grinds to halt over $1.7M debt to service provider,Biometric Update,,2026-03-23,day,LBR,dpi.id; dpi.registry,national-identification-registry-liberia; great-project-liberia; techno-brain; osd-international; world-bank,,full,False,,294,2026-07-18,https://www.biometricupdate.com/202603/liberias-national-id-issuance-grinds-to-halt-over-1-7m-debt-to-service-provider
2026-03-20-national-id-rollout-held-up-1-7m-debt-fpa,Liberia: National ID Card Rollout Continues to Be Held Up by $1.7 Million Unpaid Government Debt,FrontPage Africa,,2026-03-20,day,LBR,dpi.id; dpi.registry; gov.protect; dpi.govtech,national-identification-registry-liberia; great-project-liberia; techno-brain; world-bank; naymote,sovereignty,full,False,,805,2026-07-18,https://fpa.news/liberia-national-id-card-rollout-continues-to-be-held-up-by-1-7-million-unpaid-government-debt/
2026-03-16 New $137M initiative to enable digital service access for millions in three ECOWAS nations,New $137M initiative to enable digital service access for millions in three ECOWAS nations,Biometric Update,Ayang Macdonald,2026-03-16,day,BEN; LBR; SLE; XWA,infra.connect; dpi.govtech; gov.regional; finance.new; include.access,wardip; world-bank; ecowas; african-union; smart-africa,,full,False,,504,2026-07-11,https://www.biometricupdate.com/202603/new-137m-initiative-to-enable-digital-service-access
2026-03-14-liberia-moe-digitized-school-monitoring-system,Minister of Education Engages Press on Digitized School Monitoring System.,"Ministry of Education, Republic of Liberia",,2026-03-14,day,LBR,dpi.mis; digital.rural,liberia-ministry-of-education,,full,False,,222,,https://moe.gov.lr/minister-of-education-engages-press-on-digitized-school-monitoring-system/
2026-03-13-techafricanews-world-bank-wardip2-137m,World Bank Launches $137m Initiative to Expand Broadband and Digital Jobs in West Africa,TechAfrica News,,2026-03-13,day,BEN; LBR; SLE; XWA,finance.new; infra.connect; infra.store; gov.regional; capacity.training; dpi.pay; tech.innovate,world-bank; wardip; waemu; ecowas; smart-africa; african-union,,full,False,,534,2026-07-18,https://techafricanews.com/2026/03/13/world-bank-launches-137m-initiative-to-expand-broadband-and-digital-jobs-in-west-africa
2026-03-13-liberia-orange-lnp-security-mou-911-call-centre-analyst,"Orange, Police Seal Security Partnership Deal-Sign MoU targeting cybercrime, infrastructure protection",The Analyst (Liberia),,2026-03-13,day,LBR,infra.cybersec; dpi.govtech,orange-liberia; liberia-national-police,,full,False,,1263,,https://analystliberiaonline.com/orange-police-seal-security-partnership-deal-sign-mou-targeting-cybercrime-infrastructure-protection/
2026-03-05-liberia-senate-inquiry-national-id-card-suspension,National ID Card Suspension Sparks Senate Inquiry,The New Dawn (Liberia),,2026-03-05,day,LBR,dpi.id; gov.legislate,national-identification-registry-liberia; legislature-of-liberia,,full,False,,353,,https://www.thenewdawnliberia.com/national-id-card-suspension-sparks-senate-inquiry/
2026-03-04-liberia-lrrrc-nir-lis-mou-refugee-biometric-id,Liberia govt agencies agree on framework for refugee biometric ID,Biometric Update,,2026-03-04,day,LBR,include.access; dpi.id; dpi.registry,national-identification-registry-liberia; liberia-refugee-repatriation-and-resettlement-commission; liberia-immigration-service,,full,False,,415,,https://www.biometricupdate.com/202603/liberia-govt-agencies-agree-on-framework-for-refugee-biometric-id
