title,publisher,author,published,date_precision,places,topics,entities,ingested,url
Why Cash Persists: Insights from a Two-Sided Digital Payments RCT in Tanzania,Innovations for Poverty Action,,2026-08-18,day,TZA,dpi.pay; include.access; gov.discourse,innovations-for-poverty-action; bank-of-tanzania,2026-08-23,https://poverty-action.org/why-cash-persists-insights-two-sided-digital-payments-rct-tanzania
"Zanzibar public servants to build capacity in AI, cybersecurity",The Citizen (Tanzania),,2026-08-17,day,TZA,capacity.training; gov.protect,revolutionary-government-of-zanzibar; emerson-education-institute,2026-08-18,https://www.thecitizen.co.tz/tanzania/zanzibar/zanzibar-public-servants-to-build-capacity-in-ai-cybersecurity-5560558
Africa deploys AI and data analytics to stop exam malpractice,The Citizen (Tanzania),,2026-08-17,day,TZA,tech.ai; capacity.training,necta-tanzania; aeaa,2026-08-18,https://www.thecitizen.co.tz/tanzania/news/national/-africa-deploys-ai-and-data-analytics-to-stop-exam-malpractice-5561346
"Innovation must deliver jobs, better services: Stakeholders",The Citizen (Tanzania),,2026-08-17,day,TZA,gov.discourse; tech.innovate,national-planning-commission-tanzania; undp; funguo-tanzania,2026-08-18,https://www.thecitizen.co.tz/tanzania/news/national/innovation-must-deliver-jobs-better-services-stakeholders-5560630
Tanzania's digital rise: what the latest TCRA report tells us,Daily News Tanzania,,2026-08-17,day,TZA,data.statistics; gov.discourse; infra.connect,tcra; ucsaf; tanzania-digital-economy-framework,2026-08-23,https://dailynews.co.tz/tanzanias-digital-rise-what-the-latest-tcra-report-tells-us/
Tanzania orders online businesses to display tax IDs,The EastAfrican,,2026-08-16,day,TZA,gov.legislate; dpi.govtech; tech.industry,ministry-of-finance-tanzania; tanzania-revenue-authority,2026-08-23,https://www.theeastafrican.co.ke/tea/business-tech/tanzania-orders-online-businesses-to-display-tax-ids-5558568
Partnership for economic development: TISEZA and Vodacom on the role of technology in stimulating investment,Jamii Insight,,2026-08-16,day,TZA,finance.mou; dpi.govtech; infra.connect,tiseza; vodacom-tanzania,2026-08-23,https://jamii-insight.co.tz/article/partnership-for-economic-development-tiseza-and-vodacom-on-the-role-of-technology-in-stimulating-investment
8.5m Tanzanians gain access to internet services following installation of 758 new towers,Daily News (Tanzania),,2026-08-15,day,TZA,finance.new; infra.connect; gov.protect,world-bank; ucsaf; ttcl,2026-08-18,https://dailynews.co.tz/8-5m-tanzanians-gain-access-to-internet-services-following-installation-of-758-new-towers/
FS Engineering to share digital rail expertise with Tanzanian Railways,Railway Gazette International,,2026-08-14,day,TZA,finance.mou; infra.connect,fs-engineering; tanzania-railways-corporation; its-engineering,2026-08-18,https://www.railwaygazette.com/tanzania/2026/08/14/fs-engineering-to-share-digital-rail-expertise-with-tanzanian-railways/
"Tanzania blocks 39,000 numbers linked to fraud in its intensified war against cybercrime",Daily News (Tanzania),,2026-08-14,day,TZA,gov.protect; infra.cybersec,tcra,2026-08-18,https://dailynews.co.tz/tanzania-blocks-39000-numbers-linked-to-fraud-in-its-intensified-war-against-cybercrime/
TISEZA and Vodacom Tanzania Partner to Strengthen Digital Investment Environment,Tech Africa News,,2026-08-13,day,TZA,infra.connect; tech.innovate; finance.new; finance.mou,tiseza; vodacom-tanzania,2026-08-16,https://techafricanews.com/2026/08/13/tiseza-and-vodacom-tanzania-partner-to-strengthen-digital-investment-environment/
MsingiTek unveiled in Manyara to boost learning,Daily News (Tanzania),,2026-08-13,day,TZA,digital.rural,imagine-worldwide; prime-ministers-office-tanzania; ministry-education-science-technology-tanzania,2026-09-06,https://dailynews.co.tz/msingitek-unveiled-in-manyara-to-boost-learning/
Birth registration emerges as foundation for digital public infrastructure,Biometric Update,,2026-08-13,day,RWA; NGA; BDI; LBR; TZA; XAF,dpi.id; dpi.registry; include.access; data.statistics; gov.regional,vital-strategies; unicef; id4africa,2026-08-16,https://www.biometricupdate.com/202608/birth-registration-emerges-as-foundation-for-digital-public-infrastructure
Tanzania's New Social Media Tax Rule for Businesses Sparks Privacy and Cybersecurity Fears,The Citizen (Tanzania),,2026-08-12,day,TZA,gov.protect; gov.discourse,tanzania-revenue-authority,2026-08-16,https://www.thecitizen.co.tz/tanzania/news/national/tanzania-s-new-social-media-tax-rule-for-businesses-sparks-privacy-and-cybersecurity-fears-5555022
"Govt to review over 1,000 laws to attract tech",Daily News (Tanzania),,2026-08-12,day,TZA,gov.legislate; gov.policy,tanzania-ministry-of-constitution-and-legal-affairs,2026-08-18,https://dailynews.co.tz/govt-to-review-over-1000-laws-to-attract-tech/
"Government, telecoms join forces to combat growing mobile fraud",The Citizen (Tanzania),,2026-08-11,day,TZA,gov.protect; infra.cybersec,tcra; micit-tanzania; airtel-tanzania,2026-08-18,https://www.thecitizen.co.tz/tanzania/business/government-telecoms-join-forces-to-combat-growing-mobile-fraud-5553640
Govt spurs e-payments,Daily News (Tanzania),,2026-08-11,day,TZA,include.divides; dpi.pay,bank-of-tanzania; tcra; micit-tanzania,2026-08-18,https://dailynews.co.tz/govt-spurs-e-payments/
2026 Fiscal Transparency Report: Tanzania,"U.S. Department of State, Bureau of Economic, Energy, and Business Affairs",,2026-08-11,day,TZA,data.open; gov.policy; geopol.usa,us-department-of-state,2026-08-26,https://www.state.gov/reports/2026-fiscal-transparency-report/tanzania
Communications Sector Performance Report - Quarter ending June 2026,Tanzania Communications Regulatory Authority,,2026-08-10,day,TZA,data.statistics; infra.connect; include.access; dpi.pay,tcra,2026-08-23,https://www.tcra.go.tz/tcra-tovuti/2026/mamlaka-website/documents/quarterly-statistics/Communications_Sector_performance_report_for_quarter_ending_June_2026_ad44159230.pdf
"Mixx digital payments boost farmers' incomes, businesses",Daily News (Tanzania),,2026-08-10,day,TZA,dpi.pay; include.access,yas-tanzania,2026-08-18,https://dailynews.co.tz/mixx-digital-payments-boost-farmers-incomes-businesses/
Experts urge Tanzania to strengthen digital trust,The Citizen,,2026-08-10,day,TZA,gov.protect; infra.cybersec,ict-commission-tanzania,2026-08-11,https://www.thecitizen.co.tz/tanzania/news/national/experts-urge-tanzania-to-strengthen-digital-trust-5552550
Maadhimisho ya Siku ya Usajili wa Matukio Muhimu ya Binadamu na Takwimu Barani Afrika (CRVS Day 2026),"RITA (Wakala wa Usajili, Ufilisi na Udhamini) / Wizara ya Katiba na Sheria, Tanzania",,2026-08-10,day,TZA,dpi.id; dpi.registry,rita-tanzania,2026-09-06,http://www.rita.go.tz/news.php?n=483
Tanzania pushes digital asset tracking to protect public wealth,Business Insider Tanzania,,2026-08-09,day,TZA,dpi.mis; gov.policy,tanzania-ministry-of-finance,2026-08-18,https://businessinsider.co.tz/tanzania-pushes-digital-asset-tracking-to-protect-public-wealth/
Tanzania Digital Trust Forum 2026 — TPPA launch account,Tanzania Privacy Professionals' Association (TPPA) (LinkedIn),,2026-08-09,day,TZA,gov.discourse; gov.policy,tanzania-privacy-professionals-association; ict-commission-tanzania,2026-08-18,https://www.linkedin.com/posts/tanzania-privacy-proffessional-association_tanzaniadigitaltrust-digitaltrustforum2026-activity-7492254924857204736-2sNm
Mixx by Yas eases payments for Southern Highlands farmers,The Citizen (Tanzania),,2026-08-08,day,TZA,dpi.pay; include.access,yas-tanzania; tanzania-bureau-of-standards,2026-08-18,https://www.thecitizen.co.tz/tanzania/news/national/mixx-by-yas-eases-payments-for-southern-highlands-farmers-5552008
"Over 2,000 northern Tanzania farmers benefit from Mixx digital services",The Citizen (Tanzania),,2026-08-08,day,TZA,dpi.pay; include.access,yas-tanzania,2026-08-18,https://www.thecitizen.co.tz/tanzania/news/national/over-2-000-northern-tanzania-farmers-benefit-from-mixx-digital-services-5551992
Today marks the beginning of a new chapter for Tanzania's digital future — Tanzania Digital Trust Initiative launch,SandBox Security (LinkedIn),,2026-08-08,day,TZA,gov.policy; gov.protect,sandbox-security; tanzania-privacy-professionals-association; pdpc-tanzania; ict-commission-tanzania; bank-of-tanzania,2026-08-18,https://www.linkedin.com/posts/sandbox-security_tanzaniadigitaltrustinitiative-digitaltrust-activity-7491819343543173121--VE7
"Tanzania seeks closer ties with Vietnam in AI, smart cities, cloud computing to bolster its digital capacity",Daily News (Tanzania),,2026-08-07,day,TZA,tech.ai; infra.store; tech.innovate; capacity.training,micit-tanzania; viettel,2026-08-08,https://dailynews.co.tz/tanzania-seeks-closer-ties-with-vietnam-in-ai-smart-cities-cloud-computing-to-bolster-its-digital-capacity/
BoT yaja na mfumo kuongeza wawekeza dhamana za Serikali,Mwananchi,,2026-08-07,day,TZA,dpi.govtech,bank-of-tanzania,2026-08-11,https://www.mwananchi.co.tz/mw/habari/biashara/bot-yaja-na-mfumo-kuongeza-wawekeza-dhamana-za-serikali-5549792
COSTECH highlights the protection of youth innovation rights,Daily News,,2026-08-07,day,TZA,tech.innovate; gov.legislate,costech-tanzania,2026-08-08,https://dailynews.co.tz/costech-highlights-the-protection-of-youth-innovation-rights/
Who controls Africa's digital voice? (Africanews Debates),Africanews,,2026-08-06,day,XAF; CIV; CMR; TZA,gov.discourse; infra.cybersec,meta,2026-08-11,https://www.africanews.com/2026/08/06/who-controls-africas-digital-voice-africanews-debates/
Tanzania's digital dividend,African Business,,2026-08-05,day,TZA,infra.connect; capacity.training; dpi.govtech,world-bank,2026-08-17,https://african.business/2026/08/free-article/tanzanias-digital-dividend
"Consulting, digitale öffentliche Infrastrukturprojekte (Ostafrika)","Germany Trade & Invest (GTAI), contracting authority GIZ",,2026-08-05,day,TZA; UGA; KEN; XEA,dpi.govtech; dpi.exchange; dpi.pay,bmz,2026-08-17,https://www.gtai.de/de/trade/tansania/ausschreibungen-projekte/consulting-digitale-oeffentliche-infrastrukturprojekte-ostafrika--2018684
"TCRA ups support for mathematics, digital clubs",Daily News,,2026-08-04,day,TZA,capacity.literacy; capacity.training; gov.policy,tcra; tanzania-digital-economy-framework,2026-08-08,https://dailynews.co.tz/tcra-ups-support-for-mathematics-digital-clubs/
Tanzania Explores Advanced Digital Technologies During Visit to Viettel High Technology,Ministry of Communication and Information Technology,,2026-08-04,day,TZA,gov.policy; infra.connect; tech.ai; tech.industry,micit-tanzania; viettel,2026-08-08,https://www.mawasiliano.go.tz/news/tanzania-explores-advanced-digital-technologies-during-visit-to-viettel-high-technology
eGA drives digital farming,Daily News (Tanzania),,2026-08-04,day,TZA,dpi.mis; dpi.registry; digital.rural; dpi.govtech,ega-tanzania; ministry-of-agriculture-tanzania; cooperative-development-commission-tanzania; tfra-tanzania,2026-08-05,https://dailynews.co.tz/ega-drives-digital-farming/
Cashless shift poised to transform economy,Daily News,,2026-08-04,day,TZA,dpi.pay; gov.legislate; gov.discourse; include.divides,bank-of-tanzania,2026-08-08,https://dailynews.co.tz/cashless-shift-poised-to-transform-economy/
Bayport donates 100m/- tech facility to Kibamba's education department,The Guardian / IPP Media,,2026-08-04,day,TZA,digital.localgov; dpi.mis; finance.new,micit-tanzania; bayport-tanzania,2026-08-08,https://ippmedia.co.tz/the-guardian/business/read/bayport-donates-100m-tech-facility-to-kibambas-education-department-2026-08-04-131047
"Ardhi University unveils AI solutions to fight counterfeit drugs, expand financial access",The Citizen,,2026-08-04,day,TZA,capacity.research; tech.ai; include.access,ardhi-university,2026-08-04,https://www.thecitizen.co.tz/tanzania/news/national/ardhi-university-unveils-ai-solutions-to-fight-counterfeit-drugs-expand-financial-access-5546322
Designing and Evaluating a Human-Centered FAQ Chatbot for Public Service Delivery: A Case Study of the Tanzania Ports Authority,The African Journal of Information Systems,"Barnabas Masanja, Joel Mtebe, Aron Kondoro (University of Dar es Salaam)",2026-08-03,day,TZA,dpi.govtech; tech.ai; include.access,tanzania-ports-authority; university-of-dar-es-salaam,2026-08-04,https://digitalcommons.kennesaw.edu/ajis/vol18/iss2/3
Official launch ceremony for the Land Administration Modernization Project in Zanzibar – LARIS,IGN FI,,2026-08-03,day,TZA,dpi.mis,ign-fi; crdb-bank-tanzania; ministry-of-lands-and-housing-development-zanzibar,2026-09-06,https://ignfi.fr/en/official-launch-ceremony-for-the-land-administration-modernization-project-in-zanzibar-laris/
EACO Regional Communications Sector Statistics Report 2026 (Data Period: 2024–2025),East African Communications Organisation (EACO),,2026-08-03,day,XEA; KEN; TZA; UGA; RWA; BDI; SSD; COD,data.statistics; infra.connect; dpi.pay; gov.standards; gov.regional,eaco; itu; gsma,2026-08-09,https://admin.eaco.int/assets/e774142a-21fd-48e2-bdfd-3309d7d559d7?download=EACO%20Regional%20Communications%20Sector%20Statistics%20Report%202025.pdf
"What would it take to establish a unified, dynamic social registry in support of poverty reduction in Zanzibar?","Oxford Policy Management (Challenge Fund, Data & Evidence to End Extreme Poverty programme)",Twahir M. Khalfan and Hala Elhassan (Zanzibar Research Centre for Socio-Economic and Policy Analysis),2026-08-01,month,TZA,dpi.registry; include.access; dpi.id; dpi.exchange; data.statistics,oxford-policy-management; deep-programme; zanzibar-research-centre-socio-economic-policy-analysis; revolutionary-government-of-zanzibar; fcdo,2026-08-26,https://povertyevidence.org/wp-content/uploads/2026/08/DEEP-Tanzania_Challenge-Fund_Policy-Brief_Social-registery_Zanzibar.pdf
Vodacom Lesotho brings micro-investing to M-Pesa as Africa's mobile wallets move into wealth,Telemedia Magazine,,2026-07-31,day,LSO; KEN; TZA; UGA; XSS,dpi.pay; include.access; tech.industry,vodacom-lesotho; vcl-financial-services; stanlib; mpesa,2026-08-08,https://www.telemediamagazine.com/vodacom-lesotho-brings-micro-investing-to-m-pesa-as-africas-mobile-wallets-move-into-wealth/
PPAA pushes online appeals to boost transparency in public tenders,The Citizen (Tanzania),,2026-07-31,day,TZA,dpi.govtech; dpi.exchange; gov.discourse,public-procurement-appeals-authority-tanzania; nest-tanzania,2026-07-31,https://www.thecitizen.co.tz/tanzania/news/national/ppaa-pushes-online-appeals-to-boost-transparency-in-public-tenders-5542668
Makato kikwazo kuelekea malipo ya kidijitali,Mwananchi,,2026-07-31,day,TZA,dpi.pay; include.access; gov.discourse; include.divides,bank-of-tanzania; tips-tanzania; visa; mastercard,2026-07-31,https://www.mwananchi.co.tz/mw/habari/biashara/makato-kikwazo-kuelekea-malipo-ya-kidijitali-5542380
Tanzania steps up AI drive in healthcare amid data privacy push,The Citizen (Tanzania),,2026-07-31,day,TZA,tech.ai; gov.protect; infra.store; dpi.mis; gov.discourse,ministry-of-health-tanzania; university-of-dodoma; world-health-organization,2026-07-31,https://www.thecitizen.co.tz/tanzania/news/national/tanzania-steps-up-ai-drive-in-healthcare-amid-data-privacy-push-5542208
MRV4Tanzania Inception Phase,United Nations Development Programme,,2026-07-31,day,TZA,dpi.mis; finance.new,undp,2026-08-20,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=XM-DAC-41114-OUTPUT-01006212
Tanzania steps up cash-lite drive as digital payments hit new highs,The Citizen,,2026-07-30,day,TZA,dpi.pay; gov.legislate; include.access,bank-of-tanzania; tips-tanzania; ministry-of-finance-tanzania,2026-07-30,https://www.thecitizen.co.tz/tanzania/business/tanzania-steps-up-cash-lite-drive-as-digital-payments-hit-new-highs-5541316
"Utekelezaji waanza Sheria Malipo ya Kielektroniki, wataalamu watoa neno",Mwananchi,,2026-07-30,day,TZA,dpi.pay; gov.legislate; include.divides; gov.discourse,bank-of-tanzania,2026-07-31,https://www.mwananchi.co.tz/mw/habari/kitaifa/utekelezaji-waanza-sheria-malipo-ya-kielektroniki-wataalamu-watoa-neno-5541090
Maeneo manne ya kujizatiti wataalamu wa Tehama Tanzania,Mwananchi,,2026-07-30,day,TZA,capacity.training; infra.cybersec; gov.protect; tech.ai,ict-commission-tanzania; european-union,2026-07-30,https://www.mwananchi.co.tz/mw/habari/biashara/maeneo-manne-ya-kujizatiti-wataalamu-wa-tehama-tanzania-5541292
East African Artificial Intelligence Policy Outlook Report,CIPIT - Strathmore University,,2026-07-30,day,KEN; RWA; TZA; UGA; XEA,tech.ai; gov.policy; gov.legislate; gov.protect; gov.regional,cipit; strathmore-university; eac; african-union,2026-07-30,https://cipit.strathmore.edu/east-african-artificial-intelligence-policy-outlook-report/
Tanzania builds cyber resilience,Daily News (Tanzania),,2026-07-29,day,TZA,infra.cybersec; capacity.training; gov.protect; tech.ai,ict-commission-tanzania; european-union,2026-07-31,https://dailynews.co.tz/tanzania-builds-cyber-resilience/
Southern African countries consider joining SADC-RTGS,Central Banking,,2026-07-29,day,XSA; ZAF; MUS; TZA; ZMB; ZWE,dpi.pay; gov.regional; dpi.exchange,sadc; sarb; sadc-rtgs,2026-08-01,https://www.centralbanking.com/central-banks/currency/7976492/southern-african-countries-consider-joining-sadc-rtgs
Kenya and Tanzania launch Terrestrial Fiber Link connection,Kenya News Agency,,2026-07-29,day,KEN; TZA,infra.connect; gov.regional,ict-authority-kenya; ttcl; east-african-community,2026-07-30,https://www.kenyanews.go.ke/kenya-and-tanzania-launch-terrestrial-fiber-link-connection/
"Tanzania's financial inclusion expands, but usage gap is becoming the next challenge",The Guardian (Tanzania),,2026-07-28,day,TZA,include.access; dpi.pay; data.statistics; dpi.id; dpi.exchange,national-council-for-financial-inclusion-tanzania; bank-of-tanzania; nida-tanzania; tips-tanzania,2026-07-31,https://ippmedia.co.tz/the-guardian/business/read/tanzanias-financial-inclusion-expands-but-usage-gap-is-becoming-the-next-challenge-2026-07-28-120905
La GSMA lance une initiative pour développer l'IA en langues africaines,wearetech.africa,,2026-07-28,day,NGA; TGO; KEN; NAM; BEN; TZA; XAF,tech.ai; gov.regional; capacity.research,gsma; african-telecommunications-union; awarri; zindi; nitda; ncair; masakhane,2026-07-30,https://www.wearetech.africa/fr/fils/actualites/gestion-publique/la-gsma-lance-une-initiative-pour-developper-l-ia-en-langues-africaines
Vodafone's Africa Business Delivers Double-Digit Service Revenue Growth in Q1 FY27,Tech Africa News,,2026-07-27,day,ZAF; EGY; TZA; COD; LSO; MOZ; KEN,dpi.pay; infra.connect; tech.industry,vodafone; vodacom; safaricom; mpesa; vodafone-cash,2026-07-27,https://techafricanews.com/2026/07/27/vodafones-africa-business-delivers-double-digit-service-revenue-growth-in-q1-fy27/
Vodacom's prepaid turnaround helps steady home market,ITWeb South Africa,,2026-07-27,day,ZAF; EGY; KEN; TZA; COD; LSO,dpi.pay; tech.industry; infra.connect; include.divides,vodacom; safaricom; mpesa; maziv,2026-07-28,https://www.itweb.co.za/article/vodacoms-prepaid-turnaround-helps-steady-home-market/4r1lyMR9kxw7pmda
"Vodacom Reports Strong Q1 2026 Performance, Raises Growth Targets on Safaricom Integration",Tech Africa News,,2026-07-27,day,ZAF; EGY; TZA; COD; LSO; KEN; ETH,dpi.pay; infra.connect; tech.industry,vodacom; safaricom; mpesa; maziv,2026-07-27,https://techafricanews.com/2026/07/27/vodacom-reports-strong-q1-2026-performance-raises-growth-targets-on-safaricom-integration/
Vodacom's $548 billion mobile money business shows fintech is driving its future,TechCabal,,2026-07-27,day,ZAF; KEN; EGY; TZA; COD; MOZ; LSO; ETH,dpi.pay; tech.industry; include.access,vodacom; safaricom; mpesa,2026-07-28,https://techcabal.com/2026/07/27/vodacom-processed-548-billion/
Standard Bank Surpasses CNY 8 Billion in China Cross-Border Payment Transactions,Tech Africa News,,2026-07-27,day,ZAF; AGO; GHA; KEN; LSO; TZA,dpi.pay; geopol.china; dpi.exchange,standard-bank; cips,2026-07-28,https://techafricanews.com/2026/07/27/standard-bank-surpasses-cny-8-billion-in-china-cross-border-payment-transactions/
East African Community (EAC) Monetary Affairs Committee reaffirms commitment to East African Monetary Union and regional financial integration,East African Community (EAC) Secretariat,,2026-07-27,day,XEA; TZA,gov.regional; dpi.pay; infra.cybersec; gov.policy,eac; eac-cross-border-payment-masterplan; bank-of-uganda; eardip,2026-08-01,https://www.eac.int/press-releases/145-financial-sector/3572-eac-monetary-affairs-committee-reaffirms-commitment-to-east-african-monetary-union-and-regional-financial-integration
Gendered disinformation in elections: Lessons from Africa,Association for Progressive Communications (APC),,2026-07-27,day,CMR; TZA; UGA; XAF,include.divides; gov.protect; dpi.id; gov.policy; gov.discourse,apc; wougnet; protege-qv; centre-for-multilateral-affairs; unwanted-witness,2026-07-30,https://www.apc.org/en/blog/gendered-disinformation-elections-lessons-africa
Makamu wa Rais ateta na Katibu Mkuu OACPS,Ofisi ya Makamu wa Rais (Tanzania),,2026-07-26,day,TZA,gov.regional; gov.protect; tech.ai,ofisi-ya-makamu-wa-rais-tanzania; oacps,2026-07-31,https://www.vpo.go.tz/news/makamu-wa-rais-ateta-na-katibu-mkuu-oacps
Tanzania yaonesha mafanikio ya utekelezaji wa Akili Unde (AI) katika mkutano wa kimataifa wa WAICO 2026,Wizara ya Mawasiliano na Teknolojia ya Habari (Tanzania),,2026-07-24,day,TZA,tech.ai; infra.store; gov.regional; gov.policy; infra.connect,micit-tanzania; african-union; eac,2026-07-31,https://www.mawasiliano.go.tz/news/tanzania-yaonesha-mafanikio-ya-utekelezaji-wa-akili-unde-ai-katika-mkutano-wa-kimataifa-wa-waico-2026
Tanzania na Huawei watia saini makubaliano ya kuimarisha ushirikiano katika uchumi wa kidijitali na ubunifu,Wizara ya Mawasiliano na Teknolojia ya Habari (Tanzania),,2026-07-24,day,TZA,finance.mou; geopol.china; infra.connect; tech.ai; tech.industry; capacity.training,micit-tanzania; huawei,2026-07-31,https://www.mawasiliano.go.tz/news/tanzania-na-huawei-watia-saini-makubaliano-ya-kuimarisha-ushirikiano-katika-uchumi-wa-kidijitali-na-ubunifu
Waziri Kairuki: Watanzania wengi hawajanufaika na mkongo wa Taifa,Mwananchi,,2026-07-24,day,TZA,infra.connect; digital.rural; include.access; gov.policy,micit-tanzania; ttcl; tanzania-posts-corporation,2026-07-30,https://www.mwananchi.co.tz/mw/habari/kitaifa/waziri-kairuki-watanzania-wengi-hawajanufaika-na-mkongo-wa-taifa-5536718
TTCL Equips DIT Students with Practical Broadband Infrastructure Skills,Tech Africa News,,2026-07-23,day,TZA,capacity.training; infra.connect,ttcl; dar-es-salaam-institute-of-technology; nictbb,2026-07-23,https://techafricanews.com/2026/07/23/ttcl-equips-dit-students-with-practical-broadband-infrastructure-skills/
"Annual Financial Inclusion Report 2025 (National Council for Financial Inclusion, Tanzania)",National Council for Financial Inclusion (Tanzania) / Bank of Tanzania (Secretariat),,2026-07-23,day,TZA,dpi.pay; include.access; dpi.id; data.statistics; dpi.exchange,bank-of-tanzania; nida-tanzania; national-council-for-financial-inclusion-tanzania,2026-07-31,https://www.bot.go.tz/Publications/Regular/Annual%20Report/en/2026072316300213.pdf
Samia’s Russia visit opens new tech frontier for Tanzania’s digital future,The Citizen,,2026-07-20,day,TZA,finance.mou; capacity.training,ict-commission-tanzania,2026-07-23,https://www.thecitizen.co.tz/tanzania/news/national/samia-s-russia-visit-opens-new-tech-frontier-for-tanzania-s-digital-future-5532062
CRVS Decentralization: Bringing Services Closer to the People – Country Case Study: Decentralization Experiences (Tanzania/Zanzibar),"Zanzibar Civil Status Registration Agency (ZCSRA), presented at the Annual Expert Group Meeting for Registrar Generals (EGMRG), UNECA/APAI-CRVS",,2026-07-18,day,TZA,digital.rural; dpi.id,zanzibar-civil-status-registration-agency,2026-09-06,https://apai-crvs.uneca.org/sites/default/files/resourceuploads/day-2-decentralisation-tanzania_0.pdf
"Brazil, Poland back Dar’s push for digital growth",Daily News (Tanzania),,2026-07-17,day,TZA,finance.mou; gov.regional,micit-tanzania,2026-07-23,https://dailynews.co.tz/brazil-poland-back-dars-push-for-digital-growth/
JKCI's digital patient tracking system sets new standard for follow-up healthcare in Tanzania,The Citizen,,2026-07-16,day,TZA,dpi.mis; tech.ai,jakaya-kikwete-cardiac-institute,2026-07-19,https://www.thecitizen.co.tz/tanzania/news/national/jkci-s-digital-patient-tracking-system-sets-new-standard-for-follow-up-healthcare-in-tanzania-5528476
"Kamati ya Uongozi MoF Yapitia Utekelezaji Mradi wa TSMP II, Kupitisha Bajeti Mwaka wa Fedha 2026/2027","National Bureau of Statistics (NBS), Tanzania",,2026-07-15,day,TZA,data.statistics,national-bureau-of-statistics-tanzania; ministry-of-finance-tanzania,2026-09-06,https://www.nbs.go.tz/index.php/events/kamati-ya-uongozi-mof-yapitia-utekelezaji-mradi-wa-tsmp-ii-kupitisha-bajeti-mwaka-wa-fedha-2026-2027
Tanzania urged to prepare health workforce for AI (4th Human Resources for Health Conference),The Citizen,,2026-07-15,day,TZA,tech.ai; dpi.mis; capacity.training,muhimbili-orthopaedic-institute,2026-07-19,https://www.thecitizen.co.tz/tanzania/news/national/tanzania-urged-to-prepare-health-workforce-for-ai-5527118
"Mawakili wa Serikali watakiwa kujiandaa na AI, mikataba ya kimkakati",Mwananchi,,2026-07-15,day,TZA,tech.ai; gov.legislate; capacity.training,attorney-general-tanzania; tanzania-development-vision-2050,2026-07-19,https://www.mwananchi.co.tz/mw/habari/kitaifa/mawakili-wa-serikali-watakiwa-kujiandaa-na-ai-mikataba-ya-kimkakati-5528198
Tanzania - Integrated Labour Force Survey 2025,National Bureau of Statistics (NBS) and Office of the Chief Government Statistician (OCGS),,2026-07-15,day,TZA,data.statistics,national-bureau-of-statistics-tanzania; office-chief-government-statistician-zanzibar,2026-09-06,https://microdata.nbs.go.tz/index.php/catalog/65
Raxio data-centre capital tops $380m on investor boost,Tech.africa,Oluniyi D. Ajao,2026-07-15,day,UGA; ETH; MOZ; COD; CIV; AGO; TZA,infra.store; finance.new; tech.ai,raxio-group; ifc,2026-07-16,https://tech.africa/raxio-380m-committed-capital/
Schools told to align courses with market needs,Daily News (Tanzania),,2026-07-14,day,TZA,dpi.exchange; dpi.mis,ministry-education-science-technology-tanzania,2026-09-06,https://dailynews.co.tz/schools-told-to-align-courses-with-market-needs/
Raxio raises data centre funding,ITWeb Africa,Staff Writer,2026-07-14,day,UGA; ETH; MOZ; COD; CIV; AGO; TZA,infra.store; finance.new,raxio-group,2026-07-15,https://itweb.africa/article/raxio-raises-data-centre-funding/8OKdWMDX2zVMbznQ
"OUT, PDPC Launch National Data Protection Programme",Media Wire Express,mwe-correspondent,2026-07-14,day,TZA,gov.protect; capacity.training,pdpc-tanzania,2026-07-15,https://mediawireexpress.co.tz/out-pdpc-launch-national-data-protection-programme/
Yas and ZTE Partner to Bring Affordable 5G Internet to More Tanzanians,Yas Tanzania,,2026-07-13,day,TZA,infra.connect,yas-tanzania; zte,2026-09-06,https://yas.co.tz/yas-and-zte-partner-to-bring-affordable-5g-internet-to-more-tanzanians/
Raxio Tops US$380 Million in Committed Capital as Roha and Meridiam Boost Stakes Amid Sixfold Growth Surge for its African Data Centres,Raxio Group,,2026-07-13,day,TZA,infra.connect; geopol.usa; finance.new,raxio-group; roha; meridiam,2026-09-06,https://www.raxiogroup.com/raxio-tops-us380-million-in-committed-capital-as-roha-and-meridiam-boost-stakes-amid-sixfold-growth-surge-for-its-african-data-centres/
Nyuma ya pazia utapeli mtandaoni (SIM-registration agents and online fraud rings),Mwananchi,,2026-07-13,day,TZA,infra.cybersec; dpi.id,tanzania-police-force; tcra,2026-07-19,https://www.mwananchi.co.tz/mw/habari/kitaifa/nyuma-ya-pazia-utapeli-mtandaoni-5525228
Tanzania yanadi mafanikio ya matumizi ya Akili Unde katika mageuzi ya kidijitali,Ministry of Communication and Information Technology,,2026-07-11,day,TZA,tech.ai; gov.policy; gov.protect; infra.connect,ega-tanzania; micit-tanzania; tanzania-pdpa,2026-08-08,https://www.mawasiliano.go.tz/news/tanzania-yanadi-mafanikio-ya-matumizi-ya-akili-unde-katika-mageuzi-ya-kidijitali
EAC advances Tanzania-Rwanda cross-border digital payments integration (TIPS-RSwitch pilot),The Citizen,,2026-07-10,day,TZA,dpi.pay; gov.regional; dpi.exchange,eac; tips-tanzania; bank-of-tanzania,2026-07-19,https://www.thecitizen.co.tz/tanzania/business/eac-advances-tanzania-rwanda-cross-border-digital-payments-integration-5523374
