title,publisher,author,published,date_precision,places,topics,entities,ingested,url,url_note
"Ethio telecom, Djibouti Telecom, and Sudatel Group Sign Tripartite Agreement for the Horizon Fiber Initiative",Ethio telecom,,2026-02-04,day,DJI; ETH; SDN; XEA,infra.connect; gov.regional; finance.mou,djibouti-telecom; ethio-telecom; sudatel; horizon-fiber,2026-09-01,https://www.ethiotelecom.et/ethio-telecom-djibouti-telecom-and-sudatel-group-sign/,
اتفاقية استراتيجية بين مجموعة سوداتل وجيبوتي للاتصالات والاتصالات الإثيوبية لتدشين مبادرة هورايزن فايبر (Sudatel–Djibouti Telecom–Ethio telecom launch Horizon Fiber cross-border initiative),SUNA (Sudan News Agency) — Sudanese state news agency,,2026-02-04,day,SDN; DJI; ETH; XEA,infra.connect; gov.regional; finance.mou,sudatel; djibouti-telecom; ethio-telecom; horizon-fiber,2026-07-18,https://suna.sd/posts/atfaky-astratygy-byn-mgmoaa-sodatl-ogyboty-llatsalat-oalatsalat-alathyoby-ltdshyn-mbadr-horayzn-faybr,
Digital Identity and Migration: Struggles for Equitable Technology Governance,Caribou (Caribou Publishing),Margie Cheesman (Caribou),2026-02-01,month,KEN; ETH; XEA,dpi.id; gov.protect; include.access; include.divides; gov.policy; gov.standards; dpi.pay; geopol.eu,caribou; safaricom; fayda-ethiopia-national-id,2026-07-14,https://caribou.global/publications/digital-identity-and-migration-struggles-for-equitable-technology-governance/,
Tanzania's GovTech success raises bar for East Africa's digital states,Daily Monitor,Deogratius Wamala,2026-01-26,day,TZA; UGA; KEN; RWA; EGY; XEA,dpi.govtech; dpi.exchange; gov.standards; dpi.id; dpi.pay,gtmi; world-bank,2026-07-11,https://www.monitor.co.ug/uganda/news/national/tanzania-s-govtech-success,
Du hub régional au catalyseur continental ; la nouvelle ère de Djibouti Télécom,La Nation (Djibouti),,2026-01-22,day,DJI; ETH; SOM; XEA,infra.connect; tech.industry; gov.legislate; infra.store,djibouti-telecom,2026-07-18,https://www.lanation.dj/du-hub-regional-au-catalyseur-continental-la-nouvelle-ere-de-djibouti-telecom/,
Building Open Digital States: Country Case Studies on the Impact of DPGs for DPI,Digital Public Goods Alliance (DPGA),Akash Kapur; Gordon LaForge (New America),2026-01-20,day,RWA; XEA; XGL,dpi.exchange; dpi.mis; dpi.pay; dpi.id; gov.standards; capacity.research,dpga; ekash; mojaloop; dhis2,2026-07-14,https://www.digitalpublicgoods.net/dpgs-for-dpi-building-open-digital-states.pdf,
"Why Ethiopia, Somalia and Djibouti are starting to matter in digital Africa",TechCabal,Kenn Abuya,2026-01-07,day,ETH; SOM; DJI; XEA,infra.connect; dpi.pay; dpi.id; tech.industry; include.access; finance.new,safaricom; starlink; huawei; gsma; world-bank; fayda-ethiopia-national-id; wingu-africa; ethio-telecom; telebirr; central-bank-of-somalia,2026-07-11,https://techcabal.com/2026/01/07/how-ethiopia-somalia-and-djibouti-building-africas-digital-powerhouses/,
"Systemic Barriers, Gendered Consequences: An Afro-feminist analysis of Digital Public Infrastructure in Uganda, South Africa and Kenya",Pollicy (with African Internet Rights Alliance),Bonaventure Saturday; Bobina Zulfa (Pollicy),2026-01-01,month,UGA; KEN; ZAF; XEA; XSS,dpi.id; dpi.pay; dpi.exchange; gov.protect; include.divides; include.access; gov.discourse,pollicy; safaricom; mymzansi,2026-07-14,https://pollicy.org/resource/systemic-barriers-gendered-consequences-an-afro-feminist-analysis-of-digital-public-infrastructure-in-uganda-south-africa-and-kenya/,
"My Money, Your Name: Challenges and Workarounds in ID-Required Mobile Money in East Africa",ACM (CHI 2026),CMU-Africa (author names per ACM DOI),2026-01-01,year,KEN; TZA; XEA; XSS,dpi.id; dpi.pay; gov.protect; include.access; gov.legislate; digital.rural,cmu-africa; safaricom; gsma; gates-foundation,2026-07-14,https://doi.org/10.1145/3772318.3791007,
"Functionalities of electronic routine health information systems related to newborn data: findings of the IMPULSE study in Uganda, Ethiopia, Tanzania, and the Central African Republic",LSHTM Research Online / Journal of Global Health,,2025-12,month,CAF; UGA; ETH; TZA; XEA,dpi.mis; data.statistics,london-school-of-hygiene-and-tropical-medicine; dhis2; journal-of-global-health,2026-08-25,https://researchonline.lshtm.ac.uk/id/eprint/4679144/,
Axian Telecom (Yas) Acquisition of Wananchi Group \u2014 Zuku/Simbanet,Axian Group,,2025-11-05,day,XEA,infra.connect; finance.new,axian-telecom; wananchi-group,2026-07-21,https://www.axian-telecom.com/2025/11/05/yas-completes-acquisition-of-wananchi-reinforcing-its-leadership-in-fibre-across-africa/,
The State of Inclusive Instant Payment Systems in Africa — SIIPS 2025,AfricaNenda Foundation (with World Bank & UNECA),Sabine F. Mensah; Jacqueline Jumah (AfricaNenda),2025-11-01,month,XAF; XWA; XCA; XSA; XEA; XSS; NGA,dpi.pay; dpi.exchange; gov.regional; gov.standards; include.access; include.divides,africanenda; papss; world-bank; ekash,2026-07-14,https://africanenda.org/siips/siips-report-2025/,
EALA endorses creation of Regional Statistics Bureau for Monetary Union,Burundi Times,Burundi Times,2025-10-10,day,BDI; XEA,data.statistics; gov.regional; gov.standards; gov.legislate,eac; eala,2026-07-18,https://www.burunditimes.com/eala-passes-eac-statistics-bureau-bill-paving-way-for-monetary-union/,
21-nation COMESA bloc launches digital payment system to settle trade in local currencies,TechCabal,,2025-10-10,day,XEA; XSA,dpi.pay; gov.regional,comesa,2026-07-19,https://techcabal.com/2025/10/10/comesa-payment-system-trade-local-currencies/,
Unveiling Seacom 2.0 - a new subsea network to power the Indian Ocean Basin's digital and AI future,Seacom,unknown,2025-09-24,day,XEA; XSA,infra.connect; infra.capacity; tech.ai; gov.regional,seacom,2026-07-11,https://seacom.com/news/unveiling-seacom-20,
DARE1 subsea cable expansion to boost internet capacity from Kenya to South Africa,SubTel Forum,Kieran Clark / George Kamau (TechTrendsKE),2025-09-04,day,SOM; DJI; KEN; XEA,infra.connect,hormuud-telecom; somtel; djibouti-telecom; dare1-cable,2026-07-16,https://subtelforum.com/dare1-subsea-cable-expansion-to-boost-internet-capacity,
Djibouti Telecom Expands DARE1 Cable to Connect East and Southern Africa,TechAfrica News,,2025-09-01,day,DJI; KEN; ZAF; TZA; MOZ; MDG; SOM; XEA,infra.connect; gov.regional,djibouti-telecom; dare1-cable,2026-07-18,https://techafricanews.com/2025/09/01/djibouti-telecom-expands-dare1-cable-to-connect-east-and-southern-africa/,
Djibouti Telecom extends DARE1 subsea cable from Kenya to South Africa,ITWeb Africa,,2025-09-01,day,DJI; KEN; ZAF; TZA; MOZ; MDG; SOM; XEA,infra.connect; gov.regional,djibouti-telecom; dare1-cable,2026-07-18,https://itweb.africa/article/djibouti-telecom-extends-dare1-subsea-cable-from-kenya-to-south-africa/Olx4z7kaW86q56km,
DARE1 subsea cable to link Kenya to South Africa,Connecting Africa,,2025-09-01,day,DJI; KEN; ZAF; TZA; MOZ; MDG; SOM; XEA,infra.connect; gov.regional; infra.store,djibouti-telecom; dare1-cable,2026-07-18,https://www.connectingafrica.com/connectivity/dare1-subsea-cable-to-link-kenya-to-south-africa,
Transition numérique : Les parties prenantes mobilisées autour des projets DFN et EARDIP,La Nation (Djibouti),,2025-07-30,day,DJI; XEA,infra.connect; gov.regional; include.divides; digital.rural; gov.policy; capacity.training,eardip; djibouti-digital-foundation-dfn; world-bank,2026-07-18,https://www.lanation.dj/transition-numerique-les-parties-prenantes-mobilisees-autour-des-projets-dfn-et-eardip/,
EAC and IGAD Forge Path for Seamless Digital Payments Across Eastern Africa,TechAfrica News,,2025-07-09,day,XEA,dpi.pay; gov.regional,eac; igad; eardip,2026-07-19,https://techafricanews.com/2025/07/09/eac-and-igad-forge-path-for-seamless-digital-payments-across-eastern-africa/,
Unwanted Witness Launches Report on Surveillance Threats to Civil Society in East & Southern Africa,Unwanted Witness (Uganda),,2025-06-13,day,UGA; KEN; RWA; ETH; ZWE; ZAF; MWI; XEA; XSA,gov.protect; infra.cybersec; gov.legislate,unwanted-witness; misa-zimbabwe; open-society-foundations,2026-07-21,https://www.unwantedwitness.org/unwanted-witness-launches-groundbreaking-report-on-surveillance-threats-to-civil-society-in-east-southern-africa/,
EAC Unveils Regional Payment System Masterplan to Drive Financial Integration and Digital Trade,East African Community,,2025-05-14,day,XEA,dpi.pay; gov.regional,eac; world-bank,2026-09-06,https://www.eac.int/eadrip-news-updates/eardip-press-releases/3383-eac-unveils-regional-payment-system-masterplan-to-drive-financial-integration-and-digital-trade,
East Africa Data Center Markets — Xalam Analytics Market Brief,"Xalam Analytics (prepared for HAUS, GIZ and Digital Investment Facility partners)",,2025-05-01,month,XEA,infra.store; infra.energy; finance.new; data.statistics,xalam-dc-market-briefs-2026; world-bank,2026-07-16,https://cms.d4dhub.eu/assets/East-Africa-Data-Center-Markets-Brief.pdf,
The East African Community Cross-Border Payment System Masterplan,East African Community Secretariat,,2025-03-01,month,XEA,dpi.pay; gov.regional,eac,2026-08-28,https://www.eac.int/documents?controller=download&file=6b370efc-190f-41cb-a4c2-2ca8ac0666e1&name=EAC+PAYMENT+SYSTEMS+MASTERPLAN.pdf&task=download.file,
Burundi Embraces EAC Digital Integration for ICT Growth,Burundi Times,Burundi Times,2025-01-21,day,BDI; XEA,infra.connect; gov.regional; include.divides; gov.legislate; gov.policy,eac; lumitel; arct-burundi,2026-07-18,https://www.burunditimes.com/burundi-embraces-eac-digital-integration-for-ict-growth/,
"Vodacom Group — Safaricom controlling stake, 2025",Vodacom Group,,2025-01-01,year,XEA,infra.connect; dpi.pay; finance.new,vodacom; safaricom,2026-07-22,https://www.connectingafrica.com/investment/vodacom-group-to-take-controlling-stake-in-safaricom,
"Rand Merchant Bank — Wingu Africa data-centre expansion (Ethiopia, Djibouti, Tanzania), 2025",Rand Merchant Bank,,2025-01-01,year,XEA,infra.store; finance.new,rand-merchant-bank; wingu-africa,2026-07-22,https://www.biometricupdate.com/202506/60m-to-speed-up-digital-connectivity-infrastructure-in-ethiopia-djibouti-tanzania,
Strengthening Evidence of Competition Enablers on Financial Inclusion,Bill & Melinda Gates Foundation,,2025-01-01,year,XEA,dpi.pay; finance.new,gates-foundation; acacia-economics-pty-ltd,2026-07-21,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DAC-1601-INV-087124,
Empowering Consumer Advocates to Strengthen Digital Payment Systems,Bill & Melinda Gates Foundation,,2025-01-01,year,XEA,dpi.pay; finance.new,gates-foundation; consumers-international,2026-07-21,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DAC-1601-INV-082194,
Open-Source biometric quality tools for inclusive identity systems,Bill & Melinda Gates Foundation,,2025-01-01,year,XEA,dpi.id; finance.new,gates-foundation; biometix-pty-ltd,2026-07-21,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DAC-1601-INV-090181,
Enabling inclusive and interoperable digital public goods for DPI,Bill & Melinda Gates Foundation,,2025-01-01,year,XEA,dpi.id; finance.new,gates-foundation; opencrvs,2026-07-21,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DAC-1601-INV-091946,
Advancing Digital Public Infrastructure Through Evidence and Engagement,Bill & Melinda Gates Foundation,,2025-01-01,year,XEA,include.access; finance.new,gates-foundation; financial-innovation-for-impact,2026-07-21,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DAC-1601-INV-094243,
AI Advisory - Digital Green Farmer.Chat,Bill & Melinda Gates Foundation,,2025-01-01,year,XEA,dpi.mis; finance.new,gates-foundation; digital-green,2026-07-21,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DAC-1601-INV-092510,
"EIB — AXIAN Telecom 4G/5G (Madagascar, Tanzania), 2025",European Investment Bank,,2025-01-01,year,XEA,infra.connect; finance.new,eib; axian-telecom,2026-07-22,https://techafricanews.com/2025/04/11/eib-grants-100m-to-axian-telecom-for-4g-5g-rollout-in-tanzania-and-madagascar/,
"East African Digital Skills, AI Research and Innovation Alliance Ostafrikanische Allianz f\u00fcr digitale F\u00e4higkeiten, KI-Forschung und Innovation",BMZ (German Federal Ministry for Economic Cooperation and Development),,2025-01-01,year,XEA,capacity.training; finance.new,bmz,2026-07-21,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DE-1-202420248,
"AXIAN Telecom — Partner2Connect 4G pledge (Madagascar, Comoros, Tanzania), 2025",AXIAN Telecom,,2025-01-01,year,XEA,infra.connect; finance.new,axian-telecom,2026-07-22,https://techafricanews.com/2025/04/01/axian-telecom-invests-82m-to-expand-4g-in-madagascar-comoros-tanzania/,
Inclusive Digitalization in Eastern and Southern Africa Program: Angola,World Bank,World Bank,2024-06-27,day,AGO; XSA; XEA,dpi.exchange; dpi.govtech; gov.regional; finance.new,idea-mpa; ima-angola; world-bank,2026-07-15,https://www.worldbank.org/en/news/factsheet/2024/06/27/inclusive-digitalization-in-eastern-and-southern-africa-program-afe-angola,
Terms of Reference: Harmonization of Cybersecurity Legal Frameworks in IGAD Member States,Intergovernmental Authority on Development (IGAD),,2024-05-01,month,SOM; XEA,gov.regional,igad,2026-09-02,https://igad.int/wp-content/uploads/2024/05/ToR-for-Harmonization-of-Cybersecurity-Legal-Frameworks-in-IGAD-Member-States-1.pdf,
Digital financial services usage by midstream actors in agri value chains,Bill & Melinda Gates Foundation,,2024-01-01,year,XEA,dpi.pay; finance.new,gates-foundation; international-food-policy-research-institute,2026-07-21,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DAC-1601-INV-073195,
"Advocating, accelerating, and adapting DPI use case deployments",Bill & Melinda Gates Foundation,,2024-01-01,year,XEA,dpi.govtech; finance.new,gates-foundation; international-institute-of-information-technology,2026-07-21,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DAC-1601-INV-070958,
"ICTD Phase 2:  DPI, merchant payments & tax administration reform",Bill & Melinda Gates Foundation,,2024-01-01,year,XEA,dpi.govtech; finance.new; dpi.pay,gates-foundation; the-institute-of-development-studies,2026-07-21,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DAC-1601-INV-073687,
Eastern Africa Regional Digital Integration Project SOP-II,"World Bank Group — IDA/IBRD (Digital Economy for Africa, DE4A)",,2023-12-01,day,XEA,infra.connect; finance.new,world-bank; ministry-of-finance-ministre-de,2026-07-21,https://projects.worldbank.org/en/projects-operations/project-detail/P180931,
Eastern Africa Regional Digital Integration Project,"World Bank Group — IDA/IBRD (Digital Economy for Africa, DE4A)",,2023-05-18,day,XEA,gov.regional; finance.new,world-bank; intergovernmental-authority-on-development-igad,2026-07-21,https://projects.worldbank.org/en/projects-operations/project-detail/P176181,
Rapid Data Collection Platform,Bill & Melinda Gates Foundation,,2023-01-01,year,XEA,gov.standards; finance.new,gates-foundation; aisight-ai,2026-07-21,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DAC-1601-INV-048058,
D4D Initiative for Digital Government and Cybersecurity (IDGC) for the Horn of Africa,Deutsche Gesellschaft für Internationale Zusammenarbeit (GIZ),,2022-01-01,year,XEA,dpi.govtech; finance.new,giz,2026-07-21,https://d4daccess.eu/sites/default/files/2024-03/2023-02-03_EN_Factsheet_IDGC_Horn%20of%20Africa.pdf,
"East Africa Retail, Mobile Money Payments & Settlements System Pilot",Bill & Melinda Gates Foundation,,2022-01-01,year,XEA,dpi.pay; finance.new,gates-foundation; trademark-africa,2026-07-21,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DAC-1601-INV-044002,
Digitalisation for East African Trade and Integration (DIGEAT) Digitalisierung f\u00fcr Handel und Integration in Ostafrika (DIGEAT),BMZ (German Federal Ministry for Economic Cooperation and Development),,2022-01-01,year,XEA,dpi.exchange; finance.new,bmz,2026-07-21,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DE-1-202122349,
IGAD Regional Health Data Sharing and Protection Policy Framework,Intergovernmental Authority on Development (IGAD),,2021-10,month,XEA,gov.protect; dpi.exchange; gov.regional,igad,2026-09-02,https://igad.int/download/igad-regional-health-data-sharing-and-protection-policy-framework/?ind=1655380968262&filename=IGAD Framework_Feb2022 4.45pm.pdf&wpdmdl=11773&refresh=6a96c488086a71788265608,
"Digital Skills for an Innovative East African Industry Digitale Kompetenzen f\u00fcr eine innovative, ostafrikanische Wirtschaft (dSkills@EA)",BMZ (German Federal Ministry for Economic Cooperation and Development),,2021-01-01,year,XEA,capacity.training; finance.new,bmz,2026-07-21,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DE-1-201920602,
EAC Adoption and Integration with SADC Low Value Retail Payment System,Bill & Melinda Gates Foundation,,2020-01-01,year,XEA,dpi.pay; finance.new,gates-foundation; finsys-limited,2026-07-21,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DAC-1601-INV-004840,
Advancing FSP objectives through the East Africa Community,Bill & Melinda Gates Foundation,,2019-01-01,year,XEA,dpi.pay; finance.new,gates-foundation; african-economic-research-consortium,2026-07-21,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DAC-1601-INV-001281,
Study of Options for Mutual Recognition of National IDs in the East African Community,World Bank,,2018-08-01,month,XEA,dpi.id; gov.regional,world-bank; east-african-community; id4d,2026-09-08,https://documents1.worldbank.org/curated/en/337501535031584335/pdf/129621-ACS.pdf,
Uganda: The Experience of Cross Border Travel Using National ID,New Vision (Kampala),,2017-01-11,day,XEA; RWA; UGA; KEN,dpi.id; gov.regional,northern-corridor-integration-projects; east-african-community,2026-08-30,https://citizenshiprightsafrica.org/the-experience-of-cross-border-travel-using-national-id/,
Exzellenzzentrum f\u00fcr Informations- und Kommunikationstechnologien in Ostafrika Academic Center for Digital Innovation in East Africa,BMZ (German Federal Ministry for Economic Cooperation and Development),,2017-01-01,year,XEA,capacity.training; finance.new,bmz,2026-07-21,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DE-1-201622059,
Regional Communications Infrastructure Program Phase 5 - Uganda,"World Bank Group — IDA/IBRD (Digital Economy for Africa, DE4A)",,2015-05-22,day,XEA,infra.connect; finance.new,world-bank; government-of-uganda,2026-07-21,https://projects.worldbank.org/en/projects-operations/project-detail/P130871,
Novastar Ventures East Africa Fund I \u2014 LP Commitment,"British International Investment (BII, formerly CDC Group)",,2015-01-01,year,XEA,tech.industry; finance.new,british-international-investment; novastar-ventures-east-africa-fund,2026-07-21,https://www.bii.co.uk/en/our-impact/fund/novastar-ventures-east-africa-fund-i-lp-investment-01/,
