facility_id,url,status,http_code,final_url,wayback_url,cached,checked,raw_slug,supports,note
GHA-006,https://tiaonline.org/942-datacenter/scancom-plc-mtn-ghana-accra-tetteh-quarshie-accra02-switching-and-data-center/,thin,200,,,f3eb9e2a671f1f88e42a9183527a04e5936c0b76.txt,2026-09-21,,,staged dataset-data-centres-GHA-t9
GHA-006,https://www.bloomberg.com/news/articles/2025-09-16/mtn-in-talks-with-us-european-firms-on-african-ai-data-centers-deal,blocked,403,,,b3bc53f0745acdbaa72bf788cbdba7468a9bf185.txt,2026-09-21,,none,staged dataset-data-centres-UGA-t8
GHA-006,https://www.datacentermap.com/ghana/accra/mtn-south-legon-data-centre/,live,200,,,0968c02011ffb3bbe0de13439fff88ce81aaef2c.txt,2026-09-21,,operator_name; city,"not staged: reference page, cited in place"
GHA-006,https://www.graphic.com.gh/business/business-news/these-are-the-top-20-major-shareholders-of-mtn-ghana-list.html,live,200,,,669f6c1ca879393b0ae68ec6463427ca799c7efb.txt,2026-09-21,,major_shareholders; parent_company,staged dataset-data-centres-GHA-t8
GHA-006,https://www.marketscreener.com/quote/stock/MTN-GROUP-LIMITED-99459/company-shareholders/,live,200,,,f67fea2198cee03ed6b2d77b96ca79d26b857ea2.txt,2026-09-21,,major_shareholders; government_ownership_pct,"not staged: reference page, cited in place"
GHA-006,https://www.mtn.com/,live,200,,,8d322642bb36081751fe2023cb93461b60992972.txt,2026-09-21,,none,"not staged: reference page, cited in place"
GHA-006,https://www.mtn.com/leadership/,live,200,https://www.mtn.com/leadership/?tablink=executive,,bac51fcf1957710dc8b3c39c22bfef28b84089d7.txt,2026-09-21,,control_mechanisms,staged dataset-data-centres-UGA
GHA-006,https://www.mtn.com/mtn-powers-real-time-intelligence-at-large-scale-through-microsoft-azure-partnership/,live,200,,,349aba8dd2e3095b5118bfe605a462d157a3ec10.txt,2026-09-21,,none,staged dataset-data-centres-UGA
GHA-006,https://www.mtn.com/wp-content/uploads/2025/04/MTN-Group-FY-24-Annual-Financial-Statements.pdf,live,200,,,7a3f5a7dcab18f0b63e431e29d0038ca934cad3b.txt,2026-09-21,,parent_company; ultimate_parent_company; ultimate_parent_hq_country; controlling_entities; foreign_ownership_pct; major_shareholders,staged dataset-data-centres-UGA
GHA-006,https://www.mtn.ng/business/newsbusiness/technology-firm-mtn-has-committed-over-240-million-to-construct-a-new-data-centre-in-nigeria/,live,200,,,a530ee4e3f404ac8c060b3fc7b9ea601bafa3d29.txt,2026-09-21,2025-07-04-mtn-nigeria-dabengwa-data-centre-240-million,recent_investments,
GHA-007,https://cloud.google.com/blog/topics/partners/mtn-brings-advanced-analytics-to-african-telecom,live,200,,,1a0f52897fb5527672d00ef9ffe8eaf4a59e45d4.txt,2026-09-21,,none,staged dataset-data-centres-UGA
GHA-007,https://documents.worldbank.org/pt/publication/documents-reports/documentdetail/099701402242637666,thin,200,,,b44ac825e716bf62f3396375a18e14ada22bb050.txt,2026-09-21,,none,"not staged: no publication date readable, cited in place"
GHA-007,https://en.wikipedia.org/wiki/MTN_Group,live,200,,,458373c04951ff6aaed294e5cf7d4f5783065375.txt,2026-09-21,,ultimate_parent_company; ultimate_parent_hq_country; parent_hq_country; ownership_structure_type,"not staged: reference page, cited in place"
GHA-007,https://finance.yahoo.com/,thin,200,,,47fff671566074ad51ef9dc40d8d76f306f90b19.txt,2026-09-21,,none,"not staged: reference page, cited in place"
GHA-007,https://matrixbcg.com/blogs/owners/mtn,live,200,https://growthsharematrix.com/blogs/owners/mtn,,81d65659bb2a17ef48f565c6dd83614a8858ed17.txt,2026-09-21,,control_mechanisms; ownership_structure_type,staged dataset-data-centres-UGA
GHA-007,https://michelettighana.com/nu/portfolio/construction-of-switch-data-centres-for-mtn/,live,200,,,ac2f01ae98a8c60a520b4db8010e28ce24ca5470.txt,2026-09-21,,,staged dataset-data-centres-GHA-t9
GHA-007,https://mtn.com.gh/businesssolutions/data-centre-co-location/,live,200,,,4780c9f9dddc1ad13a2ce4a681daae2c188f0a30.txt,2026-09-21,,operator_name; services_offered,staged dataset-data-centres-GHA
GHA-007,https://mtn.com.gh/wp-content/uploads/2026/03/SCANCOM-PLC-MTN-GHANA-2025-Financial-Report.pdf,live,200,,,557ede092ed6db4c170bf5f5f46ab046d7cc4be8.txt,2026-09-21,,ultimate_parent_company; ultimate_parent_hq_country,staged dataset-data-centres-GHA-t8
GHA-007,https://simplywall.st/,live,200,,,9777c2aa352c7a6cf7207eb02a9e21bd1fb5430c.txt,2026-09-21,,none,"not staged: reference page, cited in place"
GHA-007,https://simplywall.st/stocks/us/telecom/otc-mtno.y/mtn-group/ownership,blocked,403,,,e8cec28caca12bb8fbf42697f01a08ac22204f28.txt,2026-09-21,,major_shareholders; government_ownership_pct,"not staged: reference page, cited in place"
GHA-007,https://tiaonline.org/942-datacenter/scancom-plc-mtn-ghana-accra-sakaman-accra01-switching-and-data-center/,thin,200,,,52a4a7c9d498fe48729dbb54a3f972ec298d2778.txt,2026-09-21,,,staged dataset-data-centres-GHA-t9
GHA-007,https://www.bloomberg.com/news/articles/2025-09-16/mtn-in-talks-with-us-european-firms-on-african-ai-data-centers-deal,blocked,403,,,b3bc53f0745acdbaa72bf788cbdba7468a9bf185.txt,2026-09-21,,none,staged dataset-data-centres-UGA-t8
GHA-007,https://www.datacentermap.com/ghana/accra/mtn-sakaman-data-centre/,live,200,,,0609cc17b64d0e920eb8b105099683f0c1e86da1.txt,2026-09-21,,operator_name; city,"not staged: reference page, cited in place"
GHA-007,https://www.graphic.com.gh/business/business-news/these-are-the-top-20-major-shareholders-of-mtn-ghana-list.html,live,200,,,669f6c1ca879393b0ae68ec6463427ca799c7efb.txt,2026-09-21,,major_shareholders; parent_company,staged dataset-data-centres-GHA-t8
GHA-007,https://www.marketscreener.com/quote/stock/MTN-GROUP-LIMITED-99459/company-shareholders/,live,200,,,f67fea2198cee03ed6b2d77b96ca79d26b857ea2.txt,2026-09-21,,major_shareholders; government_ownership_pct,"not staged: reference page, cited in place"
GHA-007,https://www.mtn.com/,live,200,,,8d322642bb36081751fe2023cb93461b60992972.txt,2026-09-21,,none,"not staged: reference page, cited in place"
GHA-007,https://www.mtn.com/leadership/,live,200,https://www.mtn.com/leadership/?tablink=executive,,bac51fcf1957710dc8b3c39c22bfef28b84089d7.txt,2026-09-21,,control_mechanisms,staged dataset-data-centres-UGA
GHA-007,https://www.mtn.com/mtn-powers-real-time-intelligence-at-large-scale-through-microsoft-azure-partnership/,live,200,,,349aba8dd2e3095b5118bfe605a462d157a3ec10.txt,2026-09-21,,none,staged dataset-data-centres-UGA
GHA-007,https://www.mtn.com/wp-content/uploads/2025/04/MTN-Group-FY-24-Annual-Financial-Statements.pdf,live,200,,,7a3f5a7dcab18f0b63e431e29d0038ca934cad3b.txt,2026-09-21,,parent_company; ultimate_parent_company; ultimate_parent_hq_country; controlling_entities; foreign_ownership_pct; major_shareholders,staged dataset-data-centres-UGA
GHA-007,https://www.mtn.ng/business/newsbusiness/technology-firm-mtn-has-committed-over-240-million-to-construct-a-new-data-centre-in-nigeria/,live,200,,,a530ee4e3f404ac8c060b3fc7b9ea601bafa3d29.txt,2026-09-21,2025-07-04-mtn-nigeria-dabengwa-data-centre-240-million,recent_investments,
GHA-007,https://www.myjoyonline.com/mtn-showcases-its-ultra-modern-switch-and-data-center/,live,200,,,f06744ad9d8fd25b195ec2af87f5db4da5e0b4b7.txt,2026-09-21,,,staged dataset-data-centres-GHA-t9
GHA-008,https://group.ntt/en/ir/shares/digest.html,live,200,,,4d600d9d55fa96047e94409fa8a5e1d411b340f7.txt,2026-09-21,,major_shareholders; government_ownership_pct; controlling_entities; ultimate_parent_company; ultimate_parent_hq_country,"not staged: no publication date readable, cited in place"
GHA-008,https://group.ntt/en/sustainability/governance/corporate-governance/,live,200,,,e2cb1fdb496e25fcee2bd0d5b3a8d9d89ade6e3a.txt,2026-09-21,,control_mechanisms,"not staged: no publication date readable, cited in place"
GHA-008,https://inflect.com/building/premier-towers-pension-road-accra/ntt/datacenter/ghana,live,200,,,d87b45d3dfb69eb0731efe397d0d6bca3009607f.txt,2026-09-21,,operational_status; operator_name; city; services_offered; ultimate_parent_company,"not staged: reference page, cited in place"
GHA-008,https://services.global.ntt/en-us/newsroom/ntt-data-signs-with-aws-to-accelerate-enterprise-cloud-and-agentic-ai-adoption,live,200,,,f9403e511fc67846cf9b05eeee618f6f7d7e076d.txt,2026-09-21,,none,"not staged: no publication date readable, cited in place"
GHA-008,https://services.global.ntt/en-us/newsroom/ntt-opens-new-data-center-in-south-africa-to-support-growing-digital-economy,live,200,,,99562942f851c7b0943b365eb3116a9439eedfdf.txt,2026-09-21,,recent_investments,"not staged: no publication date readable, cited in place"
GHA-008,https://services.global.ntt/en-us/services-and-products/global-data-centers/global-locations/emea/south-africa-data-centers,live,200,,,919ec18f07a2b4727c81bbc784dc70a39ae74c00.txt,2026-09-21,,none,"not staged: no publication date readable, cited in place"
GHA-008,https://www.africaoutlookmag.com/company-profiles/496-internet-solutions-ghana,live,200,,,c7a19ab0326675723a1bbb5708de6a58416f2422.txt,2026-09-21,,,staged dataset-data-centres-GHA-t9
GHA-008,https://www.citinewsroom.com/2024/01/locally-owned-company-acquires-dimension-data-in-ghana/,live,200,,,95cfab0d0e44d3bf1c06d84ded9e14a61d217d5b.txt,2026-09-21,,,staged dataset-data-centres-GHA-t9
GHA-008,https://www.datacenterdynamics.com/en/news/oadc-acquires-ntt-data-centers-in-south-africa/,live,200,,,c01abefd84848d0bb1077645f761b227a4236f35.txt,2026-09-21,,recent_investments,staged dataset-data-centres-ZAF
GHA-008,https://www.datacentermap.com/ghana/accra/is-gh-data-center/,live,200,,,c82774ce7bf081c5d2aed960ac00fcefa9f08fc7.txt,2026-09-21,,operator_name; city; ultimate_parent_company; services_offered; total_floor_space_sqm,"not staged: reference page, cited in place"
GHA-009,https://gh.linkedin.com/company/k-net-limited,live,200,,,89930b2298ca9fd2990cc356e9b7cc757560822b.txt,2026-09-21,,city; ownership_structure_type; services_offered,"not staged: reference page, cited in place"
GHA-009,https://ghanafinancialmarket.wordpress.com/2015/07/09/government-signs-82-3-million-dollars-contract-with-k-net-limited/,live,200,,,0bf806a3500344a94d6e14a90fe1f80064e7c9a2.txt,2026-09-21,,ownership_type; government_ownership_pct; foreign_ownership_pct,staged dataset-data-centres-GHA
GHA-009,https://tracxn.com/d/companies/knet/__nZrEMhoSecNFL4vpfSfwOQ-Mqw9igFAAQKzp9wpntc8,live,200,,,4e2d07c1e3a19cfaa15901ed75d25de9b6201928.txt,2026-09-21,,,staged dataset-data-centres-GHA-t9
GHA-009,https://www.connectbase.com/provider/k-net-ghana/,live,200,,,fe8298b2c0ed7d268e5b49860783eaff68d520bc.txt,2026-09-21,,none,staged dataset-data-centres-GHA
GHA-009,https://www.ghanaweb.com/GhanaHomePage/business/K-NET-stamps-authority-as-tech-giant-with-two-top-GITTA2024-awards-1934970,thin,200,,,bde55e54439a95549752a31275116eec6d8bea4d.txt,2026-09-21,,controlling_entities; services_offered,"not staged: no publication date readable, cited in place"
GHA-009,https://www.knetgh.com,dead,,,http://web.archive.org/web/20260712021553/http://www.knetgh.com/,b5aa3f900a4e5125f2607f6e9e9e06239ccb74e3.txt,2026-09-21,,services_offered,"not staged: reference page, cited in place"
GHA-009,https://www.knetgh.com/about-us,dead,,,none,eda30a4dc910be7261d83eeacfa192a08ff2e17b.txt,2026-09-21,,ownership_type; ownership_structure_type,"not staged: no publication date readable, cited in place"
GHA-009,https://www.linkedin.com/in/richard-hlomador-641516a,thin,999,,,,2026-09-21,,unreadable,
GHA-009,https://www.myjoyonline.com/k-net-wins-3-laurels-at-maiden-fin-awards/,live,200,,,b98cdd1d74748a31dfab506018b8af97c3656698.txt,2026-09-21,,,staged dataset-data-centres-GHA-t9
GHA-009,https://www.peeringdb.com/api/fac?country=GH,thin,200,,,cd39f940ff19bc831b68915e3e131fa0194ba687.txt,2026-09-21,,operational_status; operator_name; city; gps_coordinates,"not staged: reference page, cited in place"
GHA-010,https://asaaseradio.com/300-million-us-funded-mega-data-centre-at-trade-fair-on-course-ignore-bright-simmons/,live,200,,,6e55aa85f6d3cbcca53750ac01322a0ce2507bdf.txt,2026-09-21,,,staged dataset-data-centres-GHA-t8
GHA-010,https://blog.google/intl/en-africa/company-news/partnering-with-cassava-technologies-to-bring-gemini-to-millions-across-africa/,live,200,,,f77ba332f084aa09eea113b4d77513cc73478f40.txt,2026-09-21,,none,staged dataset-data-centres-ZAF
GHA-010,https://dgtlinfra.com/africa-data-centres-500m-10-hyperscale/,catalogue,,,,,2026-09-21,2021-01-01-adc-reg-500m-programme-2021-africa-data-centres-500-million-pan-african,,added by T7 from raw/
GHA-010,https://liquid.tech/about-us/news/gpu-as-a-service-to-africa/,live,200,,,1e207ee99f20b00884a3851de91af7e7555e4e2a.txt,2026-09-21,,dfi_involvement; major_shareholders; recent_investments,staged dataset-data-centres-ZAF-t8
GHA-010,https://liquid.tech/investor-centre/board-of-directors/,live,200,,,96b3476d5bb43c3f167121f4c335bd9773aec392.txt,2026-09-21,,control_mechanisms,staged dataset-data-centres-KEN-t8
GHA-010,https://liquid.tech/wp-content/uploads/2025/01/Q3-2024-2024-PRESENTATION.pdf,live,200,,,274f6bf40f1853cbb099496ab78af2c19b8b3c96.txt,2026-09-21,,parent_company,staged dataset-data-centres-ZAF-t8
GHA-010,https://www.africadatacentres.com/africa-data-centres-announces-that-it-will-start-construction-on-a-new-facility-in-accra-ghana/,live,200,,,619a459076e3eaa2cef98616cb3dec8bed31abc3.txt,2026-09-21,2023-01-01-adc-gha-accra-acc1-2023-africa-data-centres-ghana-accra-acc1,operator_name; city; facility_type; carrier_neutrality; it_capacity_mw; expansion_plans; dfi_involvement,
GHA-010,https://www.cassavatechnologies.com/,live,200,,,0220b5f59750155353d240bd15ba1cbdf8665962.txt,2026-09-21,,none,"not staged: reference page, cited in place"
GHA-010,https://www.cassavatechnologies.com/about-us/,live,200,,,784a8b928bf01b76222b854bf8e79a8dba92e575.txt,2026-09-21,,,staged dataset-data-centres-ZAF-t9
GHA-010,https://www.cassavatechnologies.com/cassava-technologies-secures-investment-to-accelerate-growth/,live,200,,,7b9e0a5ec7efdcf4e7f98ac30366e7e3e931fd3a.txt,2026-09-21,,controlling_entities; control_mechanisms,staged dataset-data-centres-ZAF
GHA-010,https://www.cassavatechnologies.com/cassava-to-upgrade-its-data-centres-with-nvidia-supercomputers-to-drive-africas-ai-future/,live,200,,,ac8b3ef88cb13fabab0c84a56dad9b9db72ac0c9.txt,2026-09-21,2025-03-24-cassava-reg-nvidia-ai-factory-cassava-nvidia-ai-factory-africa,none,
GHA-010,https://www.cassavatechnologies.com/demand-for-300-million-bond/,live,200,,,e6e5308de46e0bce0ca9f4e269a31b4ce1e6103f.txt,2026-09-21,,dfi_involvement; recent_investments,staged dataset-data-centres-ZAF-t8
GHA-010,https://www.cassavatechnologies.com/executive-leadership/,live,200,,,e17b0077754faa2a606de198e1df256cae4fa2ec.txt,2026-09-21,,controlling_entities; control_mechanisms; operator_name,staged dataset-data-centres-ZAF
GHA-010,https://www.cassavatechnologies.com/liquid-intelligent-technologies-announces-debt-repayment-and-agrees-new-credit-facilities/,live,200,,,938aa8058ffc13c822b3cbc9c8152653fc7c4303.txt,2026-09-21,,controlling_entities; parent_company; ultimate_parent_company,staged dataset-data-centres-ZAF-t8
GHA-010,https://www.cassavatechnologies.com/secures-usd-310-million-in-funding-and-completes-business-reorganisation/,live,200,,,61f3ca85b55c9dde57331fe3890bf7d2f845cede.txt,2026-09-21,2024-01-01-cassava-reg-equity-2024-cassava-technologies-usd-90-million-equity,parent_company; major_shareholders; dfi_involvement; recent_investments; hyperscaler_relationships; hyperscaler_google,
GHA-010,https://www.datacenterdynamics.com/en/news/africa-data-centres-and-onix-partner-for-data-center-build-in-accra-ghana/,live,200,,,d818461a97e7966693575e9c9c42a6d270c08313.txt,2026-09-21,,operational_status; parent_company; expansion_plans; dfi_involvement,staged dataset-data-centres-GHA
GHA-010,https://www.dfc.gov/media/press-releases/cassava-technologies-receives-90-million-equity-investment-expanding-digital,live,200,,,de2b7660a8ba3ffa6d02efdb7207136c684170c7.txt,2026-09-21,,parent_company; parent_hq_country; recent_investments; dfi_involvement; hyperscaler_relationships; hyperscaler_google,staged dataset-data-centres-ZAF
GHA-010,https://www.ifc.org/en/pressroom/2021/ifc-partners-with-liquid-intelligent-technologies-to-boost-afric,live,200,,,96541087ba58bb2701e6d19f8c31e3fe72dd91b6.txt,2026-09-21,2021-11-08-ifc-partners-liquid-intelligent-technologies-data-centres-fibre,dfi_involvement,added by group check cassava
GHA-010,https://www.itweb.co.za/article/compcom-greenlights-africa-data-centres-acquisition/JN1gPvOAJPkMjL6m,live,200,,,a151683fb8f4fb2b8daac502bc3b5d93c9c95798.txt,2026-09-21,,parent_company,staged dataset-data-centres-ZAF-t8
GHA-010,https://www.zawya.com/company/5081902324/cassava-tech,live,200,,,25ef58fee11b439a4a7edc112330e8cea1685427.txt,2026-09-21,,,"not staged: no publication date readable, cited in place"
GHA-011,https://agilitylogisticsparks.com/data-center-campuses/,live,200,,,cb1b15c3afb7cd1f703de4bd0b671bb9eb85b6a4.txt,2026-09-21,,operator_name; city; operational_status; facility_type; total_floor_space_sqm; it_capacity_mw; expansion_plans,staged dataset-data-centres-GHA
GHA-011,https://makhazen.com/en/,live,200,,,e8fd26185163dce93da09172929f02974659482b.txt,2026-09-21,,parent_company; ultimate_parent_company; ultimate_parent_hq_country,staged dataset-data-centres-GHA
GHA-011,https://simplywall.st/stocks/ae/transportation/dfm-mkhzn/agility-public-warehousing-company-kscp-shares/ownership,blocked,403,,,,2026-09-21,,unreadable,
GHA-011,https://www.datacenterdynamics.com/en/news/logistics-real-estate-firm-agility-announces-plans-for-data-center-campuses-in-saudi-arabia-egypt-kuwait-and-ghana/,live,200,,,9633fb44cca766dd4378e26020ef8201a7ed061d.txt,2026-09-21,,operational_status; city; facility_type; parent_company; parent_hq_country; ultimate_parent_hq_country; total_floor_space_sqm; it_capacity_mw; expansion_plans,staged dataset-data-centres-GHA
GHA-011,https://www.marketscreener.com/quote/stock/AGILITY-PUBLIC-WAREHOUSIN-45455796/company-shareholders/,live,200,,,94e50091f04c3966bd02ae718b3241d6951bd1bd.txt,2026-09-21,,major_shareholders; government_ownership_pct; controlling_entities,"not staged: reference page, cited in place"
GHA-012,https://brightsimons.com/2024/10/the-bloody-adventures-of-ghanas-4g-pioneers/,thin,200,https://bbsimonsdotcom.wordpress.com/2024/10/the-bloody-adventures-of-ghanas-4g-pioneers/,,33f8c63c8b932dff31a11c8c5441c78461d19a06.txt,2026-09-21,,unreadable,staged dataset-data-centres-GHA
GHA-012,https://en.wikipedia.org/wiki/Surfline_Communications,live,200,,,e4235248f84a908d1f9e5de09d2ab75dfe54a2b0.txt,2026-09-21,,ownership_type; ownership_structure_type; ultimate_parent_company; ultimate_parent_hq_country; major_shareholders; controlling_entities,"not staged: reference page, cited in place"
GHA-012,https://nca.org.gh/2023/05/31/surfline-sims-removed-from-central-sim-database/,dead,,,http://web.archive.org/web/20260609150754/https://nca.org.gh/2023/05/31/surfline-sims-removed-from-central-sim-database/,c41f97e7432d9251c1288509f95ecf8fa7671b3d.txt,2026-09-21,,operational_status,staged dataset-data-centres-GHA
GHA-012,https://rocketreach.co/surfline-communications-profile_b54b4cf0f680f513,blocked,403,,,827aa08404add8ab2d15f8fb559272ed6b3c3685.txt,2026-09-21,,ownership_type; ownership_structure_type; ultimate_parent_hq_country,"not staged: no publication date readable, cited in place"
GHA-012,https://www.datacenterdynamics.com/en/news/ghana-telco-surfline-forced-to-shut-down-data-center-after-financial-issues/,live,200,,,b6dc1cc681b654c3a274ea65b3196a85a009a966.txt,2026-09-21,,operational_status; operator_name; facility_type; carrier_neutrality; key_tenants,staged dataset-data-centres-GHA
GHA-012,https://www.ghanaweb.com/GhanaHomePage/business/Operational-costs-and-financial-issues-force-Surfline-to-shut-down-data-centre-1764872,thin,200,,,a32c7e707c029eec6ec3e4c42fcbc56d8e01a580.txt,2026-09-21,,operational_status; operator_name,"not staged: no publication date readable, cited in place"
GHA-012,https://www.itvoice.in/4g-lte-network-in-ghana-investment-in-surfline-will-contribute-to-improve-internet-cconnectivity-in-ghana,live,200,,,919f911a5bb7874267de8f127e5ac0c2438be565.txt,2026-09-21,,,staged dataset-data-centres-GHA-t9
GHA-012,https://www.royalgazette.com/international-business/business/article/20230510/59m-award-sought-against-ghanas-john-taylor/,live,200,,,d35bf4e35ee9cea352b5ee77d13751b7b9e20379.txt,2026-09-21,,controlling_entities; ultimate_parent_company,staged dataset-data-centres-GHA
GHA-013,https://citinewsroom.com/2026/02/ghana-link-secures-iso-iec-certification-for-new-tier-iv-data-centre-supporting-icums/,live,200,https://www.citinewsroom.com/2026/02/ghana-link-secures-iso-iec-certification-for-new-tier-iv-data-centre-supporting-icums/,,369fac3a9ebec40d00d748b18f2b3ccc5389e144.txt,2026-09-21,,,staged dataset-data-centres-GHA-t9
GHA-013,https://www.myjoyonline.com/ghana-link-secures-iso-iec-270012022-certification-for-new-tier-iv-data-centre-supporting-icums/,catalogue,,,,,2026-09-21,2026-02-24-ghana-link-secures-iso-iec-27001-2022-certification-for-tier-iv-data-centre,,added by T7 from raw/
GHA-014,https://noid.knust.edu.gh/about,thin,200,,,,2026-09-21,,,
GHA-014,https://noid.knust.edu.gh/blog/1,thin,200,,,,2026-09-21,,,
GHA-014,https://www.knust.edu.gh/about/knust/history,live,200,,,c236f506db4eb79b647cdfc73fb64127e06eb672.txt,2026-09-21,,,"not staged: no publication date readable, cited in place"
GHA-015,https://comsysghana.com/,live,200,,,2a47e640c15a64033fbe2311dedcaaf87e07e43c.txt,2026-09-21,,,"not staged: reference page, cited in place"
GHA-015,https://opengovuk.com/company/OE035008,live,200,,,826ddb95000d5309627c452ae4f419a5849fca95.txt,2026-09-21,,,"not staged: no publication date readable, cited in place"
GHA-015,https://uptimeinstitute.com/uptime-institute-awards/client/comsys-gh-limited/1318,live,200,,,253a46cc509969df6c9671fbc5c55b5e8df052da.txt,2026-09-21,,,"not staged: no publication date readable, cited in place"
GHA-015,https://uptimeinstitute.com/uptime-institute-awards/datacenter/porto-data-centre/2234,live,200,,,6635fd9926fab570af01267108d01fed870ec9e6.txt,2026-09-21,,,"not staged: no publication date readable, cited in place"
GHA-015,https://www.graphic.com.gh/business/business-news/get-to-know-comsys.html,live,200,,,46ba04c6c621a8506fd143dd6494505d71a745a3.txt,2026-09-21,,,staged dataset-data-centres-GHA-t9
GHA-016,https://ghanatalksbusiness.com/2019/04/gnpc-seeks-parliamentary-approval-for-us65-75m-projects/,live,200,,,64c2a19e3ce4b988b4c5efd80f71f8756a2aeca2.txt,2026-09-21,,,staged dataset-data-centres-GHA-t9
GHA-016,https://siga.gov.gh/entity/ghana-national-petroleum-corporation-2/,live,200,,,4e3d63abe50432f33b6c71ab10487fc8392ade67.txt,2026-09-21,,,"not staged: no publication date readable, cited in place"
GHA-016,https://uptimeinstitute.com/uptime-institute-awards/country/id/GH,live,200,,,73f0c3caa8a9ff02095d074785a840593e9f0856.txt,2026-09-21,,,"not staged: no publication date readable, cited in place"
GHA-016,https://www.gnpcghana.com/about-us/overview,live,200,,,74e5e7c29740ecf1813b95ec5e973c32dc345a19.txt,2026-09-21,,,"not staged: no publication date readable, cited in place"
GHA-016,https://www.gnpcghana.com/news/gnpc-ceo-advocates-for-research-data-centres-potential-and-strategic-partnerships,live,200,,,47a997d951a50713dfead1ba886dd5ff3bb2d9f1.txt,2026-09-21,,,"not staged: no publication date readable, cited in place"
GHA-016,https://www.modernghana.com/news/1032522/energy-bulletin-gnpcs-newly-built-data-center.html,live,200,,,3802b5c7ad5db23c29aba3ef7a8668de8055493e.txt,2026-09-21,,,staged dataset-data-centres-GHA-t9
GHA-017,https://uptimeinstitute.com/uptime-institute-awards/country/id/GH,live,200,,,73f0c3caa8a9ff02095d074785a840593e9f0856.txt,2026-09-21,,,"not staged: no publication date readable, cited in place"
GHA-017,https://www.graphic.com.gh/news/general-news/national-data-centre-launched-in-accra.html,live,200,,,3ed6bc9461d339a1ab6a459c9ba90bb821e3a62b.txt,2026-09-21,,,staged dataset-data-centres-GHA-t9
GIN-001,https://datacenterplatform.com/countries/guinea/,live,200,,,1f3997a357609fe77a1b9c2800c3733f227c5db8.txt,2026-09-21,,unreadable,"not staged: reference page, cited in place"
GIN-001,https://en.wikipedia.org/wiki/Guin%C3%A9enne_de_Large_Bande,live,200,,,d8c869c95b85a3e7fd4bc9ca7d2dc1395e490538.txt,2026-09-21,,operator_name; city; ownership_type; parent_company; ultimate_parent_company; ultimate_parent_hq_country; major_shareholders; government_ownership_pct; controlling_entities; control_mechanisms; dfi_involvement; submarine_cable_access,"not staged: reference page, cited in place"
GIN-001,https://gn.linkedin.com/company/guilab-sa,live,200,,,0b4132563fbc6dc41d16efdc4648874922fc0f3c.txt,2026-09-21,,operational_status; operator_name; city; facility_type; services_offered; security_certifications; submarine_cable_access,"not staged: reference page, cited in place"
GIN-001,https://guilab.com.gn/a-propos/,live,200,,,86f45049dc65bf023c0bfcc232fcffe76ba5b8cc.txt,2026-09-21,,operational_status; ownership_type; ownership_structure_type; services_offered; security_certifications,staged dataset-data-centres-GIN
GIN-001,https://guilab.com.gn/colsalisation/,catalogue,,,,,2026-09-21,2025-01-01-guilab-datacenter-colocation-kipe,,added by T7 from raw/
GIN-001,https://guineenews.org/2025/12/11/telecoms-etat-reprend-le-controle-total-dareeba-guinee-s-a/,live,200,,,e8d8d84bda468ec8524a42aad36ca27a88c44977.txt,2026-09-21,,,staged dataset-data-centres-GIN-t9
GIN-001,https://inflect.com/datacenters/emea/guinea,live,200,,,845e2c756cc5953be44eabf7e215c21d42281671.txt,2026-09-21,,hyperscaler_relationships; hyperscaler_microsoft; hyperscaler_aws; hyperscaler_google,"not staged: reference page, cited in place"
GIN-001,https://tic-guinee.net/guilab-signature-dun-nouveau-pacte-des-actionnaires/,live,200,,,81fb4c510c279fdfe9a3883efca4442666f781da.txt,2026-09-21,,,staged dataset-data-centres-GIN-t9
GIN-001,https://www.agenceecofin.com/actualites-numerique/3112-124617-l-etat-guineen-rachete-la-participation-de-75-de-mtn-dans-areeba,live,200,,,0ec73618ef243b98e7761988e5c0d0b529a47767.txt,2026-09-21,,,staged dataset-data-centres-GIN-t9
GIN-001,https://www.colocationm.com/guinea/conakry-dc-1,live,200,,,d5fe171a2995e3ade57f20995c4c7579b77bd429.txt,2026-09-21,,facility_type; services_offered; city; carrier_neutrality; total_floor_space_sqm,"not staged: no publication date readable, cited in place"
GIN-001,https://www.datacentermap.com/guinea/conakry/guilab-data-center/,live,200,,,a7164636cbfcf5ad6aff9a2889af349423f2d506.txt,2026-09-21,,operator_name; city; facility_type; services_offered; carrier_neutrality,"not staged: reference page, cited in place"
GIN-001,https://www.ecofinagency.com/telecom/1105-36842-guilab-1st-iso-9001-2015-certified-operator-in-guinea,live,200,,,f898e052eef606b4974f069ca2e3e69f5328d598.txt,2026-09-21,2017-05-11-guilab-1st-iso-9001-2015-certified-operator-in-guinea,security_certifications; ownership_type,staged dataset-data-centres-GIN
GIN-001,https://www.ecofinagency.com/telecom/2905-40108-guinea-guilab-signs-strategic-partnership-with-facebook-to-host-a-cdn-server,live,200,,,fb1cb1a7da915ffb35c3c3c50a2121673347c03c.txt,2026-09-21,2019-05-29-guinea-guilab-signs-strategic-partnership-with-facebook-to-host-a-cdn-server,hyperscaler_relationships; key_tenants,staged dataset-data-centres-GIN
