title,publisher,author,published,date_precision,places,topics,entities,ingested,url,url_note
"Digital payments surge, but adoption lags - Survey","The Herald (Zimbabwe), syndicated by Bulls n Bears",,2026-07-24,day,ZWE,dpi.pay; include.access; data.statistics; include.divides,reserve-bank-of-zimbabwe; topline-research-solutions; zimswitch,2026-07-31,https://bullszimbabwe.com/digital-payments-surge-but-adoption-lags-survey/,
African registrars look to replicate Zimbabwe's e-passport success,ZBC News,,2026-07-24,day,ZWE,dpi.registry; dpi.id; gov.regional; include.access,registrar-general-zimbabwe; civil-registry-department-zimbabwe; africa-crvs,2026-07-31,https://www.zbcnews.co.zw/african-registrars-look-to-replicate-zimbabwes-e-passport-success/,
Registrar-General to take over voters' roll under constitutional reforms,ZBC News,,2026-07-23,day,ZWE,dpi.registry; dpi.exchange; gov.legislate; dpi.id,registrar-general-zimbabwe; zimbabwe-electoral-commission; ministry-of-justice-zimbabwe; zimbabwe-population-registry-system,2026-07-31,https://www.zbcnews.co.zw/registrar-general-to-take-over-voters-roll-under-constitutional-reforms/,
Electronic transactions top ZiG1 trillion as Zimbabwe deepens digital finance,ZBC News,,2026-07-23,day,ZWE,dpi.pay; include.access; data.statistics; infra.cybersec,reserve-bank-of-zimbabwe; zimswitch,2026-07-31,https://www.zbcnews.co.zw/electronic-transactions-top-zig1-trillion-as-zimbabwe-deepens-digital-finance/,
AI Innovation Key To Zimbabwe's Sustainable Economic Growth,Breeze FM (Zimbabwe),,2026-07-23,day,ZWE,tech.ai; geopol.usa; gov.discourse; infra.cybersec,american-chamber-of-commerce-zimbabwe; us-embassy-zimbabwe,2026-07-31,https://breezefm.co.zw/ai-innovation-key-to-zimbabwes-sustainable-economic-growth/,
"\""Digital Colonialism\"": U.S. Demands To Access Africans' Data Raise Privacy, Sovereignty Concerns",ProPublica,,2026-07-23,day,KEN; UGA; NGA; LBR; ZMB; ZWE; GHA; COD; XAF,gov.protect; dpi.mis; geopol.usa,america-first-global-health-strategy; us-state-department; usaid; carnegie-endowment; public-citizen,2026-07-24,https://www.propublica.org/article/trump-state-department-africa-uganda-aid-medical-data-privacy,
"Starlink Expands to 26 African Markets as Three Countries Account for 64% of Subscribers, Space in Africa Report Shows",Space in Africa,,2026-07-22,day,XAF; NGA; ZWE; ZMB; KEN,infra.connect; include.divides,starlink; spacex; space-in-africa; airtel-africa,2026-07-24,https://spaceinafrica.com/2026/07/22/starlink-expands-to-26-african-markets-as-three-countries-account-for-64-of-subscribers-space-in-africa-report-shows/,
InfraCo expands AI-powered towers,ITWeb Africa,,2026-07-21,day,ZWE,infra.connect; infra.energy; tech.ai,econet-infraco; econet-wireless-zimbabwe,2026-07-21,https://itweb.africa/article/infraco-expands-ai-powered-towers/RgeVDvPRmeoMKJN3,
Econet InfraCo Expands AI Across Telecom Infrastructure Following VFEX Listing,Tech Africa News,,2026-07-21,day,ZWE,infra.connect; infra.energy; tech.ai; infra.store,econet-infraco; econet-group,2026-07-21,https://techafricanews.com/2026/07/21/econet-infraco-expands-ai-across-telecom-infrastructure-following-vfex-listing/,
Mobile internet access surges as Zimbabwe embraces digital shift,NewsDay Zimbabwe,,2026-07-20,day,ZWE,data.statistics; include.divides,potraz; zimstat,2026-07-23,https://www.newsday.co.zw/local-news/article/200058521/mobile-internet-access-surges-as-zimbabwe-embraces-digital-shift,
Government develops social registry to strengthen safety nets,ZBC News,,2026-07-20,day,ZWE,dpi.mis,ministry-of-public-service-labour-and-social-welfare-zimbabwe,2026-09-01,https://www.zbcnews.co.zw/government-develops-social-registry-to-strengthen-safety-nets/,
Book review: Understanding technology in the context of national development,NewsDay,,2026-07-20,day,ZWE,gov.policy; include.divides; dpi.govtech,,2026-07-30,https://www.newsday.co.zw/article/200058553/book-review-understanding-technology-in-the-context-of-national-development,
ZIMBABWE CRVS-HEALTH Integration: Interoperability — The Foundation of the New Decade,"Zimbabwe Civil Registry Department (Deputy Registrar General – ICT), presented at APAI-CRVS/UNECA Annual Expert Group Meeting for Registrar Generals",,2026-07-18,day,ZWE,dpi.id; dpi.exchange; dpi.registry; data.statistics; gov.standards,civil-registry-department-zimbabwe; ministry-of-health-and-child-care-zimbabwe,2026-09-01,https://apai-crvs.uneca.org/sites/default/files/resourceuploads/day-2-interoperability-zimbabwe.pdf,
Zimbabwe Unveils Digital Roadmap to Accelerate MSME Growth,Tech Africa News,,2026-07-17,day,ZWE,gov.policy; tech.ai; infra.connect; capacity.training; include.divides,starlink; zimbabwe-national-ai-strategy; ministry-of-ict-postal-and-courier-services-zimbabwe,2026-07-19,https://techafricanews.com/2026/07/17/zimbabwe-unveils-digital-roadmap-to-accelerate-msme-growth/,
Starlink kits gather dust at government rural hospitals as parent ministry dithers on subscription,NewsDay,,2026-07-17,day,ZWE,infra.connect; include.divides; dpi.mis; digital.rural,starlink; ministry-of-health-and-child-care-zimbabwe; potraz,2026-07-19,https://www.newsday.co.zw/local-news/article/200058417/starlink-kits-gather-dust-at-government-rural-hospitals-as-parent-ministry-dithers-on-subscription,
AI gains ground as Zimbabweans turn to digital learning,NewZimbabwe.com,,2026-07-17,day,ZWE,capacity.literacy,zimstat; potraz,2026-09-01,https://www.newzimbabwe.com/ai-gains-ground-as-zimbabweans-turn-to-digital-learning/,
Econet Wireless Zimbabwe — About Us,Econet Wireless Zimbabwe,,2026-07-16,day,ZWE,infra.connect,econet-wireless; strive-masiyiwa,2026-07-16,https://www.econet.co.zw/about-us/,
NetOne at 30: From Zimbabwe's First Mobile Call to a Digital Future,263Chat,,2026-07-15,day,ZWE,infra.connect; dpi.mis; include.divides; finance.new,netone; mutapa-investment-fund,2026-07-19,https://www.263chat.com/netone-at-30-from-zimbabwes-first-mobile-call-to-a-digital-future/,
Internet traffic surges 57% (Q1 2026 POTRAZ sector data),NewsDay,,2026-07-15,day,ZWE,infra.connect; include.access; data.statistics,potraz; starlink,2026-07-19,https://www.newsday.co.zw/local-news/article/200058335/internet-traffic-surges-57,
Zimbabwe Cabinet Twenty-Third Post-Cabinet Press Briefing,"Office of the President and Cabinet, Government of Zimbabwe (distributed by Veritas)",,2026-07-14,day,ZWE,gov.policy,office-of-the-president-and-cabinet-zimbabwe; ministry-of-ict-postal-and-courier-services-zimbabwe,2026-09-01,https://veritaszim.net/sites/veritas_d/files/23rd%20Press%20brief_0.pdf,
"FAWEZI Hands Over Laptops to 192 Zimbabwe TVET Bursary Programme Participants, Strengthening Digital Access and Inclusive STEM Education",Forum for African Women Educationalists Zimbabwe (FAWEZI),,2026-07-10,day,ZWE,include.access,fawezi; mastercard-foundation,2026-09-01,https://fawezi.org/fawezi-hands-over-laptops-to-192-zimbabwe-tvet-bursary-programme-participants-strengthening-digital-access-and-inclusive-stem-education/,
African countries “under pressure” signed Trump’s America First health deal—and few rejected it,BMJ,Abdullahi Tsanni,2026-07-10,day,NGA; KEN; GHA; ZWE; ZAF; ZMB; UGA; ETH; MOZ; RWA; LBR; XAF,gov.protect; dpi.exchange; geopol.usa; dpi.mis,america-first-global-health-strategy; us-state-department; world-health-organization; usaid,2026-08-08,https://www.bmj.com/content/394/bmj-2026-100192,clip held a share link carrying an ijkey access token; canonical article URL recorded instead (2026-08-08)
"Powertel, Paratus Zimbabwe switch on new digital highway",ITWeb Africa,,2026-07-06,day,ZWE; ZMB; BWA; XSA,infra.connect; gov.regional; finance.new; infra.capacity,powertel-paratus-fibre-corridor; paratus,2026-07-10,https://itweb.africa/article/powertel-paratus-zimbabwe-switch-on-new-digital-highway/Gb3Bw7WadXZq2k6V,
Powertel join Paratus Zimbabwe to launch new digital highway,NewsDay,,2026-07-03,day,ZWE,infra.connect; gov.regional; finance.new,powertel-communications; paratus-zimbabwe; zesa; mutapa-investment-fund; potraz,2026-07-19,https://www.newsday.co.zw/local-news/article/200057978/powertel-join-paratus-zimbabwe-to-launch-new-digital-highway,
Paratus Zimbabwe and Powertel switch on new digital highway,Paratus Africa,,2026-07-03,day,ZWE,gov.regional,paratus; powertel-communications,2026-09-01,https://paratus.africa/blog/paratus-zimbabwe-and-powertel-switch-on-new-digital-highway/,
Zimbabwe to establish National Cybersecurity Authority,Gemnation (Jonathan Mbiriyamveka),,2026-07-02,day,ZWE,gov.legislate; gov.protect,ministry-of-ict-postal-and-courier-services-zimbabwe; potraz,2026-09-01,https://gemnation.co.zw/zimbabwe-to-establish-national-cybersecurity-authority/,
The O-Mari Effect: Zimbabwe's Mobile Money War Goes Physical as NetOne Remains Idle,Equity Axis,,2026-07-02,day,ZWE,dpi.pay; include.access; digital.rural,o-mari; ecocash; innbucks; netone; old-mutual; afc-holdings-zimbabwe; zipit,2026-07-19,https://www.equityaxis.net/post/19212/2026/7/the-o-mari-effect-zimbabwe-s-mobile-money-war-goes-physical-as-netone-remains-idle,
National Payment Systems: The Report for the Second Quarter Ending 30 June 2026 (Reserve Bank of Zimbabwe),"Reserve Bank of Zimbabwe, Financial Markets Division, National Payment Systems Department",,2026-07-01,month,ZWE,dpi.pay; data.statistics,reserve-bank-of-zimbabwe,2026-08-23,https://www.rbz.co.zw/documents/nps/quarterly/2026/NPSD_SECOND_QUARTER_REPORT_ACTIVITY_JUNE_2026.pdf,
"Constitution of Zimbabwe (Amendment) Act (No. 3), 2026 [Act No. 6 of 2026]","Government Printer, Harare (Government of Zimbabwe)",,2026-07-01,month,ZWE,gov.legislate,registrar-general-zimbabwe; parliament-of-zimbabwe,2026-09-01,https://t792ae.c2.acecdn.net/wp-content/uploads/2026/07/Act-No.-6-of-2026-Constitution-of-Zimbabwe-Amendment-Act-No.-6-of-2026.pdf,
"Human rights in the digital context in Zimbabwe — joint UPR submission, fourth cycle","CIPESA, Zimbabwe Lawyers for Human Rights, University of Birmingham, Pan African Lawyers Union and Digital Rights Alliance Africa",,2026-07-01,month,ZWE,gov.discourse; gov.protect; gov.legislate; include.divides; infra.connect,cipesa; potraz; zimbabwe-cyber-and-data-protection-act,2026-08-08,https://cipesa.org/wp-content/files/Zimbabwe_UPR_Review.pdf,
"Masiyiwa, Manyika Put Zimbabwean Capital, Talent at Centre of Google's $1B Africa Cloud Push",TechnoMag,,2026-06-30,day,ZWE; ZAF,tech.ai; infra.store; geopol.usa; finance.new,strive-masiyiwa; james-manyika; liquid-c2; econet-group; google; cassava-technologies,2026-07-19,https://technomag.co.zw/masiyiwa-manyika-put-zimbabwean-capital-talent-at-centre-of-googles-1b-africa-cloud-push/,
Zimbabwe Launches 2026 AI for Impact Challenge (AI4I) to Drive National Innovation,TechnoMag,,2026-06-29,day,ZWE,tech.ai,potraz; itu; ministry-of-ict-postal-and-courier-services-zimbabwe,2026-09-01,https://technomag.co.zw/zimbabwe-launches-2026-ai-for-impact-challenge-ai4i-to-drive-national-innovation/,
"SADC Strengthens Regional Integration through Transport, ICT and Climate-Resilient Infrastructure Cooperation",Southern African Development Community (SADC),,2026-06-29,day,ZWE,gov.regional,sadc,2026-09-01,https://www.sadc.int/latest-news/sadc-strengthens-regional-integration-through-transport-ict-and-climate-resilient,
Govt debt to TelOne doubles to US$42m,NewsDay,,2026-06-29,day,ZWE,infra.connect; infra.store; finance.new,telone; starlink,2026-07-19,https://www.newsday.co.zw/business/article/200057743/govt-debt-to-telone-doubles-to-us42m,
"Zimbabwe, India strengthen cooperation in mining","The Herald (Zimpapers) — Gibson Nyikadzino, Zimpapers Politics Hub",,2026-06-25,day,ZWE,geopol.india,government-of-zimbabwe; government-of-india,2026-09-07,https://www.heraldonline.co.zw/zimbabwe-india-strengthen-cooperation-in-mining/,
Potraz and Internet Society train Zimbabweans with disabilities in digital skills,Telecompaper,,2026-06-23,day,ZWE,include.access,potraz; internet-society,2026-09-01,https://www.telecompaper.com/news/potraz-and-internet-society-train-zimbabweans-with-disabilities-in-digital-skills--1574918,
"Implications of Zimbabwe's National AI Strategy on Freedom of Expression, Privacy, and Access to Information",MISA Zimbabwe,,2026-06-23,day,ZWE,gov.discourse,misa; zimbabwe-national-ai-strategy; project-pangolin,2026-09-01,https://zimbabwe.misa.org/2026/06/23/implications-of-zimbabwes-national-ai-strategy-on-freedom-of-expression-privacy-and-access-to-information/,
"Implications of Zimbabwe’s National AI Strategy on Freedom of Expression, Privacy, and Access to Information",MISA Zimbabwe,Helen Sithole,2026-06-23,day,ZWE,tech.ai; gov.policy; gov.protect; infra.cybersec; gov.legislate; include.divides,misa; zimbabwe-national-ai-strategy; project-pangolin,2026-07-14,https://misa.org/blog/implications-of-zimbabwes-national-ai-strategy-on-freedom-of-expression-privacy-and-access-to-information/,
Bimonthly Update on Privacy in Africa (January & February 2026),Tech Hive Advisory,Tech Hive Advisory,2026-06-23,day,XAF; BDI; COG; MUS; TUN; EGY; DZA; KEN; NGA; TZA; GHA; ZWE; MOZ; ZAF; MAR,gov.protect; gov.legislate; tech.ai; gov.policy; gov.regional; gov.standards,tech-hive-advisory; national-personal-data-protection-commission-congo; ndpc; odpc-kenya; malabo-convention,2026-07-14,https://www.techhiveadvisory.africa/insights/bimonthly-update-on-privacy-in-africa-january-february-2026,
ZIMSTAT Releases 2025 Annual Gross Domestic Product (GDP) Figures,ZIMSTAT,,2026-06-19,day,ZWE,data.statistics,zimstat,2026-09-01,https://zimstat.co.zw/zimstat-releases-2025-annual-gross-domestic-product-gdp-figures/,
President Mnangagwa Launches Citizen Engagement and Scoring Platform Built by HIT's LADS Africa,Harare Institute of Technology (HIT),,2026-06-19,day,ZWE,infra.capacity; include.access,harare-institute-of-technology; lads-africa; zimbabwe-ministry-of-local-government-and-public-works,2026-09-01,https://www.hit.ac.zw/2026/06/19/president-mnangagwa-launches-citizen-engagement-and-scoring-platform-built-by-hits-lads-africa/,
Vital Statistics Report 2023-2024,Zimbabwe National Statistics Agency (ZIMSTAT) / Civil Registry Department (CRD),,2026-06-17,day,ZWE,dpi.registry,zimstat; civil-registry-department-zimbabwe,2026-09-01,https://www.zimstat.co.zw/wp-content/uploads/demography/vital/2023_2024_Vital_Statistics_Report.pdf,
Who Owns Africa's Sky?,TechCabal Insights,,2026-06-16,day,XAF; NGA; KEN; ZWE; SEN; ZAF; NAM,infra.connect; include.access; include.divides; gov.policy; gov.legislate; gov.regional; gov.discourse,starlink; airtel-africa,2026-07-10,https://insights.techcabal.com/who-owns-africas-sky/,
"Zimbabwe Core FHIR Implementation Guide (ZWCore), version 0.1.0",Ministry of Health and Child Care (Zimbabwe) / HL7 FHIR CI Build,,2026-06-15,day,ZWE,gov.standards; dpi.exchange; dpi.mis,ministry-of-health-and-child-care-zimbabwe,2026-08-09,https://build.fhir.org/ig/mohcc/fhir-zw-core-ig/,
"Zimbabwe targets to re-enrol out-of-school learners after 40,000 dropped out in 2025 alone",NewZimbabwe.com,,2026-06-15,day,ZWE,dpi.mis,zimbabwe-ministry-of-primary-and-secondary-education,2026-09-01,https://www.newzimbabwe.com/zimbabwe-targets-to-re-enrol-out-of-school-learners-as-40000-dropped-out-in-2025-alone/,
"If The Technology Can't See Us Accurately, We Build The Rules That Make It.",africaintheroom.substack.com (Africa in the Room),Zuria Nagadya,2026-06-15,day,XAF; UGA; NGA; KEN; ZWE; MOZ,tech.ai; gov.protect; infra.cybersec,zuria-nagadya; eu-ai-act; european-union; cbn; rwanda-national-ai-agency,2026-07-12,https://africaintheroom.substack.com/p/if-the-technology-cant-see-us-accurately,
"Statutory Instrument 101 of 2026 — Postal and Telecommunications (Ownership Requirements for Licences) Regulations, 2026",Government of Zimbabwe (Government Gazette); distributed by Veritas Zimbabwe,,2026-06-12,day,ZWE,gov.legislate; tech.industry; infra.connect,potraz; ministry-of-ict-postal-and-courier-services-zimbabwe,2026-08-09,https://www.veritaszim.net/node/8017,
FBC Holdings Attains ISO/IEC 27001:2022 Certification Milestone,FBC Holdings,,2026-06-10,day,ZWE,gov.standards,fbc-holdings,2026-09-01,https://fbc.co.zw/media/latest-news/fbc-holdings-attains-isoiec-270012022-certification-milestone,
Opening Doors to Every Learner: Inside HIT's National Assistive Technologies Training Workshop,Harare Institute of Technology,,2026-06-10,day,ZWE,include.access,harare-institute-of-technology; zimbabwe-university-libraries-consortium,2026-09-01,https://www.hit.ac.zw/2026/06/10/opening-doors-to-every-learner-inside-hits-national-assistive-technologies-training-workshop/,
Zimbabwe launches 'AI for Impact' challenge to turn its national AI strategy into real-world solutions,Techbytes Africa,,2026-06-09,day,ZWE,gov.policy,potraz; ministry-of-ict-postal-and-courier-services-zimbabwe; zimbabwe-national-ai-strategy,2026-09-01,https://techbytes.africa/zimbabwe-launches-ai4i-challenge/,
Digital information centres drive inclusion and connectivity in rural communities,ZBC News (byline Mercy Bofu-Matinha),,2026-06-04,day,ZWE,digital.localgov,potraz; ministry-of-ict-postal-and-courier-services-zimbabwe,2026-09-01,https://www.zbcnews.co.zw/digital-information-centres-drive-inclusion-and-connectivity-in-rural-communities/,
Econet's DPA targets 50MW solar energy boost in Harare,Econet InfraCo Zimbabwe (republishing The Herald),,2026-06-04,day,ZWE,infra.energy; infra.connect,econet-infraco; distributed-power-africa,2026-08-09,https://econetinfraco.co.zw/econets-dpa-targets-50mw-solar-energy-boost-in-harare/,
Open Budget Survey 2025: Zimbabwe country summary,International Budget Partnership,,2026-06-02,day,ZWE,data.open; gov.standards; finance.budget,international-budget-partnership; ministry-of-finance-economic-development-and-investment-promotion-zimbabwe; office-of-the-auditor-general-zimbabwe; parliament-of-zimbabwe,2026-07-30,https://internationalbudget.org/sites/default/files/country-surveys-pdfs/2025/open-budget-survey-zimbabwe-2025-en.pdf,
"Zimbabwe Cabinet Seventeenth Post-Cabinet Press Briefing, 2nd June 2026",Office of the President and Cabinet (Zimbabwe),,2026-06-02,day,ZWE,gov.policy; gov.legislate; include.access,office-of-the-president-and-cabinet-zimbabwe; zimbabwe-national-child-online-protection-policy; ministry-of-ict-postal-and-courier-services-zimbabwe,2026-08-28,https://www.zbcnews.co.zw/wp-content/uploads/2026/06/17th-PRESS-FINAL.pdf,
Sixteen magistrates' courts set for digital rollout starting Monday,Zimbabwe Situation (reproducing The Herald),,2026-05-29,day,ZWE,dpi.mis,zimbabwe-judicial-service-commission,2026-09-01,https://www.zimbabwesituation.com/news/sixteen-magistrates-courts-set-for-digital-rollout-starting-monday/,
RFP UNDP-ZWE - 01688 TA to Develop Health Information Exchange Platform,"United Nations Development Programme (UNDP), Zimbabwe",,2026-05-29,day,ZWE,gov.standards,undp,2026-09-01,https://procurement-notices.undp.org/view_negotiation.cfm?nego_id=45972,
Liquid Intelligent Technologies signs Memorandum of Understanding with Government of Zimbabwe to advance software development skills,Liquid Intelligent Technologies (a Cassava Technologies business),,2026-05-28,day,ZWE,infra.capacity,cassava-technologies; liquid-intelligent-technologies,2026-09-01,https://liquid.tech/about-us/news/liquid-establishes-a-software-developer-skills-development-hub/,
Government of Zimbabwe Commissions Dete Solar Mini-Grid to Accelerate Rural Electrification,United Nations Development Programme (UNDP),,2026-05-27,day,ZWE,infra.energy,undp,2026-09-01,https://www.undp.org/zimbabwe/press-releases/government-zimbabwe-commissions-dete-solar-mini-grid-accelerate-rural-electrification,
"Africa risks losing billions to satellite internet operators, report says",TechCabal,John Adoyi,2026-05-26,day,NGA; ZWE; SEN; NAM; ZAF; KEN; XAF; XSS,infra.connect; data.satellite; gov.policy; gov.regional; geopol.usa; digital.rural; include.access,starlink; mtn-group; airtel-africa; vodacom; africa-ceo-forum,2026-07-11,https://techcabal.com/2026/05/26/africa-risk-losing-billions-to-satellite-internet-operators/,
Getting your NSSA pension has never been easier!,National Social Security Authority of Zimbabwe (NSSA),,2026-05-22,day,ZWE,dpi.pay,national-social-security-authority-zimbabwe,2026-09-01,https://www.linkedin.com/posts/national-social-security-authority-nssa_nssaheroes-convenience-digitalservices-activity-7463468848600715264-CH3I,
Zimbabwe's National AI Strategy: Policy Lessons for Africa,CIPESA,,2026-05-22,day,ZWE,tech.ai; gov.policy; gov.regional; gov.discourse,zimbabwe-national-ai-strategy; cipesa; african-union,2026-07-19,https://cipesa.org/2026/05/zimbabwes-national-ai-strategy-policy-lessons-for-africa/,
Measured but not counted: How Starlink broke Potraz's bandwidth framework,NewsDay (The Zimbabwe Independent),,2026-05-19,day,ZWE,infra.connect; data.statistics; include.access,starlink; potraz; liquid-intelligent-technologies; telone,2026-07-19,https://www.newsday.co.zw/theindependent/business-digest/article/200055624/measured-but-not-counted-how-starlink-broke-potrazs-bandwidth-framework,
Over 50% of Zim's fixed broadband now wireless,NewsDay (The Zimbabwe Independent),,2026-05-19,day,ZWE,infra.connect; include.access; data.statistics,potraz; telone; starlink; liquid-intelligent-technologies,2026-07-19,https://www.newsday.co.zw/theindependent/business-digest/article/200055625/over-50-of-zims-fixed-broadband-now-wireless,
Africa’s Digital Economy Is Expanding Faster than Its Privacy Protections,Unwanted Witness,Dia Michelle Bua,2026-05-18,day,XAF; KEN; NGA; UGA; MUS; GHA; BWA; RWA; TZA; ZWE,gov.protect; gov.legislate; dpi.pay; tech.ai; include.access,unwanted-witness; privacy-scorecard-report; meta; google; malabo-convention,2026-07-14,https://www.unwantedwitness.org/africas-digital-economy-is-expanding-faster-than-its-privacy-protections/,
Govt defends Starlink rollout,NewsDay,,2026-05-16,day,ZWE,infra.connect; include.access; include.divides; tech.ai,starlink; potraz; econet-wireless-zimbabwe; netone; telone,2026-07-19,https://www.newsday.co.zw/local-news/article/200055470/govt-defends-starlink-rollout,
"Income Tax (Fiscalised Recording of Fuel Transactions) Regulations, 2026","Government of Zimbabwe, Minister of Finance, Economic Development and Investment Promotion (Statutory Instrument 88 of 2026)",,2026-05-15,day,ZWE,dpi.mis,zimra,2026-09-01,https://www.veritaszim.net/sites/veritas_d/files/SI%202026-088%20Income%20Tax%20%28Fiscalised%20Recording%20of%20Fuel%20Transactions%29%20Regulations%2C%202026.pdf,
Zimbabwe Launches National Migration Data Strategy to Strengthen Evidence-Based Migration Governance,Zimbabwe National Statistics Agency (ZIMSTAT),,2026-05-15,day,ZWE,gov.policy,,2026-09-01,https://zimstat.co.zw/nmds-launch/,
"Yesterday marked a historic milestone for our great nation as we officially launched the locally assembled Avantis Parote 1030i laptop at the Hyatt Regency, Harare.","Hon. Tatenda Mavetera, Minister of Information, Communication Technology, Postal and Courier Services (LinkedIn, official account)",,2026-05-15,day,ZWE,tech.industry,government-of-zimbabwe,2026-09-01,https://www.linkedin.com/posts/hon-tatenda-mavetera-7821b96b_yesterday-marked-a-historic-milestone-for-activity-7460938218897637376-EwAL,
Africa–Europe Cooperation on AI Governance,The Lawyers Hub (supported by AFD),The Lawyers Hub (Africa AI Policy Lab),2026-05-15,month,XAF; KEN; ZAF; NGA; RWA; ZWE; GHA; XEA,tech.ai; gov.protect; gov.regional; geopol.eu; capacity.training; finance.new; gov.policy,lawyers-hub; au-continental-ai-strategy; eu-ai-act; popia; information-regulator-south-africa; ndpc,2026-07-14,https://www.lawyershub.org/news/post/africa-forward-summit-2026-launching-the-africa-europe-ai-governance-report,
POTRAZ plots crackdown on firms (Data Protection Act audits from Q4 2026),Business Times,,2026-05-14,day,ZWE,gov.protect; gov.legislate,potraz,2026-07-19,https://businesstimes.co.zw/potraz-plots-crackdown-on-firms/,
Minister denies ID backlog amid growing public outcry,NewsDay (The Southern Eye),,2026-05-14,day,ZWE,dpi.id; dpi.registry; dpi.govtech,ministry-of-home-affairs-zimbabwe; zimbabwe-population-registry-system; civil-registry-department-zimbabwe,2026-07-19,https://www.newsday.co.zw/southerneye/local/article/200055327/minister-denies-id-backlog-amid-growing-public-outcry,
Yesterday I had the privilege of addressing our nation's ICT Directors at a pivotal conference led by the e-Government Unit.,"Hon Tatenda Mavetera, Minister of ICT, Postal and Courier Services (official LinkedIn account)",,2026-05-08,day,ZWE,gov.standards,ministry-of-ict-postal-and-courier-services-zimbabwe,2026-09-01,https://www.linkedin.com/posts/hon-tatenda-mavetera-7821b96b_digitalizezimbabwe-vision2030-zimbabweisopenfordigitalbusiness-activity-7458359047386234880-OgCR,
Govt crafts new National Quality Policy,Business Times,,2026-05-08,day,ZWE,gov.standards,,2026-09-01,https://businesstimes.co.zw/govt-crafts-new-national-quality-policy/,
Zimbabwe pushes smart government agenda with new digital blueprint,TechReviewAfrica,,2026-05-08,day,ZWE,gov.policy,,2026-09-01,https://techreviewafrica.com/news/5347/zimbabwe-pushes-smart-government-agenda-with-new-digital-blueprint,
Zim needs data systems overhaul to lure investors,Zimbabwe Situation (reproducing The Herald),,2026-05-07,day,ZWE,data.statistics,zimstat; government-of-zimbabwe,2026-09-01,https://www.zimbabwesituation.com/news/zim-needs-data-systems-overhaul-to-lure-investors/,
ZiG is legal tender. So why can't you use it online?,NewsDay,,2026-05-07,day,ZWE,dpi.pay; include.access; finance.new; gov.discourse,reserve-bank-of-zimbabwe; zimswitch; zipit,2026-07-19,https://www.newsday.co.zw/opinion-analysis/article/200055031/zig-is-legal-tender-so-why-cant-you-use-it-online,
The empire strikes back: Why Liquid's fibre price war is threatening Starlink's urban reign,NewsDay,,2026-05-07,day,ZWE,infra.connect; include.access,liquid-intelligent-technologies; starlink; potraz,2026-07-19,https://www.newsday.co.zw/opinion-analysis/article/200055001/the-empire-strikes-back-why-liquids-fibre-price-war-is-threatening-starlinks-urban-reign,
"Starlink Drives Zimbabwe's VSAT Subscriptions to a Record 67,057",Space in Africa,,2026-05-06,day,ZWE,infra.connect,starlink; potraz; ministry-ict-postal-courier-zimbabwe,2026-07-24,https://spaceinafrica.com/2026/05/06/starlink-drives-zimbabwes-vsat-subscriptions-to-a-record-67057/,
Title Deeds Validation Programme Goes nationwide,NewsDay Zimbabwe,,2026-05-04,day,ZWE,dpi.mis,zimbabwe-deeds-registry,2026-09-01,https://www.newsday.co.zw/local-news/article/200054925/title-deeds-validation-programme-goes-nationwide,
Econet's 5G Network Now Exceeds NetOne and Telecel's Combined Infrastructure,Equity Axis,,2026-04-30,day,ZWE,infra.connect; data.statistics; include.access,econet-wireless-zimbabwe; netone; telecel-zimbabwe; potraz,2026-07-19,https://equityaxis.net/post/19033/2026/4/econet-s-5g-network-now-exceeds-netone-and-telecel-s-combined-infrastructure,
"Wednesday, 29th April, 2026 (National Assembly Hansard -- AI-assisted government tender adjudication motion)",Parliament of Zimbabwe,,2026-04-29,day,ZWE,tech.ai,government-of-zimbabwe,2026-09-01,https://e-portal.parlzim.gov.zw/files/HAN-1777619632193.pdf,
Postal & Telecommunications Abridged Sector Performance Report — Fourth Quarter 2025,Postal and Telecommunications Regulatory Authority of Zimbabwe (POTRAZ),,2026-04-29,day,ZWE,infra.connect; infra.capacity; data.statistics; include.divides; digital.rural,potraz; econet-wireless-zimbabwe; netone; telone; liquid-intelligent-technologies; starlink,2026-07-20,https://technomag.co.zw/wp-content/uploads/2026/04/Q4-2025-Abridged-Sector-performance-report-HMed-final-1.pdf,
Manyame RDC to fully digitise by year-end,Masvingo Mirror (byline Rashid),,2026-04-22,day,ZWE,digital.localgov,manyame-rural-district-council,2026-09-01,https://www.masvingomirror.com/manyame-rdc-to-fully-digitise-by-year-end/,
Call for Book Chapters: Delivering Tomorrow: Transforming Zimbabwe's Postal and Courier Sector,Postal and Telecommunications Regulatory Authority of Zimbabwe (POTRAZ),,2026-04-21,day,ZWE,dpi.registry,potraz,2026-09-01,https://technomag.co.zw/wp-content/uploads/2026/04/Call-for-Book-Chapters-2026-copy-1.pdf,
"Companies and Other Business Entities (Re-Registration) (Amendment) Regulations, 2026 (No. 1)","Government of Zimbabwe, Minister of Justice, Legal and Parliamentary Affairs (Statutory Instrument 76 of 2026)",,2026-04-17,day,ZWE,dpi.registry,ministry-of-justice-legal-and-parliamentary-affairs-zimbabwe,2026-09-01,https://www.veritaszim.net/sites/veritas_d/files/SI%202026-076%20Companies%20and%20Other%20Business%20Entities%20%28Re-Registration%29%20%28Amendment%29%20Regulations%2C%202026%20%28No.%201%29.pdf,
