slug,title,publisher,author,published,date_precision,places,topics,entities,lens,body_completeness,finance,artefact,words,ingested,url
2026-05-11-world-bank-somalia-economic-update-edition-11,"Somalia Economic Update, May 2026 — Edition No. 11: Navigating Shocks, Powering Growth",World Bank Group,,2026-05-11,day,SOM,data.statistics; gov.policy; data.open; infra.energy,world-bank,,full,False,2026-05-11-world-bank-somalia-economic-update-edition-11.pdf,17838,2026-08-26,https://documents.worldbank.org/curated/en/099051126103025519/pdf/P507863-15da8643-fb97-49b7-b6eb-38f9cf964c8d.pdf
2026-05-06-hormuud-getphone-smartphone-financing,"Hormuud, Get-Phone launch smartphone financing program in Somalia",Connecting Africa,,2026-05-06,day,SOM,include.divides; include.access; dpi.pay; finance.new,hormuud-telecom; get-phone,,full,False,,1078,2026-07-19,https://www.connectingafrica.com/digital-inclusion/hormuud-get-phone-launch-smartphone-financing-program-in-somalia
2026-05-05-hormuud-getphone-smartphone-financing,Hormuud Telecom Somalia Inc. — smartphone financing programme announcement,Hormuud Telecom Somalia Inc.,,2026-05-05,day,SOM,infra.connect,hormuud-telecom; get-phone,,excerpt,False,,269,2026-09-02,https://www.linkedin.com/posts/hormuudtelecom_somalia-digitalinclusion-smartphones-activity-7457442289615863808-8GfU
2026-05-05-hormuud-get-phone-smartphone-financing-program,"Hormuud Telecom, Get-Phone Launch Somalia's Largest Smartphone Financing Program to Bridge Digital Divide",Shabelle Media Network,,2026-05-05,day,SOM,finance.new,hormuud-telecom; get-phone,,full,False,,443,2026-09-02,https://shabellemedia.com/hormuud-telecom-get-phone-launch-somalias-largest-smartphone-financing-program-to-bridge-digital-divide/
2026-05-04-smdc-somalia-lms-procurement-notice,Specific Procurement Notice (Multi positions) -- Innovative Learning Management System (LMS) Project,Star Media Development Centre (SMDC),,2026-05-04,day,SOM,capacity.training,star-media-development-centre,,full,False,,989,2026-09-02,https://somalijobs.com/jobs/somalia/8215988767941631/specific-procurement-notice-(multi-positions)
2026-04-29-somalia-shaqodoon-saadaal-ai-early-warning,BBC News Features SAADAAL: Shaqodoon's AI-Powered Early Warning System Protecting Somali Farmers From Climate Disasters,Shaqodoon Organization,,2026-04-29,day,SOM,tech.ai,shaqodoon; ministry-of-humanitarian-affairs-disaster-management-southwest-state; world-vision-somalia; caresom,,full,False,,688,2026-09-02,https://shaqodoon.org/news/bbc-news-features-saadaal-shaqodoons-ai-powered-early-warning-system-protecting-somali-farmers-from-climate-disasters
2026-04-28-dpi-somalia-risks-repeating-old-mistakes,Digital Public Infrastructure (DPI): Somalia Risks Repeating Old Mistakes in a Digital Form,WardheerNews,,2026-04-28,day,SOM,dpi.exchange; gov.standards; infra.cybersec,,sovereignty,full,False,,1582,2026-07-19,https://wardheernews.com/digital-public-infrastructure-dpi-somalia-risks-repeating-old-mistakes-in-a-digital-form/
2026-04-27-somalia-rsu-ihub-grand-opening-bosaso,Grand Opening of RSU iHub,Red Sea University-Somalia - official LinkedIn account,,2026-04-27,day,SOM,tech.innovate,red-sea-university,,full,False,,167,2026-09-02,https://www.linkedin.com/posts/red-sea-university-somalia_rsuihub-redseauniversity-innovation-activity-7454491082387537920-EkHn
2026-04-25-somalia-cybersecurity-framework-consultation,Somalia launches national effort to build cybersecurity framework,Hiiraan Online,,2026-04-25,day,SOM,infra.cybersec; gov.policy; gov.standards,nca-somalia,,full,False,,367,2026-07-19,https://www.hiiraan.com/news4/2026/Apr/204984/somalia_launches_national_effort_to_build_cybersecurity_framework.aspx
2026-04-25-nca-cybersecurity-framework-multistakeholder-consultation,National Communications Authority Holds Consultation Meeting on Cybersecurity Risk Management and Compliance Framework,National Communications Authority of Somalia (NCA),,2026-04-25,day,SOM,infra.cybersec; gov.discourse,nca-somalia,,full,False,,277,2026-09-02,https://nca.gov.so/national-communications-authority-holds-consultation-meeting-on-cybersecurity-risk-management-and-compliance-framework/
2026-04-25-moct-girls-in-ict-day-2026,The Role of Girls in Driving Innovation and the Country's Technological Transformation,"Ministry of Communications and Technology, Somalia",,2026-04-25,day,SOM,include.access,ministry-of-communications-and-technology-somalia; national-telecommunications-and-technology-institute-somalia,,full,False,,203,2026-09-02,https://moct.gov.so/en/the-role-of-girls-in-driving-innovation-and-the-countrys-technological-transformation/
2026-04-24-somalia-eaqoonsi-app-dpi,"Somalia's eAqoonsi app shows progress, gaps in Digital Public Infrastructure (DPI) push",Hiiraan Online,,2026-04-24,day,SOM,dpi.id; dpi.govtech; include.divides,nira-somalia,sovereignty,full,False,,1721,2026-07-19,https://www.hiiraan.com/news4/2026/Apr/204974/somalias_eaqoonsi_app_shows_progress_gaps_in_digital_public_infrastructure_dpi_push.aspx
2026-04-21-somnet-adeegga-mudnaan-bundles,Fursad Cusub: Somnet Telecom oo Soo Kordhisay 'Adeegga Mudnaan' oo aad kaga shuban karto Xirmooyin Qiimo Jaban Oo Ku Habboon Baahidaada,Shabelle Media Network,,2026-04-21,day,SOM,infra.connect,somnet-telecom,,full,False,,294,2026-09-02,https://shabellemedia.com/fursad-cusub-somnet-telecom-oo-soo-kordhisay-adeegga-mudnaan-oo-aad-kaga-shuban-karto-xirmooyin-qiimo-jaban-oo-ku-habboon-baahidaada-2/
2026-04-21-somalia-china-satellite-imagery-mou,Somalia signs Satellite Imagery Cooperation MoU with China at the NewSpace Africa 2026,Somali National News Agency (SONNA),,2026-04-21,day,SOM,geopol.china; data.satellite,ministry-of-communications-and-technology-somalia; land-satellite-remote-sensing-application-center-china,,full,False,,139,2026-09-02,https://sonna.so/en/article/somalia-signs-satellite-imagery-cooperation-mou-with-china-at-the-newspace-africa-2026
2026-04-16-somaliren-e-readiness-full-technical-report,e-Readiness Assessment of Somali Higher Education Institutions 2026 - Full Technical Report,SomaliREN (Somali Research and Education Network),,2026-04-16,day,SOM,capacity.training; infra.connect,somaliren,,full,False,2026-04-16-somaliren-e-readiness-full-technical-report.pdf,62150,2026-09-02,https://sorer.somaliren.org.so/api/files/f4a4cb69-7c27-4eda-a902-9c8ded656229/Full%20Technical%20Report%20-%20e-Readiness%20Assement.pdf
2026-04-16-somaliren-e-readiness-assessment-2026,e-Readiness Assessment of Somali Higher Education Institutions 2026,SomaliREN (Somali National University),,2026-04-16,day,SOM,capacity.training,somaliren,,excerpt,False,,308,2026-09-02,https://doi.org/10.20374/sorer/546
2026-04-14-somalia-caafimaad-plus-digitalized-data-system,Partnering for a Data-Driven Somali Health System,"CaafimaadPlus Consortium (Action Against Hunger, Concern Worldwide, Trocaire, International Medical Corps, SOS Children's Villages, SAMA, Juba Foundation, Lifeline Gedo, Youth-Link, SHACDO; funded by EU Humanitarian Aid/ECHO)",,2026-04-14,day,SOM,dpi.exchange; digital.rural,dhis2,,full,False,,1307,2026-09-02,https://caafimaad-plus.org/partnering-for-a-data-driven-somali-health-system/
2026-04-10-somalia-women-msmes-digital-registration-worldbank,How Stronger Financial and Digital Services are Supporting Women's MSMEs and Jobs in Somalia,World Bank,,2026-04-10,day,SOM,dpi.registry,world-bank; nira-somalia,,full,False,,881,2026-09-02,https://www.worldbank.org/en/news/feature/2026/03/31/how-stronger-financial-and-digital-services-are-supporting-women-s-msmes-and-jobs-in-somalia
2026-04-05-somalia-population-registration-civil-status-law-46,"Sharciga Dad-dhigista iyo Tirakoobka Xaaladaha Madaniga (Population Registration and Civil Status Statistics Law, Law No. 46)","Federal Republic of Somalia, Official Bulletin, Office of the Attorney General; Ministry of Interior, Federal Affairs and Reconciliation",,2026-04-05,day,SOM,gov.legislate; dpi.registry; dpi.id; data.statistics,somalia-moifar; nira-somalia; somalia-national-bureau-of-statistics; federal-government-of-somalia,,full,False,2026-04-05-somalia-population-registration-civil-status-law-46.pdf,6308,2026-09-02,https://www.osagsomalia.com/media/documents/bulletins-contents/legislation/2026/sharciga_Dad-dhigista_iyo_Tirakoobka_Xaaladaha_Madaniga.pdf
2026-04-05-somalia-data-protection-regulations-xeer-nidaamiyaha,Xeer-nidaamiyaha Sharciga Dhowrista Xogta Dadweynaha (Regulations of the Public,"Federal Government of Somalia, Ministry of Communications and Technology;",,2026-04-05,day,SOM,gov.protect; gov.legislate,somali-data-protection-act; somalia-data-protection-authority; ministry-of-communications-and-technology-somalia,sovereignty,full,False,,5541,2026-09-02,https://osagsomalia.com/media/documents/bulletins-contents/cabinet-decisions/2026/Xeer-nidaamiyaha_Sharciga_Dhowrista_Xogta_Dadweynaha.pdf
2026-04-01-somalia-cybersecurity-certification-program,Somalia rolls out certified cybersecurity program for government ICT staff,We Are Tech Africa,,2026-04-01,day,SOM,infra.cybersec; capacity.training; infra.capacity,nca-somalia; world-bank,,full,False,,565,2026-07-19,https://www.wearetech.africa/en/fils-uk/news/somalia-rolls-out-certified-cybersecurity-program-for-government-ict-staff
2026-04-01-fgs-annual-report-consolidated-financial-statements-2025-revenue-reforms,Annual Report and Consolidated Financial Statements 2025 — Revenue Reforms 2025,"Federal Government of Somalia, Office of the Accountant General",,2026-04-01,month,SOM,dpi.pay; finance.budget; dpi.mis,ministry-of-finance-somalia; office-of-the-accountant-general-somalia; auditor-general-somalia,,excerpt,False,,1088,2026-09-02,https://mof.gov.so/sites/default/files/Publications/FGS_Annual_Report%20_%26_Consolidated_Financial_Statements.pdf
2026-03-31-somalia-pfm-reform-strategy-2026-2030-interoperability,Public Financial Management Reform Strategy 2026–2030,"Federal Government of Somalia, Ministry of Finance",,2026-03-31,day,SOM,dpi.pay; gov.standards,ministry-of-finance-somalia,,excerpt,False,,1809,2026-09-02,https://mof.gov.so/sites/default/files/Publications/Somalia%20Public%20Financial%20Management%20Reform%20Strategy%20-%20March%2031.pdf
2026-03-31-cs-degrees-career-selection-mogadishu-graduates,"The Impact of Computer Science Degrees on Career Selection Among Graduates in Mogadishu, Somalia",Horn of Africa Journal of Social Science,,2026-03-31,day,SOM,capacity.training,,,excerpt,False,,313,2026-09-02,https://hornafricajss.com/index.php/hajos/article/view/48
2026-03-26-snbs-mics-7-launch,SNBS Launched The Commencement of the MICS-7 Survey,Somalia National Bureau of Statistics (SNBS),,2026-03-26,day,SOM,data.statistics,somalia-national-bureau-of-statistics; world-bank; unicef; who,,full,False,,296,2026-09-02,https://nbs.gov.so/snbs-launched-the-commencement-of-the-mics-7-survey/
2026-03-10-somaliland-57-schools-solar-electrification-contract,Somaliland Signs Contract to Electrify Schools Nationwide,HornDiplomat,,2026-03-10,day,SOM,digital.rural; finance.new,world-bank; somaliland-ministry-of-energy-and-minerals,,full,False,,286,2026-09-02,https://www.horndiplomat.com/somaliland-signs-contract-to-electrify-schools-nationwide/
2026-03-09-somalia-launches-somcirt,Somalia Strengthens Cyber Defenses With Launch of National Incident Response Center (SOMCIRT),We Are Tech Africa,,2026-03-09,day,SOM,infra.cybersec; gov.policy,som-cirt; nca-somalia,,full,False,,623,2026-07-19,https://www.wearetech.africa/en/fils-uk/news/public-management/somalia-strengthens-cyber-defenses-with-launch-of-national-incident-response-center
2026-03-09-somalia-fao-lcrs-technical-paper,Land cover reference system for Somalia,Food and Agriculture Organization of the United Nations (FAO),,2026-03-09,day,SOM,data.satellite; gov.standards,fao; fao-swalim; somalia-ministry-of-agriculture; federal-government-of-somalia,,full,False,2026-03-09-somalia-fao-lcrs-technical-paper.pdf,27203,2026-09-02,https://www.fao.org/3/cd8085en/cd8085en.pdf
2026-03-05-somalia-biometric-id-mandatory-inter-state-travel,Somalia makes biometric digital ID mandatory for inter-state travel,Biometric Update,,2026-03-05,day,SOM,dpi.id; gov.policy,nira-somalia,sovereignty,full,False,,958,2026-07-19,https://www.biometricupdate.com/202603/somalia-makes-biometric-digital-id-mandatory-for-inter-state-travel
2026-03-02-somali-women-financial-inclusion-digital-divide-study,Determinants of financial inclusion and the digital divide among Somali women: evidence from the 2020 Somalia Demographic and Health survey,"Cogent Social Sciences (Informa UK Limited / Taylor & Francis, open access)",,2026-03-02,day,SOM,include.access,,,excerpt,False,,900,2026-09-02,https://doi.org/10.1080/23311886.2026.2637205
2026-03-01-nca-annual-report-2024-2025,NCA Annual Report 2024/2025,National Communications Authority of Somalia,,2026-03-01,month,SOM,infra.connect,,,excerpt,False,,13335,,https://nca.gov.so/wp-content/uploads/2026/03/NCA%20Annual%20Report%202024-2025.pdf
2026-03-01-india-somalia-bilateral-brief,Bilateral Brief - Somalia,"Ministry of External Affairs, Government of India",,2026-03-01,month,SOM,dpi.govtech; capacity.training; finance.mou,india-ministry-of-external-affairs,,excerpt,False,,1132,,https://www.mea.gov.in/Portal/ForeignRelation/India-Somalia-April-2026.pdf
2026-02-27-somalia-electronic-immunization-register,Somalia expands Digital Public Infrastructure (DPI) for child immunization in Mogadishu (Electronic Immunization Register),Hiiraan Online,,2026-02-27,day,SOM,dpi.mis; dpi.id; include.access,nira-somalia,sovereignty,full,False,,1855,2026-07-19,https://www.hiiraan.com/national4/2026/Feb/204540/somalia_expands_digital_public_infrastructure_dpi_for_child_immunization_in_mogadishu_.aspx
2026-02-25-somalia-national-job-portal-dpi,Somalia's National Job Portal becomes a test case for Digital Public Infrastructure (DPI),Hiiraan Online,,2026-02-25,day,SOM,dpi.govtech; dpi.exchange; capacity.training,national-employment-service-center-somalia; iom; national-data-agency-somalia,sovereignty,full,False,,1714,2026-07-19,https://www.hiiraan.com/news4/2026/Feb/204522/somalias_national_job_portal_becomes_a_test_case_for_digital_public_infrastructure_dpi.aspx
2026-02-23-somalia-crvs-coordination-meeting-mogadishu,Ministry of Interior hosts CRVS coordination meeting in Mogadishu,Somali National News Agency (SONNA),,2026-02-23,day,SOM,dpi.id,somalia-moifar,,full,False,,100,2026-09-02,https://sonna.so/en/article/ministry-of-interior-hosts-crvs-coordination-meeting-in-mogadishu
2026-02-17 Somalia cleared to adopt and print EAC e-Passport,Somalia cleared to adopt and print the EAC e-Passport,The Citizen (Tanzania),Rosemary Mirondo,2026-02-17,day,SOM; TZA; XEA,gov.regional; dpi.id,eac; nira-somalia,,full,False,,364,2026-07-16,https://www.thecitizen.co.tz/tanzania/news/national/somalia-cleared-to-adopt-eac-e-passport-envoy-says-5362520
2026-02-16-somalia-nca-telecom-consumer-protection-consultation,NCA Holds Consultation on Telecom Consumer Protection Regulation,National Communications Authority of Somalia (NCA),,2026-02-16,day,SOM,gov.legislate; infra.connect,nca-somalia,,full,False,,241,2026-09-02,https://nca.gov.so/nca-holds-consultation-on-telecom-consumer-protection-regulation/
2026-02-14-somalia-deputy-pm-digital-transformation-crvs,Deputy Prime Minister Salah Ahmed Jama Announces Major Advances in Digital Transformation,Somali National News Agency (SONNA),,2026-02-14,day,SOM,dpi.id,,,full,False,,207,2026-09-02,https://sonna.so/en/article/deputy-prime-minister-salah-ahmed-jama-announces-major-advances-in-digital-transformation
2026-02-10-nca-btk-turkey-mou-electronic-communications,NCA and BTK Sign Memorandum of Understanding to Strengthen Cooperation in Electronic Communications,National Communications Authority of Somalia (NCA),,2026-02-10,day,SOM,finance.mou,nca-somalia; btk-turkey,,full,False,,249,2026-09-02,https://nca.gov.so/nca-and-btk-sign-memorandum-of-understanding-to-strengthen-cooperation-in-electronic-communications/
2026-02-09-mobile-id-national-digital-identity-forum-lanation,"Identité numérique et Mobile ID, une avancée stratégique vers l'administration de demain",La Nation (Djibouti),,2026-02-09,day,DJI; SOM; BEN,dpi.id; gov.protect; dpi.govtech; gov.policy; infra.cybersec; include.access,mobile-id-djibouti; national-cybersecurity-authority-djibouti; ansie-djibouti; to7-network; vision-djibouti-2035,sovereignty,excerpt,False,,813,2026-07-18,https://www.lanation.dj/identite-numerique-et-mobile-id-une-avancee-strategique-vers-ladministration-de-demain/
2026-02-07-somalia-transformational-infrastructure-resilience-program,"Somalia Transformational Access and Infrastructure Resilience Program, Phase 1 (P513127) — Project Information Document",World Bank Group,,2026-02-07,day,SOM,infra.energy,world-bank,,excerpt,False,,467,2026-09-02,https://documents1.worldbank.org/curated/en/099020726020018361/pdf/P513127-1143db4f-6238-4203-90cb-1a0736667907.pdf
2026-02-06-somalia-emis-effectiveness-study-springer,Modeling the impact of stakeholder participation and infrastructure challenges on education management information system effectiveness in post conflict settings,Discover Sustainability (Springer Nature),,2026-02-06,day,SOM,dpi.mis,,,excerpt,False,,1621,2026-09-02,https://link.springer.com/article/10.1007/s43621-026-02703-1
2026-02-06 Somalia adopts data regulatory framework,Somalia adopts data regulatory framework,ITWeb Africa,Lezeth Khoza,2026-02-06,day,SOM,gov.protect; gov.legislate; dpi.govtech,somalia-ministry-communications-technology,,excerpt,False,,288,2026-07-11,https://itweb.africa/article/somalia-adopts-data-regulatory-framework/
2026-02-03-fao-sweden-anticipatory-action-cdi,Sweden Approves Lifesaving New Anticipatory and Early Action Project to Protect Drought-Affected Communities in Somalia,Food and Agriculture Organization of the United Nations (FAO) in Somalia,,2026-02-03,day,SOM,data.satellite,fao-swalim; fsnau,,full,False,,819,2026-09-02,https://www.fao.org/somalia/news/details/sweden-approves-lifesaving-new-anticipatory-and-early-action-project-to-protect-drought-affected-communities-in-somalia/en
2026-02-01-somalia-fmis-tor-full-text,Terms of Reference for the Enhancement of the Financial Management Information System (FMIS) and Rollout to the Federal Member States (FMSs),"Federal Republic of Somalia, Ministry of Finance, Office of the Accountant General / Somalia Enhancing Public Resource Management Project (SERP)",,2026-02-01,day,SOM,dpi.mis; digital.localgov; dpi.exchange,ministry-of-finance-somalia; office-of-the-accountant-general-somalia; world-bank; federal-government-of-somalia,,full,False,2026-02-01-somalia-fmis-tor-full-text.docx,4122,2026-09-02,https://mof.gov.so/sites/default/files/Publications/Joint%20Assessment%20of%20FMIS%20-%20Updated%20ToRs%20for%20FMIS%20Platform%20Enhancement%20%20Rollout%20to%20FMSs%20-%20Feb%203%2C%202026.docx
2026-02-01-somalia-fmis-enhancement-rollout-fms-tor,Terms of Reference for the Enhancement of the Financial Management Information System (FMIS) and Rollout to the Federal Member States,Somalia Ministry of Finance / Somalia Enhancing Public Resource Management Project,,2026-02-01,day,SOM,digital.localgov; dpi.mis,ministry-of-finance-somalia,,excerpt,False,,138,2026-09-02,https://mof.gov.so/publications/terms-reference-enhancement-financial-management-information-system-fmis-and-rollout
2026-01-29-somalia-business-establishment-analysis-booklet-2025,Somalia Business Establishment Analysis Booklet 2025,Somalia National Bureau of Statistics (SNBS),,2026-01-29,day,SOM,data.statistics; dpi.registry; include.divides,somalia-national-bureau-of-statistics; undp,,full,False,2026-01-29-somalia-business-establishment-analysis-booklet-2025.pdf,7594,2026-09-02,https://nbs.gov.so/wp-content/uploads/2026/01/Somalia-Business-Establishment-Analysis-Bookle.pdf
2026-01-29-somalia-business-establishment-analysis-booklet,Somalia Business Establishment Analysis Booklet,Somalia National Bureau of Statistics (SNBS),,2026-01-29,day,SOM,dpi.registry,snbs,,excerpt,False,,122,2026-09-02,https://nbs.gov.so/somalia-business-establishment-analysis-booklet/
2026-01-29 Somali Parliament approves Cybersecurity Law amid rising threats,Somali Parliament approves Cybersecurity Law amid rising threats,We Are Tech Africa,Isaac K. Kassouwi,2026-01-29,day,SOM,infra.cybersec; gov.legislate,somalia-cybersecurity-law,,full,False,,273,2026-07-16,https://www.wearetech.africa/en/fils-uk/news/tech/somali-parliament-approves-cybersecurity-law-amid-rising-threats
2026-01-29 Mogadishu to Host First National Digital Public Infrastructure Summit; Key Agencies to Map Out Digital Transformation Strategy,Mogadishu to Host First National Digital Public Infrastructure Summit,SONNA,Abdullahi,2026-01-29,day,SOM,dpi.govtech; gov.policy; dpi.exchange; gov.regional,central-bank-of-somalia; nira-somalia,,full,False,,263,2026-07-11,https://sonna.so/en/mogadishu-to-host-first-national-digital-public-infrastructure-summit
"2026-01-29 Ethio Telecom, Somcable talk cross-border collaboration","Ethio Telecom, Somcable talk cross-border collaboration",Connecting Africa,Matshepo Sehloho,2026-01-29,day,ETH; SOM,infra.connect; gov.regional; finance.mou,ethio-telecom; somcable,,full,False,,386,2026-07-11,https://www.connectingafrica.com/connectivity/ethio-telecom-somcable-talk-cross-border-collaboration
2026-01-26-nca-somalia-cybersecurity-law-approved,Somalia's Parliament Approves the Cybersecurity Law,National Communications Authority of Somalia (NCA),,2026-01-26,day,SOM,infra.cybersec; gov.legislate,nca-somalia; somalia-cybersecurity-law,,full,False,,219,2026-08-30,https://nca.gov.so/somalias-parliament-approves-the-cybersecurity-law/
2026-01-22-djibouti-telecom-monopoly-profile-lanation,Du hub régional au catalyseur continental ; la nouvelle ère de Djibouti Télécom,La Nation (Djibouti),,2026-01-22,day,DJI; ETH; SOM; XEA,infra.connect; tech.industry; gov.legislate; infra.store,djibouti-telecom,sovereignty,excerpt,False,,690,2026-07-18,https://www.lanation.dj/du-hub-regional-au-catalyseur-continental-la-nouvelle-ere-de-djibouti-telecom/
2026-01-21-golis-birta-dheer-data-center,Project: Birta Dheer – Golis Telecom Data Center (Near Garowe City),"Eng. Ismael Abdullahi Soomane (Electrical Engineer, Golis Telecom)",,2026-01-21,day,SOM,infra.store,golis-telecom,,full,False,,321,2026-09-02,https://www.linkedin.com/posts/eng-ismael-abdullahi-soomane-bsc-mba-203a771a6_project-birta-dheer-golis-telecom-data-activity-7419797180430942208-64Nd
2026-01-21 Somalia seeks to strengthen national ID system through Pakistan partnership,Somalia seeks to strengthen national ID system through Pakistan (NADRA) partnership,Goobjoog English,,2026-01-21,day,SOM,dpi.id,nira-somalia; snid,sovereignty,full,False,,279,2026-07-16,https://en.goobjoog.com/somalia-seeks-to-strengthen-national-id-system-through-pakistan-partnership
2026-01-16 OpenCRVS Somalia Unified Digital Civil Registration System,OpenCRVS: Somalia’s Unified Digital Civil Registration System,OpenCRVS,OpenCRVS,2026-01-16,month,SOM,dpi.id; dpi.registry; dpi.mis; include.access,opencrvs,,full,False,,235,2026-07-14,https://www.opencrvs.org/about-us/country-stories/somalia
2026-01-13-baidoa-idp-legal-id-registration-pilot,"Baidoa's fast-tracked, cost-effective and scalable legal ID registration model for IDPs",UNDP Somalia,,2026-01-13,day,SOM,dpi.id; digital.rural,nira-somalia; undp,,full,False,,1547,2026-09-02,https://undpsom.medium.com/baidoas-fast-tracked-cost-effective-and-scalable-legal-id-model-for-idps-0dbb909900eb
2026-01-12-somalia-ends-all-agreements-with-uae,Somalia Ends All Agreements with the United Arab Emirates,"Ministry of Foreign Affairs and International Cooperation, Federal Republic of Somalia",,2026-01-12,day,SOM,geopol.gulf,somalia-ministry-of-foreign-affairs-and-international-cooperation; united-arab-emirates,,full,False,,178,,https://web.mfa.gov.so/somalia-ends-all-agreements-with-the-united-arab-emirates/
2026-01-12-china-somalia-joint-press-statement,Joint Press Statement of Foreign Ministers between the People's Republic of China & the Federal Republic of Somalia,Ministry of Foreign Affairs of the People's Republic of China,,2026-01-12,day,SOM,geopol.china,china-ministry-of-foreign-affairs; somalia-ministry-of-foreign-affairs-and-international-cooperation,,full,False,,238,,https://www.mfa.gov.cn/mfa_eng/wjbzhd/202601/t20260112_11811365.html
2026-01-12 Somalia estimates $125 million needed to complete national digital ID rollout,Somalia estimates $125 million needed to complete national digital ID rollout,ID Tech Wire,Ji-seo Kim,2026-01-12,day,SOM,dpi.id; finance.new,nira-somalia; snid,,full,False,,239,2026-07-16,https://idtechwire.com/somalia-estimates-125-million-needed-to-complete-national-digital-id-rollout
2026-01-11-somalia-upper-house-national-payment-system-bill-passed,Somalia's Upper House Passes National Payment System Bill,Somali National News Agency (SONNA),,2026-01-11,day,SOM,gov.legislate; dpi.pay,somalia-senate,,full,False,,305,2026-09-02,https://sonna.so/en/somalias-upper-house-passes-national-payment-system-bill-receives-briefing-on-worsening-drought/
2026-01-08-somalia-approves-public-data-protection-regulation,Somalia Advances Digital Governance with Approval of Public Data Protection Regulation,TechAfrica News,,2026-01-08,day,SOM,gov.protect; gov.legislate; gov.policy,data-protection-authority-somalia,,full,False,,390,2026-07-19,https://techafricanews.com/2026/01/08/somalia-advances-digital-governance-with-approval-of-public-data-protection-regulation/
"2026-01-07 Why Ethiopia, Somalia and Djibouti are starting to matter in digital Africa","Why Ethiopia, Somalia and Djibouti are starting to matter in digital Africa",TechCabal,Kenn Abuya,2026-01-07,day,ETH; SOM; DJI; XEA,infra.connect; dpi.pay; dpi.id; tech.industry; include.access; finance.new,safaricom; starlink; huawei; gsma; world-bank; fayda-ethiopia-national-id; wingu-africa; ethio-telecom; telebirr; central-bank-of-somalia,sovereignty,full,False,,1242,2026-07-11,https://techcabal.com/2026/01/07/how-ethiopia-somalia-and-djibouti-building-africas-digital-powerhouses/
2026-01-04-somalia-mof-circular-434-digital-revenue-receipts,Binding Formal Circular on the Mandatory Use of Digital Revenue Receipts (Ref: MOF/OM/0434/2026),"Ministry of Finance, Federal Government of Somalia - Office of the Minister",,2026-01-04,day,SOM,dpi.pay; dpi.mis; gov.legislate,ministry-of-finance-somalia; federal-government-of-somalia,sovereignty,full,False,2026-01-04-somalia-mof-circular-434-digital-revenue-receipts.pdf,1515,2026-09-02,https://mof.gov.so/sites/default/files/Publications/Circular%20reff%20434_0001.pdf
2026-01-04-somalia-mof-binding-circular-digital-revenue-receipts,Binding formal circular on the mandatory use of digital revenue receipts,"Ministry of Finance, Federal Government of Somalia — Revenue Department",,2026-01-04,day,SOM,dpi.pay,ministry-of-finance-somalia,,excerpt,False,,94,2026-09-02,https://mof.gov.so/publications/binding-formal-circular-mandatory-use-digital-revenue-receipts
2026-01-01-somalia-sdg7-energy-indicators-report,SDG 7 - Affordable and Clean Energy Indicators Report,Somalia National Bureau of Statistics,,2026-01-01,month,SOM,infra.energy,,,excerpt,False,,555,,https://nbs.gov.so/wp-content/uploads/2026/01/Progress-in-SDG-Energy-Indicator.pdf
2026-01-01-somalia-nira-background,Background,"National Identification and Registration Authority (NIRA), Federal Government of Somalia",,2026-01-01,year,SOM,digital.rural,nira-somalia,,full,False,,413,,https://nira.gov.so/background
2026-01-01-somalia-nira-authentication,Authentication,"National Identification and Registration Authority (NIRA), Somalia",,2026-01-01,year,SOM,dpi.id,,,full,False,,192,,https://www.nira.gov.so/authentication
2026-01-01-somalia-national-id-mandatory-domestic-travel-postponed,Immigration Agency Postpones National ID Requirement for Domestic Travel; Implementation,"Somali National News Agency (SONNA), reporting the Immigration and Citizenship",,2026-01-01,day,SOM,dpi.id; gov.legislate,immigration-and-citizenship-agency-somalia; nira-somalia,,full,False,,332,2026-09-02,https://sonna.so/en/article/immigration-agency-postpones-national-id-requirement-for-domestic-travel-implementation-moved-to-march-1
2026-01-01-somalia-human-capital-review-worldbank,"Human Capital Review for Somalia — Somalia's Human Capital Agenda: Laying the Foundations for a Human Capital Delivery Model to Build a Healthier, More Educated, and More Productive Population",World Bank,,2026-01-01,year,SOM,dpi.mis; dpi.pay,,,excerpt,False,,1179,,https://openknowledge.worldbank.org/bitstreams/ab35c724-c83d-4a74-b39e-35c38dd2dcbc/download
2026-01-01-somalia-dpa-registration-guidelines,"Registration Guidelines for Data Controllers, Data Processors & Data Protection Officers (Version 1.0)",Somalia Data Protection Authority,,2026-01-01,month,SOM,gov.protect,somalia-data-protection-authority; somali-data-protection-act,,full,False,2026-01-01-somalia-dpa-registration-guidelines.pdf,680,2026-09-02,https://dpa.gov.so/wp-content/uploads/2026/06/Registration-Guidelines.pdf
2026-01-01-somalia-cbs-national-payment-system,National Payment System,Central Bank of Somalia,,2026-01-01,year,SOM,dpi.pay,,,full,False,,437,,https://centralbank.gov.so/nps/
2026-01-01-ea-rdip-grm-manual,Grievance Redress Mechanism (GRM) Manual -- Eastern Africa Regional Digital Integration Project (EA-RDIP),"Federal Government of Somalia, Ministry of Communication and Technology (MoCT), Project Implementation Unit",,2026-01-01,month,SOM,include.access,ministry-of-communications-and-technology-somalia; world-bank,,excerpt,False,,1357,2026-09-02,https://moct.gov.so/en/wp-content/uploads/2026/01/GRM-Manual-Final-clean-copy.pdf
