title,publisher,author,published,date_precision,places,topics,entities,ingested,url,url_note
"Budget 2026-2027 : former 50 000 Mauriciens à l'IA ; e-Gates, e-Visa, cadre stablecoins/open banking",L'Express (Maurice),,2026-06-20,day,MUS,tech.ai; capacity.training; dpi.pay; dpi.govtech; infra.cybersec; dpi.id,ministry-of-finance-mauritius; mytgpt; financial-services-commission-mauritius,2026-07-19,https://lexpress.mu/node/559426,
Public Sector Investment Programme 2026-2027 to 2030-2031,Government of Mauritius / Ministry of Finance and Economic Planning,,2026-06-19,day,MUS,dpi.id; dpi.govtech,ministry-ict-mauritius; korek-super-app-mauritius; ministry-of-finance-mauritius,2026-09-02,https://nationalbudget2026.govmu.org/documents/2026_27_PSIP.pdf,
Budget Speech: 2026-2027,Government of Mauritius / National Assembly,,2026-06-19,day,MUS,tech.innovate,economic-development-board-mauritius; ministry-of-finance-mauritius,2026-09-02,https://mauritiusassembly.govmu.org/mauritiusassembly/wp-content/uploads/2026/06/SPEECH-2026_2027.pdf,
Annex to the Budget Speech 2026–2027,Government of Mauritius / Ministry of Finance,,2026-06-19,day,MUS,gov.legislate; data.statistics; data.open,statistics-mauritius; statistics-board-mauritius; ministry-of-finance-mauritius,2026-09-02,https://govmu.org/EN/budget/Documents/2026_27_annexBudget.pdf,
"The Data Protection (Designation, Tasks and Position of Data Protection Officers) Regulations 2026",Government of Mauritius (Government Gazette / Government Notice No. 117 of 2026),,2026-06-17,day,MUS,gov.protect; gov.legislate,data-protection-office-mauritius; ministry-ict-mauritius,2026-08-27,https://mitci.govmu.org/mitci/wp-content/uploads/2026/06/117_The-Data-Protection_Designation-Tasks-and-Position-of-Data-Protection-Officers_Reg.pdf,
MIXP Looking Glass - Route Server 1 (IPv6),Mauritius Internet Exchange Point (MIXP),,2026-06-15,day,MUS,infra.connect,mixp,2026-09-02,https://portal.mixp.org/index.php/lg/rs1-mixp-ipv6,
Protection des données : encadrement renforcé du rôle des Data Protection Officers (DPO Regulations 2026),L'Express (Maurice),,2026-06-12,day,MUS,gov.protect; gov.legislate,data-protection-office-mauritius,2026-07-19,https://lexpress.mu/s/protection-des-donnees-encadrement-renforce-du-role-des-data-protection-officers-559111,
Cybercriminalité : consultations vers un mécanisme de vérification d'identité pour les réseaux sociaux,L'Express (Maurice),,2026-06-07,day,MUS,infra.cybersec; gov.legislate; dpi.id; gov.protect,ministry-ict-mauritius,2026-07-19,https://lexpress.mu/node/558887,
"SADC Committee of Ministers of Justice/Attorneys General calls for enhanced cooperation, signing of, ratification of, accession to and implementation of SADC Legal Instruments",Southern African Development Community (SADC),,2026-06-05,day,MUS,gov.regional,sadc; government-of-mauritius,2026-09-02,https://www.sadc.int/latest-news/sadc-committee-ministers-justice-attorneys-general-calls-enhanced-cooperation-signing,
"Decision of 4 June 2026 on the Opening of the 2 300-2 400 MHz Frequency Band and the Making Available of Additional Spectrum for Operation of IMT Networks, Including 5G",Information and Communication Technologies Authority (ICTA),,2026-06-04,day,MUS,gov.policy; infra.connect,icta-mauritius,2026-09-02,https://www.icta.mu/documents/2026/06/decision_imt_040626.pdf,
The National Research and Innovation Institute Act 2026 (Act No. 6 of 2026),Parliament of Mauritius / Office of the President,,2026-06-03,day,MUS,capacity.research,parliament-of-mauritius; mauritius-research-and-innovation-council; national-research-and-innovation-institute-mauritius,2026-09-02,https://mauritiusassembly.govmu.org/mauritiusassembly/wp-content/uploads/2026/06/Act0626.pdf,
Mauritius digitizes 10.5M social-security records for E-Social Security platform,We Are Tech Africa,,2026-06-02,day,MUS,dpi.mis; dpi.registry; include.access; dpi.govtech,e-social-security-mauritius; ministry-of-social-security-mauritius,2026-07-19,https://www.wearetech.africa/en/fils-uk/news/public-management/mauritius-bets-on-digital-transformation-to-improve-welfare-system-efficiency,
Free Mobile Data Package,Mauritius Revenue Authority,,2026-06-01,month,MUS,include.access; infra.connect,mauritius-revenue-authority; government-of-mauritius,2026-09-02,https://www.mra.mu/eservices1/financial-assistance/free-mobile-data-package,
SIL and Mauritius Telecom deepen collaboration (MoU) to accelerate digital transformation,Tech Review Africa,,2026-05-30,day,MUS,finance.mou; dpi.govtech; tech.innovate,mauritius-telecom,2026-07-19,https://techreviewafrica.com/news/5693/sil-and-mauritius-telecom-deepen-collaboration-to-accelerate-digital-transformation,
Port-Mathurin : intégration de Rodrigues dans la stratégie nationale d'IA et de cybersécurité (Rod-Digital Vision),L'Express (Maurice),,2026-05-29,day,MUS,include.divides; tech.ai; infra.cybersec; dpi.govtech,ministry-ict-mauritius; rodrigues-regional-assembly; rod-it-rodrigues,2026-07-19,https://lexpress.mu/node/558566,
Phasing Out of 3G Mobile Services in Mauritius,Information and Communication Technologies Authority (ICTA),,2026-05-28,day,MUS,infra.connect,icta-mauritius; government-of-mauritius,2026-09-02,https://www.icta.mu/documents/2026/05/communique_sunsetting28May.pdf,
"There's no digital ID without data protection: Mauritius privacy chief (Madhub, ID4Africa 2026; EU adequacy)",Biometric Update,,2026-05-27,day,MUS,gov.protect; dpi.id; geopol.eu; gov.legislate,data-protection-office-mauritius,2026-07-19,https://www.biometricupdate.com/202605/theres-no-digital-id-without-data-protection-mauritius-privacy-chief,
The Electronic Transactions (Amendment) Act 2026 (Act No. 5 of 2026),Government of Mauritius / National Assembly,,2026-05-25,day,MUS,gov.legislate,national-assembly-of-mauritius; government-of-mauritius; electronic-transactions-act-mauritius,2026-09-02,https://mauritiusassembly.govmu.org/mauritiusassembly/wp-content/uploads/2026/05/Act0526.pdf,
Mauritius moves towards a modern public health legislation with the Public Health Bill 2026,"Ministry of Information Technology, Communication and Innovation (MITCI)",,2026-05-22,day,MUS,dpi.exchange; gov.legislate,ministry-ict-mauritius; ministry-of-health-mauritius; world-health-organization,2026-09-02,https://mitci.govmu.org/mitci/mauritius-moves-towards-a-modern-public-health-legislation-with-the-public-health-bill-2026/,
Mauritius National Fintech Strategy 2026-2030,Ministry of Financial Services and Economic Planning,,2026-05-22,day,MUS,gov.policy; dpi.pay; infra.store,ministry-of-financial-services-and-economic-planning-mauritius; bank-of-mauritius; financial-services-commission-mauritius; ministry-ict-mauritius; uneca,2026-09-02,https://financialservices.govmu.org/Documents/National%20Fintech%20Strategy%20Report%20(Digital)-1.pdf,
Cybersécurité : promulgation des Critical Information Infrastructure Designation Regulations 2026,L'Express (Maurice),,2026-05-22,day,MUS,infra.cybersec; gov.legislate; gov.standards,national-cybersecurity-committee-mauritius; mauritius-cybersecurity-and-cybercrime-act; mauritius-cii-designation-regulations-2026,2026-07-19,https://lexpress.mu/node/558304,
Report “Assises de L’Agriculture” 2026,"Ministry of Agro-Industry, Food Security, Blue Economy and Fisheries, Mauritius",,2026-05-22,day,MUS,data.satellite,ministry-of-agro-industry-mauritius; farei-mauritius; statistics-mauritius,2026-09-02,https://agriculture.govmu.org/Communique/2026/May%202026/22%2005%202026/Assises/Report%20Assises%20de%20L'Agriculture%202026.pdf,
Award of Procurement Contract Notice: Electrical Works for E-Health Region 2 (Lot 1 - AHCs and CHCs),Ministry of Health and Wellness,,2026-05-21,day,MUS,digital.rural,ministry-of-health-mauritius; mauritech-ltd,2026-09-02,https://health.govmu.org/health/wp-content/uploads/2026/05/Letter-notification-of-award-DO38-mauritech.pdf,
Notice to Economic Operators -- Export of Goods under China Zero-Tariff Treatment,"Mauritius Revenue Authority, Customs Department",,2026-05-19,day,MUS,dpi.mis,mauritius-revenue-authority; tradenet-mauritius; mauritius-network-services,2026-09-02,https://www.mra.mu/download/Notice-ExportGoodsunderChinaZero-ariffTreatment.pdf,
"Labour Force, Employment and Unemployment — Year 2025",Statistics Mauritius,,2026-05-19,day,MUS,data.statistics,statistics-mauritius,2026-09-02,https://statsmauritius.govmu.org/Documents/Statistics/ESI/2026/EI1925/LF_Emp_Unemp_Yr25_190526.pdf,
Mauritius emerges as an African payments hub,ITWeb Africa,Lezeth Khoza,2026-05-18,day,MUS; ZAF,dpi.pay; finance.new; gov.regional,peach-payments,2026-07-11,https://itweb.africa/article/mauritius-emerges-as-an-african-payments-hub/,
Africa’s Digital Economy Is Expanding Faster than Its Privacy Protections,Unwanted Witness,Dia Michelle Bua,2026-05-18,day,XAF; KEN; NGA; UGA; MUS; GHA; BWA; RWA; TZA; ZWE,gov.protect; gov.legislate; dpi.pay; tech.ai; include.access,unwanted-witness; privacy-scorecard-report; meta; google; malabo-convention,2026-07-14,https://www.unwantedwitness.org/africas-digital-economy-is-expanding-faster-than-its-privacy-protections/,
The Energy Efficiency (Minimum Energy Performance Standards for Regulated Machinery) (Refrigerating Appliances) Regulations 2026,"Government of Mauritius (Minister, under the Energy Efficiency Act)",,2026-05-16,day,MUS,gov.standards; dpi.registry,energy-efficiency-management-office-mauritius; mauritius-standards-bureau; mauritas; mauritius-revenue-authority,2026-09-02,https://eemo.govmu.org/Documents/Energy%20Efficiency%20Minimum%20Energy%20Performance%20Standards%20for%20Regulated%20Machinery%20Refrigerating%20Appliances%20Regulations%202026.pdf,
"World Bank, African DPAs outline formula for trusted digital identity, DPI",Biometric Update,Chris Burt,2026-05-16,day,KEN; UGA; LBR; BEN; MUS; XEA,gov.protect; dpi.id; dpi.exchange; gov.regional; infra.cybersec; tech.ai,world-bank; mosip; id4africa; eac,2026-07-11,https://www.biometricupdate.com/202605/world-bank-african-dpas-outline-formula,
"Communiqué du Bureau du Commissaire Electoral -- Enregistrement des Electeurs, 2026","Office of the Electoral Commissioner, Mauritius",,2026-05-14,day,MUS,dpi.registry,office-of-the-electoral-commissioner-mauritius,2026-09-02,https://electoral.govmu.org/oec/wp-content/uploads/2026/05/Communique-Enregistrement-des-electeurs.pdf,
Guidelines on the Use of AI in Higher Education (amended edition),Higher Education Commission,,2026-05-13,day,MUS,gov.policy; tech.ai,higher-education-commission-mauritius; ministry-of-tertiary-education-science-and-research-mauritius; university-of-mauritius; mauritius-emerging-technologies-council; commonwealth-of-learning,2026-09-02,https://hec.mu/pdf_downloads/recent_posts/AI%20guidelines_amended13052026.pdf,
AI StartUps Initiative showcases Mauritius'' drive toward digital economy and innovation,"Government Information Service (GIS), Prime Minister''s Office",,2026-05-12,day,MUS,tech.innovate; tech.ai,national-productivity-and-competitiveness-council-mauritius; ministry-of-industry-smes-and-cooperatives-mauritius; ministry-ict-mauritius; mauritius-national-ai-strategy; university-of-mauritius,2026-09-02,https://govmu.org/EN/newsgov/SitePages/AI-StartUps-Initiative-showcases-Mauritius%E2%80%99-drive-toward-digital-economy-and-innovation.aspx,
Extension of Community Consultation Period on AFRINIC Bylaws Review,AFRINIC,,2026-05-08,day,XAF; MUS,gov.legislate; gov.discourse; infra.connect,afrinic,2026-08-10,https://afrinic.net/extension-of-community-consultation-period-on-afrinic-bylaws-review.html,
IXP Tracker - Mauritius Internet Exchange Point - MIXP,Internet Society Pulse (data via PeeringDB),,2026-05-01,month,MUS,infra.connect,mixp-mauritius; internet-society-pulse; peeringdb; afrinic,2026-09-02,https://pulse.internetsociety.org/en/ixp-tracker/ixp/516/,
Djibouti s'impose comme référence mondiale de la digitalisation portuaire : Le modèle DPCS distingué à Dar es Salam,La Nation (Djibouti),,2026-04-29,day,DJI; TZA; KEN; MUS; XEA,dpi.govtech; dpi.exchange; gov.standards; gov.regional; tech.industry,djibouti-port-community-systems; world-bank; international-maritime-organization; kentrade,2026-07-18,https://www.lanation.dj/djibouti-simpose-comme-reference-mondiale-de-la-digitalisation-portuaire-le-modele-dpcs-distingue-a-dar-es-salam/,
Mauritius' new AI strategy sets a new bar: ethics before execution (FAIR framework) — TechCabal,TechCabal,,2026-04-23,day,MUS,tech.ai; gov.policy; gov.standards,mauritius-national-ai-strategy; fair-guidelines-mauritius,2026-07-19,https://techcabal.com/2026/04/23/mauritius-new-ai-strategy-sets-a-new-bar-ethics-before-execution/,
Community Consultation: Review of Bylaws,AFRINIC,,2026-04-18,day,XAF; MUS,gov.legislate; gov.discourse; gov.standards; infra.connect,afrinic,2026-08-10,https://afrinic.net/community-consultation-review-of-bylaws.html,
"The Anti-Money Laundering, Combatting the Financing of Terrorism and Countering Proliferation Financing (Miscellaneous Provisions) Act 2026 (Act No. 3 of 2026)",Government of Mauritius / National Assembly,,2026-04-17,day,MUS,gov.legislate; dpi.pay,bank-of-mauritius; financial-services-commission-mauritius; financial-intelligence-unit-mauritius; financial-crimes-commission-mauritius; mauritius-revenue-authority; parliament-of-mauritius,2026-09-02,https://mauritiusassembly.govmu.org/mauritiusassembly/wp-content/uploads/2026/04/Act0326.pdf,
FAIR Guidelines for the Development and Use of Artificial Intelligence (Mauritius),"Ministry of Information Technology, Communication and Innovation (Mauritius)",,2026-04-15,day,MUS,tech.ai; gov.standards; gov.policy,ministry-ict-mauritius; fair-guidelines-mauritius,2026-09-02,https://mitci.govmu.org/mitci/wp-content/uploads/2026/04/FINAL-GUIDELINES-15AVRIL.pdf,
Lancement de la Stratégie nationale sur l'IA (AIM) et des directives FAIR,L'Express (Maurice),,2026-04-12,day,MUS,tech.ai; gov.policy; dpi.govtech,mauritius-national-ai-strategy; fair-guidelines-mauritius; ai-unit-mauritius; ministry-ict-mauritius,2026-07-19,https://lexpress.mu/node/556638,
IOC 2026 promotes Regional Cooperation and Sustainable Governance,"The Prime Minister''s Office (Government Information Service), Government of Mauritius",,2026-04-11,day,MUS,gov.regional; geopol.india,prime-ministers-office-mauritius; india-foundation; indian-ocean-conference,2026-09-02,https://primeminister.govmu.org/pm/?p=4342,
CEB Solar Photovoltaic Scheme for Households 2026,Central Electricity Board (CEB),,2026-04-11,day,MUS,infra.energy,central-electricity-board-mauritius,2026-09-02,https://ceb.mu/projects/solar-photovoltaic-scheme-for-households-2026,
Mauritius Standards Bureau (Certification Mark) Regulations 2026 (GN No. 46 of 2026),"Government of Mauritius (Minister, on recommendation of the Standards Council)",,2026-04-09,day,MUS,gov.legislate; gov.standards,mauritius-standards-bureau; standards-council-mauritius,2026-09-02,https://msb.intnet.mu/Documents/Certification-Schemes/MSB%20Certification%20Mark/MSB%20(Certification%20Mark)%20Regulations%202026.pdf,
Mauritius and India deepen strategic partnership with new agreements,"Office of the Prime Minister, Mauritius",,2026-04-09,day,MUS,finance.mou; capacity.training,government-of-india; prime-ministers-office-mauritius; google; igot-karmayogi,2026-09-02,https://primeminister.govmu.org/pm/?p=4285,
"Tech Trends : repenser le contrôle et la valeur des données (souveraineté numérique, Maurice)",L'Express (Maurice),,2026-04-03,day,MUS,infra.store; gov.protect; infra.cybersec,,2026-07-19,https://lexpress.mu/node/556263,
Higher Education (Use of Artificial Intelligence) Regulations 2026 (GN No. 39 of 2026),Government of Mauritius (Minister responsible for higher education),,2026-04-03,day,MUS,gov.legislate,higher-education-commission-mauritius; ministry-of-education-mauritius; higher-education-act-2017-mauritius,2026-09-02,https://supremecourt.govmu.org/downloadPDF/legislation/18106230,
Selection of Consultant for LAVIMS 2.0 Turnkey Solution,"Ministry of Housing and Lands, Government of Mauritius / Public Procurement Portal",,2026-03-27,day,MUS,dpi.mis,ministry-of-housing-and-lands-mauritius; lavims,2026-09-02,https://publicprocurement.govmu.org/publicprocurement/?p=5827,
Notification of Award: Scale Out Storage Solution for the GOC,"Ministry of Information Technology, Communication and Innovation (MITCI)",,2026-03-27,day,MUS,infra.store,ministry-ict-mauritius; blanche-birger-co-ltd; government-online-centre-mauritius,2026-09-02,https://mitci.govmu.org/mitci/wp-content/uploads/2026/03/Executive-Summary-of-Bid-Evaluation-Report-Scale-Out-Storage-Solution-for-the-GOC-.pdf,
Severe Yellow Alert Triggered After Electricity Demand Reaches Record 540 MW Peak,News Moris,,2026-03-26,day,MUS,infra.energy,central-electricity-board-mauritius,2026-09-02,https://newsmoris.com/severe-yellow-alert-triggered-after-electricity-demand-reaches-record-540-mw-peak/,
Mauritius 2026-2027 Pre-Budget Consultations,"Ministry of Finance, Mauritius",,2026-03-24,day,MUS,dpi.govtech,ministry-of-finance-mauritius,2026-09-02,https://www.mauritiusbudget.com/,
Why Mauritius must build an AI Ecosystem before an AI Infrastructure (Sameer Sharma),Mauritius Times,,2026-03-22,day,MUS,tech.ai; infra.store; tech.innovate; gov.discourse,mauritius-telecom,2026-07-19,https://www.mauritiustimes.com/mt/why-mauritius-must-build-an-ai-ecosystem-before-an-ai-infrastructure/,
Communique -- Implementation of a Disaster Recovery (DR) Solution for the Mauritius eRegistry System,"Registrar-General''s Department, Republic of Mauritius",,2026-03-20,day,MUS,dpi.registry,registrar-general-department-mauritius; mauritius-eregistry-system,2026-09-02,https://registrar.govmu.org/rgd/wp-content/uploads/2026/03/Communique-20.03.2026.pdf,
Strengthening of Coordination and Collaboration amongst Members of the Interagency Coordination Committee through the Signature of an Amended Memorandum of Cooperation,Bank of Mauritius,,2026-03-20,day,MUS,finance.mou,bank-of-mauritius; financial-services-commission-mauritius; financial-intelligence-unit-mauritius; attorney-generals-office-mauritius; interagency-coordination-committee-mauritius,2026-09-02,https://www.bom.mu/media/media-releases/strengthening-coordination-and-collaboration-amongst-members-interagency-coordination-committee,
Africa’s Data Protection Reforms: A Continental Perspective on the Drivers of Change in Legal Frameworks,Future of Privacy Forum,Mercy King’ori; Bianca-Ioana Marcu,2026-03-12,day,XAF; NGA; KEN; AGO; MUS; BWA; SYC; GHA; XWA; XEA; XSA,gov.protect; gov.legislate; gov.regional; tech.ai; gov.discourse,future-of-privacy-forum; nigeria-data-protection-act-2023; ndpc; kenya-data-protection-act-2019; odpc-kenya; malabo-convention; au-data-policy-framework; afcfta-digital-trade-protocol; eu-ai-act,2026-07-14,https://fpf.org/blog/africas-data-protection-reforms-a-continental-perspective-on-the-drivers-of-change-in-legal-frameworks/,
Half-day workshop advances Information Security Management System in public service,"Ministry of Information Technology, Communication and Innovation (MITCI)",,2026-03-10,day,MUS,infra.capacity; infra.cybersec,ministry-ict-mauritius; mauritius-standards-bureau,2026-09-02,https://mitci.govmu.org/mitci/isms-half-day-workshop/,
\u201CMauritius seeks B300 GPUs to accelerate AI ambitions\u2019\u2019,L'express (Mauritius),,2026-02-22,day,MUS,tech.ai; infra.store; geopol.india,mauritius-telecom; ministry-ict-mauritius; nvidia,2026-08-10,https://lexpress.mu/node/554669,
Vers une gestion plus autonome et digitale pour les collectivités locales,Maurice Info,,2026-02-20,day,MUS,digital.localgov,ministry-of-local-government-and-disaster-risk-management-mauritius,2026-09-02,https://maurice-info.mu/2026/02/20/vers-une-gestion-plus-autonome-et-digitale-pour-les-collectivites-locales.html,
Invitation of Bids: Consultancy Services for a Comprehensive and Robust Data Infrastructure (Data Lake) for the Higher Education Commission,"Higher Education Commission, Mauritius",,2026-02-20,day,MUS,dpi.exchange; infra.store,higher-education-commission-mauritius,2026-09-02,https://publicnotice.govmu.org/publicnotice/wp-content/uploads/2026/02/ONB-Comprehensive-and-Robust-Data-Infrastructure.pdf,
AI for Mauritius -- A National Vision for Responsible AI and Regional Leadership (National Artificial Intelligence Strategy),"Ministry of Information Technology, Communication and Innovation (Mauritius)",,2026-02-13,day,MUS,tech.ai; gov.policy; dpi.govtech,ministry-ict-mauritius; mauritius-national-ai-strategy,2026-09-02,https://mitci.govmu.org/mitci/wp-content/uploads/2026/04/aistrategy.pdf,
"Rodrigues Regional Assembly - Main Decisions, Executive Council Meeting, Friday 06 February 2026",Rodrigues Regional Assembly,,2026-02-06,day,MUS,infra.energy,rodrigues-regional-assembly; rodrigues-public-utilities-corporation,2026-09-02,https://mroiti.govmu.org/Documents/RRA%20Executive%20Council%20Meeting%20Main%20Decisions/2026/Main%20Decisions%20of%20the%20Executive%20Council%20of%2006%20February%202026.pdf,
Highlights of Cabinet Meeting -- Friday 06 February 2026,"Prime Minister''s Office, Government of Mauritius",,2026-02-06,day,MUS,gov.regional; dpi.registry; dpi.exchange,social-register-of-mauritius; state-informatics-mauritius; ministry-of-social-integration-social-security-and-national-solidarity-mauritius; national-empowerment-foundation-mauritius; uk-fcdo; afcfta-digital-trade-protocol,2026-09-02,https://pmo.govmu.org/CabinetDecision/2026/Highlights%20of%20Cabinet%20Meeting%20Friday%2006%20February%202026.pdf,
"Banque de Maurice : paiements digitaux — innovation, sécurité et cross-border (UPI-RuPay)",L'Express (Maurice),,2026-02-04,day,MUS,dpi.pay; gov.regional; geopol.india; infra.cybersec,bank-of-mauritius; maucas,2026-07-19,https://lexpress.mu/node/554033,
The African Tech Startups Funding Report 2025 (11th edition),Disrupt Africa,,2026-02-03,day,XAF; NGA; EGY; ZAF; KEN; MAR; TUN; GHA; UGA; CIV; TZA; DZA; CMR; RWA; SEN; ETH; GAB; MLI; MUS; TGO,finance.new; tech.industry; tech.ai; dpi.pay,disrupt-africa; african-tech-startups-funding-report,2026-07-20,https://disruptafrica.com/wp-content/uploads/2026/02/The-African-Tech-Startups-Funding-Report-2025.pdf,
Gouvernance numérique : lancement de la Mauritius National Data Strategy 2025-2029,L'Express (Maurice),,2026-02-01,day,MUS,gov.policy; gov.protect; data.open; gov.legislate,data-protection-office-mauritius,2026-07-19,https://lexpress.mu/node/553938,
Lancement : Transformation numerique avec «mytGPT Education»,L''Express,,2026-01-31,day,MUS,tech.ai; capacity.training,mauritius-telecom; ministry-of-education-mauritius; mytgpt,2026-09-02,https://lexpress.mu/node/553891,
Soft launch of the KOREK! Super App,"Ministry of Information Technology, Communication and Innovation",,2026-01-30,day,MUS,dpi.govtech,ministry-ict-mauritius; national-land-transport-authority-mauritius,2026-09-02,https://mitci.govmu.org/mitci/soft-launch-of-the-korek-super-app/,
Mauritius National Data Strategy 2025-2029,"Data Protection Office, Ministry of Information Technology, Communication and Innovation",,2026-01-28,day,MUS,gov.policy; dpi.registry; tech.ai; data.open,data-protection-office-mauritius; ministry-ict-mauritius; world-bank; european-union,2026-09-02,https://dataprotection.govmu.org/Documents/NDS_final.pdf,
Mauritius Telecom launches mytGPT Education pilot (AI-powered learning),Tech Review Africa,,2026-01-26,day,MUS,tech.ai; capacity.training; dpi.mis,mauritius-telecom,2026-07-19,https://techreviewafrica.com/news/3721/mauritius-telecom-launches-mytgpt-educational-project-to-drive-ai-powered-learning,
Mauritius Telecom déploie sa stratégie 2026-2029 : Bridging Africa & Asia,L'Express (Maurice),,2026-01-21,day,MUS,infra.connect; infra.store; tech.ai; dpi.pay; gov.regional,mauritius-telecom,2026-07-19,https://lexpress.mu/node/553579,
Study Mission on Cloud Computing Hosted by Mauritius Customs,World Customs Organization -- Smart Customs Project,,2026-01-20,day,MUS,dpi.mis; infra.store,mauritius-revenue-authority; world-customs-organization; china-customs,2026-09-02,https://scp.wcoomd.org/study-mission-cloud-computing-hosted-mauritius-customs,
Adoption des paiements numériques : la MCB enregistre +67% des transactions par code QR (2025),L'Express (Maurice),,2026-01-19,day,MUS,dpi.pay; include.access,maucas,2026-07-19,https://lexpress.mu/node/553532,
House to House Inquiry 2026,"Office of the Electoral Commissioner, Mauritius",,2026-01-14,day,MUS,dpi.registry,office-of-the-electoral-commissioner-mauritius,2026-09-02,https://electoral.govmu.org/oec/?p=8503,
Annual Monitoring for Educational Oversight: Rushmore Business School,Quality Assurance Agency for Higher Education (UK),,2026-01-01,month,MUS,capacity.training,quality-assurance-agency-uk; rushmore-business-school,2026-09-02,https://www.qaa.ac.uk/docs/qaa/reports/rushmore-business-school-dba-report.pdf?sfvrsn=b162aa81_5,
Pay Research Bureau Report 2026 - Section 15: Digitalisation and Artificial Intelligence Readiness,"Pay Research Bureau, Government of Mauritius",,2026-01-01,year,MUS,tech.ai; gov.policy; capacity.training,pay-research-bureau-mauritius; ministry-ict-mauritius; ministry-of-public-service-and-administrative-reforms-mauritius,2026-09-02,https://prb2026.govmu.org/downloads/volume1/digital.pdf,
VAT on Digital or Electronic Services from Foreign Suppliers,Mauritius Revenue Authority,,2026-01-01,day,MUS,dpi.mis,mauritius-revenue-authority,2026-09-02,https://www.mra.mu/eservices1/vat-eservices/vat-on-digital-or-electronic-services-from-foreign-suppliers,
Guide for Foreign Suppliers of Digital and Electronic Services,Mauritius Revenue Authority,,2026-01-01,month,MUS,gov.legislate; dpi.govtech,mauritius-revenue-authority; value-added-tax-act-mauritius,2026-09-02,https://www.mra.mu/download/Guide_ForeignSupplier.pdf,
"Executive Summary of Bid Evaluation Report: Supply, Installation, Configuration and Commissioning of High-Performance Servers, a Storage Area Network (SAN) and Backup Solution for the GOC (Main Site) and Disaster Recovery Site","Ministry of Information Technology, Communication and Innovation",,2026-01-01,month,MUS,infra.store; infra.capacity; digital.localgov,ministry-of-information-technology-communication-and-innovation-mauritius; government-online-centre-mauritius; blanche-birger-co-ltd,2026-09-02,https://mitci.govmu.org/mitci/wp-content/uploads/2026/01/Executive-Summary-High-Performance-Servers-Storage-Area-Network-SAN-and-Backup-solution-for-the-Government-Online-Centre-Main-Site-and-Disaster-Recovery-Site-DR-site.pdf,
Frequently Asked Questions (FAQs) — Social Contribution (CSG) Income Allowance,Mauritius Revenue Authority,,2026-01-01,month,MUS,dpi.pay,mauritius-revenue-authority; social-register-mauritius,2026-09-02,https://www.mra.mu/download/FAQs-SocialContributionIncomeAllowance.pdf,
When a cable is not just a cable — Fellows' seminar by Jess Auerbach (STIAS),STIAS,Michelle Galloway,2026,year,ZAF; AGO; MOZ; MUS; XSA,infra.connect; gov.regional; include.divides; capacity.research,jess-auerbach,2026-07-11,https://www.stias.ac.za/public-lectures-seminars/when-a-cable-is-not-just-a-cable,
Sécurité et souveraineté des données : un data centre Tier IV au cœur de la stratégie numérique nationale (Rose-Belle),L'Express (Maurice),,2025-12-31,day,MUS,infra.store; dpi.govtech; gov.policy; tech.ai,mauritius-telecom,2026-07-19,https://lexpress.mu/node/552966,
Mauritius Police Force Strategic Plan 2026-2028,Mauritius Police Force,,2025-12-31,day,MUS,dpi.mis,mauritius-police-force,2026-09-02,https://police.govmu.org/police/wp-content/uploads/2026/01/Strategic-Plan-2026-2028-06.01.2026.pdf,
"Decision of 22 December 2025 on the Opening of the 700 MHz Frequency Bands for Testing and Operation of IMT Networks, Including 5G",Information and Communication Technologies Authority (ICTA),,2025-12-22,day,MUS,infra.connect,icta-mauritius,2026-09-02,https://www.icta.mu/documents/2025/12/final_decision_700MHz.pdf,
PM Ramgoolam launches National Consultations on Vision 2050,"Prime Minister''s Office / Government Information Service, Mauritius",,2025-12-18,day,MUS,gov.policy; gov.discourse,prime-ministers-office-mauritius; ministry-of-financial-services-and-economic-planning-mauritius,2026-09-02,https://primeminister.govmu.org/pm/?p=3983,
Open National Bidding for Renting of Office Space at Curepipe to Accommodate a Registration and Issuance Centre (RIC) of the National ID Card Unit,Prime Minister''s Office (Defence and Home Affairs Division),,2025-12-15,day,MUS,dpi.id,prime-ministers-office-mauritius; mauritius-national-identity-card-unit,2026-09-02,https://mnis.govmu.org/wp-content/uploads/2025/12/25-26-Q-23-Final-Renting-at-Curepipe.pdf,
Mauritius: Report on the Observance of Standards and Codes—Data Module (IMF Country Report No. 25/342),International Monetary Fund,,2025-12-10,day,MUS,data.statistics; gov.legislate,imf; statistics-mauritius; bank-of-mauritius; ministry-of-finance-mauritius,2026-09-02,https://www.imf.org/-/media/files/publications/cr/2025/english/1musea2025003-source-pdf.pdf,
Mauritius Telecom Connect: MT unveils Africa-Asia digital-hub strategy (Rs 20bn / $434M),TechAfrica News,,2025-12-08,day,MUS,infra.connect; infra.store; tech.ai; dpi.pay; gov.regional,mauritius-telecom,2026-07-19,https://techafricanews.com/2025/12/08/mauritius-telecom-expands-fibre-ai-and-financial-services-across-region/,
MT Connect,Mauritius Telecom,,2025-12-05,day,MUS,infra.connect,mauritius-telecom; digital-council-africa; seacom; huawei; ministry-of-information-technology-communication-and-innovation-mauritius,2026-09-02,https://mtconnect.telecom.mu/,
