slug,title,publisher,author,published,date_precision,places,topics,entities,lens,body_completeness,finance,artefact,words,ingested,url
2026-04-07-pv-magazine-comoros-solar-storage-microgrid,Powering Energy Independence in the Comoros,"pv magazine International (press release, WHES)",,2026-04-07,day,COM,infra.energy,global-south-utilities; masdar; whes; government-of-uae,,excerpt,False,,622,2026-09-01,https://www.pv-magazine.com/press-releases/powering-energy-independence-in-the-comoros/
2026-04-07-com-droits-humains-mise-en-oeuvre-recommandations-epu,Droits humains: Vers la mise en œuvre des recommandations de l'EPU,La Gazette des Comores,,2026-04-07,day,COM,include.access,ministere-justice-comores; undp; oif-la-francophonie,,full,False,,447,2026-09-01,https://lagazettedescomores.com/société/droits-humains-vers-la-mise-en-œuvre-des-recommandations-de-l’epu-.html
2026-04-02-worldbank-ascent-comoros-pid,Accelerating Sustainable and Clean Energy Access Transformation (ASCENT) - Comoros: Project Information Document,World Bank Group,,2026-04-02,day,COM,infra.energy,world-bank; sonelec-comores; anree-comores,,excerpt,False,,441,2026-09-01,https://documents1.worldbank.org/curated/en/099040226025014292/pdf/P515127-ea5f4c20-7899-46dc-ae0a-ac9183b11aa6.pdf
2026-04-01-premier-forum-intelligence-artificielle-alwatwan,Intelligence artificielle aux Comores : le premier forum fait jaillir les défis et les opportunités de l'IA,Al-Watwan,,2026-04-01,day,COM,tech.ai; tech.innovate; gov.policy; include.access,anaden; anrtic; actic; university-of-comoros; ministry-of-posts-telecoms-comoros,sovereignty,full,False,,374,2026-07-18,https://alwatwan.net/societe/intelligence-artificielle-aux-comores-i-le-premier-forum-fait-jaillir-les-d%C3%A9fis-et-les-opportunit%C3%A9s-de-l%E2%80%99ia.html
2026-04-01-mea-india-comoros-bilateral-brief,India-Comoros Unclassified Bilateral Brief,"Ministry of External Affairs, Government of India",,2026-04-01,month,COM,geopol.india,government-of-india; e-vbab-network-project,,excerpt,False,,981,2026-09-01,https://www.mea.gov.in/Portal/ForeignRelation/India-Comoros-April-2026.pdf
2026-04-01-genkey-officially-succeeds-semlex-biometric-production-alwatwan,Production de documents biométriques : GenKey succède officiellement à Semlex,Al-Watwan,,2026-04-01,day,COM,dpi.id; gov.protect; gov.standards; include.access,genkey; semlex; ministry-of-interior-comoros,sovereignty,full,False,,826,2026-07-18,https://alwatwan.net/societe/production-de-documents-biom%C3%A9triques-genkey-succ%C3%A8de-officiellement-%C3%A0-semlex.html
2026-03-30-com-ccardesa-fsrp-grievance-redress-consultation,In the Comoros: Strengthening Accountability in Food Systems through Stakeholder Consultations,Centre for Coordination of Agricultural Research and Development for Southern Africa (CCARDESA),,2026-03-30,day,COM,include.access,ccardesa; world-bank; food-systems-resilience-programme,,full,False,,594,2026-09-01,https://www.ccardesa.org/comoros-strengthening-accountability-food-systems-through-stakeholder-consultations
2026-03-27-comoros-civil-registry-digitisation-pin-wearetech,Comoros Advances Digital Identity Reform with Nationwide Registry Overhaul,We Are Tech Africa,,2026-03-27,day,COM,dpi.id; dpi.registry; dpi.exchange; gov.legislate; geopol.eu,anaden; unicef,sovereignty,full,False,,368,2026-07-18,https://www.wearetech.africa/en/fils-uk/news/tech/comoros-advances-digital-identity-reform-with-nationwide-registry-overhaul
2026-03-26-amecc-civil-registry-computerisation-validation-workshop-alwatwan,Décentralisation/Projet Amecc : vers la «modernisation de l'état-civil»,Al-Watwan,,2026-03-26,day,COM,dpi.id; dpi.registry; digital.localgov; gov.protect; include.access,amecc-project; ministry-of-interior-comoros; unicef; france,colonialism,full,False,,556,2026-07-18,https://alwatwan.net/societe/d%C3%A9centralisation/projet-amecc-i-vers-la-%C2%ABmodernisation-de-l%E2%80%99%C3%A9tat-civil%C2%BB.html
2026-03-25-semlex-hands-biometric-data-to-comoros-government-alwatwan,Confection des papiers biométriques : Semlex remet les données au gouvernement,Al-Watwan,,2026-03-25,day,COM,dpi.id; gov.protect; infra.store,genkey; semlex; ministry-of-interior-comoros; anaden,sovereignty,full,False,,526,2026-07-18,https://alwatwan.net/societe/confection-des-papiers-biom%C3%A9triques-i-semlex-remet-les-donn%C3%A9es-au-gouvernement.html
2026-03-24-worldbank-comoros-wash-mpa-project-appraisal,"Comoros - Accelerated Access to Water, Sanitation and Hygiene (WASH) MPA: Project Appraisal Document",World Bank (International Development Association),,2026-03-24,day,COM,infra.energy,world-bank; ministere-energie-eau-hydrocarbures-comores; sonede-comores,,excerpt,False,,379,2026-09-01,https://documents1.worldbank.org/curated/en/099032726095013869/pdf/BOSIB-231f80bd-fb76-4cda-b28d-dba0e351a6ba.pdf
2026-03-24-eoi-antananarivo-itec-day-2025-26-comoros,"Embassy of India, Madagascar & Union of Comoros — Bilateral relations with Comoros","Embassy of India, Antananarivo (concurrently accredited to Comoros)",,2026-03-24,day,COM,geopol.india,india-ministry-of-external-affairs; government-of-india,,excerpt,False,,530,2026-09-01,"https://www.eoiantananarivo.gov.in/index.php/pages/Mjc,"
2026-03-19-alwatwan-conseil-ministres-strategie-gouvernance-donnees,Conseil des ministres I Un colloque international annoncé sur l'éducation aux médias,Al-Watwan,,2026-03-19,day,COM,gov.policy; gov.protect,presidence-union-comores; ministry-of-posts-telecoms-comoros,,full,False,,578,2026-09-01,https://alwatwan.net/politique/conseil-des-ministres-i-un-colloque-international-annonc%C3%A9-sur-l%E2%80%99%C3%A9ducation-aux-m%C3%A9dias.html
2026-03-12-com-conseil-ministres-evaluation-preparation-ia,"Conseil des ministres du 11 mars 2026 - des initiatives pour l'agriculture, la sécurité, l'innovation et l'environnement",Présidence de l'Union des Comores (Beit-Salam),,2026-03-12,day,COM,dpi.id; gov.legislate,presidence-union-comores; ministry-of-posts-telecoms-comoros; ministere-interieur-comores,,full,False,,729,2026-09-01,"https://beit-salam.km/actualit%C3%A9s/conseil-des-ministres-du-11-mars-2026-des-initiatives-pour-l%E2%80%99agriculture,-la-s%C3%A9curit%C3%A9,-l%E2%80%99innovation-et-l%E2%80%99environnement.html"
2026-03-12-com-bid-avis-general-passation-marches-e-gouvernement-anaden,Avis général de passation des marchés (AGPM) — Projet de Modernisation de l'Administration Publique Comorienne par le biais de l'E-Gouvernement,"Union des Comores / Agence Nationale de Développement du Numérique (ANADEN), publié par la Banque Islamique de Développement",,2026-03-12,day,COM,dpi.govtech; dpi.exchange; dpi.id; gov.protect,anaden; islamic-development-bank; african-development-bank; afd; anrtic,,full,False,,1256,2026-08-04,https://www.isdb.org/project-procurement/fr/appels-doffres/2026/gpn/projet-de-modernisation-de-ladministration-publique-comorienne-par-le-bais
2026-03-12-africa24-pfss-msaanda-filets-sociaux-40000-menages,Comores - Financement des filets sociaux : plus de 40 000 ménages vulnérables bénéficiaires,Africa24 TV,,2026-03-12,day,COM,dpi.pay,world-bank; pfss-rrc-comores,,full,False,,467,2026-09-01,https://africa24tv.com/comores-financement-des-filets-sociaux-plus-de-40-000-menages-vulnerables-beneficiaires/
2026-03-09-genkey-takes-over-comoros-biometric-passport-id-production-biometricupdate,"GenKey takes over biometric passport, national ID card production in Comoros",Biometric Update,,2026-03-09,day,COM,dpi.id; gov.protect; infra.store; dpi.registry,genkey; semlex; african-development-bank,sovereignty; colonialism,full,False,,245,2026-07-18,https://www.biometricupdate.com/202603/genkey-takes-over-biometric-passport-national-id-card-production-in-comoros
2026-03-09-com-worldbank-wash-mpa-project-appraisal-arsee-feedback,"The Comoros – Accelerated Access to Water, Sanitation and Hygiene (WASH) MPA (P514166) – Project Appraisal Document",World Bank Group,,2026-03-09,day,COM,include.access,world-bank; ministere-energie-eau-hydrocarbures-comores; sonede-comores; arsee-comores,,excerpt,False,,474,2026-09-01,https://documents1.worldbank.org/curated/en/099030926093010471/pdf/P514166-1979ded2-0a3f-4f38-a189-88d91d6d972d.pdf
2026-03-06-biometric-document-production-suspended-semlex-genkey-transition-alwatwan,Ministère de l'intérieur : la production des documents biométriques suspendue jusqu'au 26 mars,Al-Watwan,,2026-03-06,day,COM,dpi.id; gov.protect; include.access,genkey; semlex; ministry-of-interior-comoros,sovereignty,full,False,,244,2026-07-18,https://alwatwan.net/societe/minist%C3%A8re-de-l%E2%80%99int%C3%A9rieur-i-la-production-des-documents-biom%C3%A9triques-suspendue-jusqu%E2%80%99au-26-mars.html
2026-03-05-unicef-comores-kits-informatiques-ecoles-primaires-ngazidja,"Le Ministère de l'Éducation Nationale en collaboration avec l'UNICEF a remis des kits de matériel informatique aux écoles primaires publiques de Itsinkudi-Oichili, Chomoni, Mtsangadjou-Dimani et Salimani-Hambou, à Ngazidja",UNICEF Comores,,2026-03-05,day,COM,digital.rural,unicef; ministry-of-education-comoros; koica,,full,False,,262,2026-09-01,https://fr.linkedin.com/posts/unicef-comores_aujourdhui-le-minist%C3%A8re-de-l%C3%A9ducation-activity-7435399655162744832-IeuD
2026-03-01-com-contrat-materiels-informatiques-crde-ama-sarl-companion,Contrat standard de biens et services n°08/MAPA/CVA/DNSAE — Acquisition et Livraison des matériels informatiques pour les CRDEs,"Ministère de l'Agriculture, de la Pêche et de l'Artisanat / Direction Nationale des Stratégies Agricoles et de l'Élevage (DNSAE)",,2026-03-01,month,COM,finance.budget; dpi.govtech,ministere-agriculture-peche-artisanat-comores; ministere-finances-budget-secteur-bancaire-comores,,excerpt,False,,786,2026-08-22,https://finances.gouv.km/wp-content/uploads/2026/06/Contrat-2026-mat-informatique-AMA-SAR.pdf
2026-02-27-mayotte-hebdo-comores-qualite-services-operateurs-mobiles,Comores : la qualité des services des opérateurs mobiles épinglée,Mayotte Hebdo,,2026-02-27,day,COM,infra.connect; gov.legislate,anrtic; comores-telecom; yas-comores,,full,False,,932,2026-09-01,https://www.mayottehebdo.com/actualite/consommation/comores-la-qualite-des-services-des-operateurs-mobiles-epinglee/
2026-02-27-cnpa-comores-nouveau-souffle-code-information-communication,Un nouveau souffle pour le CNPA,Conseil national de la presse et de l'audiovisuel (CNPA),,2026-02-27,day,COM,gov.legislate; tech.ai; gov.protect,cnpa-comores; assemblee-union-comores; presidence-union-comores,,full,False,,612,2026-09-01,https://www.cnpa-comores.org/un-nouveau-souffle-pour-le-cnpa/
2026-02-26-world-bank-icr-comoros-financial-inclusion-project,Implementation Completion and Results Report (ICR) -- Comoros Financial Inclusion Project (P166193),World Bank Group,,2026-02-26,day,COM,dpi.pay,world-bank; bcc-comoros,,excerpt,False,,338,2026-09-01,https://documents1.worldbank.org/curated/en/099032326091520607/pdf/BOSIB-cd362a8b-2323-4f0d-8e18-4073ca0c5ea8.pdf
2026-02-24-axian-digital-financial-institution-licence-comoros-itweb,AXIAN gets digital first financial license in the Comoros,ITWeb Africa,,2026-02-24,day,COM,dpi.pay; gov.legislate; finance.new; include.access,axian-telecom; bcc-comoros; mvola,,full,False,,464,2026-07-18,https://itweb.africa/article/axian-gets-digital-first-financial-license-in-the-comoros/xA9POvNElGOqo4J8
2026-02-24-axian-central-bank-approval-digital-finance-institution-techafricanews,AXIAN Gains Central Bank Approval to Launch Regulated Digital Finance Institution in Comoros,TechAfrica News,,2026-02-24,day,COM,dpi.pay; gov.legislate; finance.new; include.access,axian-telecom; bcc-comoros; mvola,,full,False,,584,2026-07-18,https://techafricanews.com/2026/02/24/axian-gains-central-bank-approval-to-launch-regulated-digital-finance-institution-in-comoros/
2026-02-23-meteocomores-atelier-transformation-digitale-wigos-wis2,Atelier de formation sur la Transformation Digital,Agence Nationale de l'Aviation Civile et de la Meteorologie (ANACM) / Météo Comores,,2026-02-23,day,COM,data.satellite,anacm; wmo,,full,False,,299,2026-09-01,https://meteocomores.km/evenements/atelier-de-formation-sur-la-transformation-digital/
2026-02-16 Comoros - Anjouan (Ndzuani) to produce its own biometric ID cards (Genkey replaces Semlex),No more trips to Moroni: Ndzuani (Anjouan) to produce its own ID cards,Comores Infos,La Rédaction,2026-02-16,day,COM,dpi.id; include.access,genkey,colonialism,full,False,,181,2026-07-15,https://www.comoresinfos.net/fini-les-allers-retours-a-moroni-ndzuani-va-produire-ses-propres-cartes-didentite
2026-02-13-huawei-axian-telecom-strategic-cooperation-mou,AXIAN Telecom and Huawei Sign Strategic Cooperation MoU in Shanghai,Huawei,,2026-02-13,day,COM,geopol.china,huawei; axian-telecom; yas-comores,,full,False,,298,2026-09-01,https://www.huawei.com/en/news/2026/2/axian-strategy-mou
2026-02-02-com-decret-26-023-pr-code-information-communication-texte-integral,Décret n°26-023/PR du 2 février 2026 portant promulgation de la Loi n°25-021/AU modifiant et complétant la Loi n°21-011/AU du 8 juin 2021 portant Code de l'information et de la communication,"Présidence de l'Union des Comores / Assemblée de l'Union des Comores (via munganyo.km, le journal officiel numérique)",,2026-02-02,day,COM,gov.legislate; tech.ai; gov.protect; gov.discourse,cnpa-comores; assemblee-union-comores; presidence-union-comores; anrtic; scepac,,full,False,2026-02-02-com-decret-26-023-pr-code-information-communication-texte-integral.pdf,21571,2026-09-01,https://munganyo.km/public/storage/Décret N°26-023PR du 02 fév 2026 portant promul Loi N°25-021AU modifiant et completant le Code Information et de la  Com.pdf
2026-02-02-com-d-clic-2e-cohorte-moheli,Numérique La 2ᵉ cohorte du programme D-CLIC officiellement lancée à Mohéli,La Gazette des Comores,,2026-02-02,day,COM,capacity.training,actic-comores; oif-la-francophonie,,full,False,,457,2026-09-01,https://lagazettedescomores.com/société/numérique-la-2ᵉ-cohorte-du-programme-d-clic-officiellement-lancée-à-mohéli-.html
2026-02-02-axian-telecom-next-2030-vision-comoros-techreviewafrica,AXIAN Telecom advances NEXT 2030 vision in Comoros,Tech Review Africa,,2026-02-02,day,COM,infra.connect; tech.industry; capacity.training; include.divides,yas-comoros; axian-telecom; ifc,,full,False,,209,2026-07-18,https://techreviewafrica.com/news/3822/axian-telecom-advances-next-2030-vision-in-comoros
2026-02-02-alwatwan-bulletin-unique-taux-adhesion-e-msomo,Bulletin unique I Le ministère de l'Éducation donne encore une semaine aux écoles,Al-Watwan,,2026-02-02,day,COM,dpi.mis; dpi.id,ministry-of-education-comoros; university-of-comoros,,full,False,,399,2026-09-01,https://alwatwan.net/education/bulletin-unique-i-le-minist%C3%A8re-de-l%E2%80%99%C3%A9ducation-donne-encore-une-semaine-aux-%C3%A9coles.html
2026-02-01-axian-dfi-license-comores-mondovisione,AXIAN Secures A License For A Digital-First Regulated Financial Institution In The Comoros,"Mondovisione, reporting AXIAN's announcement",,2026-02-01,month,COM,dpi.pay,axian-telecom; bcc-comoros,,full,False,,578,2026-09-01,https://mondovisione.com/media-and-resources/news/axian-secures-a-license-for-a-digital-first-regulated-financial-institution-in-t-2026224/
2026-01-31-com-atelier-restitution-cartographie-nationale-moroni,Atelier de restitution sur la cartographie nationale à Moroni,"Nair Aboubacar (responsable, Cellule de Cartographie, MATUAFTT), LinkedIn",,2026-01-31,day,COM,dpi.mis,unite-cartographique-comores; ministere-amenagement-territoire-comores; region-reunion; ulanga-mali-project,,full,False,,311,2026-09-01,https://fr.linkedin.com/posts/nair-aboubacar-2265a092_atelier-de-restitution-sur-la-cartographie-activity-7423252816028184576-w35t
2026-01-29-technopole-numerique-phase-pilote-launch-huawei-alwatwan,Phase pilote du Technopôle numérique : «Un pas décisif vers la souveraineté numérique des Comores»,Al-Watwan,,2026-01-29,day,COM,tech.innovate; capacity.training; dpi.govtech; geopol.china,huawei; university-of-comoros; ministry-of-posts-telecoms-comoros; anaden,sovereignty,full,False,,392,2026-07-18,https://alwatwan.net/societe/phase-pilote-du-technop%C3%B4le-num%C3%A9rique-i-%C2%ABun-pas-d%C3%A9cisif-vers-la-souverainet%C3%A9-num%C3%A9rique-des-comores%C2%BB.html
2026-01-29-imf-country-report-26-047-comoros-article-iv,Union of the Comoros: 2025 Article IV Consultation and Fifth Review under the Extended Credit Facility Arrangement -- IMF Country Report No. 26/047,International Monetary Fund,,2026-01-29,day,COM,dpi.pay; dpi.registry,imf; bcc-comoros; direction-generale-impots-comores; direction-generale-douanes-comores; snpsf-comores,,excerpt,False,,647,2026-09-01,https://www.imf.org/-/media/files/publications/cr/2026/english/1comea2026001-source-pdf.pdf
2026-01-28-com-undrr-gender-disability-inclusive-sendai-workshop,Comoros: Workshop on gender and disability-inclusive implementation of the Sendai Framework for Disaster Risk Reduction,"United Nations Office for Disaster Risk Reduction (UNDRR), Regional Office for Arab States",,2026-01-28,day,COM,include.access,undrr; ovka-comores,,full,False,,500,2026-09-01,https://www.undrr.org/news/workshop-gender-and-disability-inclusive-implementation-sendai-framework-disaster-risk
2026-01-27-gazette-comores-webinaire-uoni-ia-comores,Webinaire UONI : Penser l'IA pour développer les Comores,La Gazette des Comores,,2026-01-27,day,COM,tech.ai; gov.discourse,uoni-comores; university-of-comoros,,full,False,,464,2026-09-01,https://lagazettedescomores.com/soci%C3%A9t%C3%A9/webinaire-uoni-penser-l%E2%80%99ia-pour-d%C3%A9velopper-les-comores-.html
2026-01-24-technopole-numerique-project-preview-2000-youth-worldbank-alwatwan,Technopole numérique : un tremplin pour l'avenir digital des jeunes Comoriens,Al-Watwan,,2026-01-24,day,COM,tech.innovate; capacity.training; include.divides; geopol.china,huawei; university-of-comoros; ministry-of-posts-telecoms-comoros; world-bank,sovereignty,full,False,,342,2026-07-18,https://alwatwan.net/societe/technopole-num%C3%A9rique-un-tremplin-pour-l%E2%80%99avenir-digital-des-jeunes-comoriens.html
2026-01-23-com-lejournaldemayotte-tribune-cheikh-ali-loi-de-finances-2026,Loi de Finances des Comores : le « train de vie stratosphérique » du chef de l'Etat dénoncé par l'opposition,Le Journal de Mayotte,,2026-01-23,day,COM,gov.discourse; finance.budget,assemblee-union-comores; commissariat-general-au-plan-comores,,full,False,,1340,2026-08-04,https://lejournaldemayotte.yt/?p=45307
2026-01-22-com-shikomori-ict-comprehension-access-uptake,"The Incorporation of Shikomori to Improve ICT Comprehension, Access, and Uptake by Comorian Communities",Digital Policy Studies (UJ Press),,2026-01-22,day,COM,include.divides; capacity.research,university-of-antananarivo,,excerpt,False,,760,2026-09-01,https://doi.org/10.36615/cn8fx733
2026-01-19-com-unhcr-protection-dashboard-dec2025-comoros-mission,Monthly Protection Dashboard - 31 DEC 2025,UNHCR,,2026-01-19,day,COM,include.access,unhcr,,full,False,,557,2026-09-01,https://reliefweb.int/report/world/monthly-protection-dashboard-31-dec-2025
2026-01-16-com-2026-09-0910,Comores 2026 — chambre du Numérique (service 09 0910) : KMF 50 000 000,"Ministère des Finances, du Budget et du Secteur Bancaire (Union des Comores)",,2026-01-16,day,COM,finance.budget; tech.industry; dpi.govtech,chambre-du-numerique-comoros; ministry-of-posts-telecoms-comoros; ministry-of-finance-comoros,,excerpt,True,,709,2026-08-04,https://finances.gouv.km/wp-content/uploads/2026/01/Decret-N26-003PR-du-16-jan-2026.pdf
2026-01-16-com-2026-09-0904,Comores 2026 — Direction Générale des Postes et Télécommunications (service 09 0904) : KMF 56 016 514,"Ministère des Finances, du Budget et du Secteur Bancaire (Union des Comores)",,2026-01-16,day,COM,finance.budget; infra.connect; dpi.govtech,ministry-of-posts-telecoms-comoros; ministry-of-finance-comoros,,excerpt,True,,594,2026-08-04,https://finances.gouv.km/wp-content/uploads/2026/01/Decret-N26-003PR-du-16-jan-2026.pdf
2026-01-16-com-2026-09-0902,"Comores 2026 — Secrétariat Général, Postes et Télécommunications (service 09 0902) : KMF 114 001 360, including the ministry's first state capital line","Ministère des Finances, du Budget et du Secteur Bancaire (Union des Comores)",,2026-01-16,day,COM,finance.budget; dpi.govtech; infra.connect,ministry-of-posts-telecoms-comoros; ministry-of-finance-comoros,,excerpt,True,,723,2026-08-04,https://finances.gouv.km/wp-content/uploads/2026/01/Decret-N26-003PR-du-16-jan-2026.pdf
2026-01-16-com-2026-09-0901,Comores 2026 — Cabinet Postes et Télécommunications (service 09 0901) : KMF 40 107 058,"Ministère des Finances, du Budget et du Secteur Bancaire (Union des Comores)",,2026-01-16,day,COM,finance.budget; dpi.govtech; infra.connect,ministry-of-posts-telecoms-comoros; ministry-of-finance-comoros,,excerpt,True,,670,2026-08-04,https://finances.gouv.km/wp-content/uploads/2026/01/Decret-N26-003PR-du-16-jan-2026.pdf
2026-01-16-com-2026-08-0825,"Comores 2026 — Direction Générale de Système d'Information et de Communication (service 08 0825) : KMF 277 128 000, from zero","Ministère des Finances, du Budget et du Secteur Bancaire (Union des Comores)",,2026-01-16,day,COM,finance.budget; dpi.govtech; infra.store,ministry-of-finance-comoros,,excerpt,True,,937,2026-08-04,https://finances.gouv.km/wp-content/uploads/2026/01/Decret-N26-003PR-du-16-jan-2026.pdf
2026-01-16-com-2026-06-0615,Comores 2026 — Direction de l'État Civil et Casier Judiciaire (service 06 0615) : KMF 4 000 000,"Ministère des Finances, du Budget et du Secteur Bancaire (Union des Comores)",,2026-01-16,day,COM,dpi.id; dpi.registry; finance.budget,ministry-of-finance-comoros,,excerpt,True,,739,2026-08-04,https://finances.gouv.km/wp-content/uploads/2026/01/Decret-N26-003PR-du-16-jan-2026.pdf
2026-01-01-genkey-to-replace-semlex-from-april-data-domiciled-in-comoros-alwatwan,Impression des documents biométriques : Genkey remplacera Semlex à partir du mois d'avril prochain,Al-Watwan,,2026-01-01,month,COM,dpi.id; gov.protect; include.access; infra.store,genkey; semlex; ministry-of-interior-comoros,sovereignty; colonialism,full,False,,880,2026-07-18,https://alwatwan.net/societe/impression-des-documents-biom%C3%A9triques-i-genkey-remplacera-semlex-%C3%A0-partir-du-mois-d%E2%80%99avril-prochain.html
2026-01-01-comores-cables-technologies,Comores Câbles — Nos projets clés,Comores Câbles,,2026-01-01,year,COM,infra.connect; infra.store,comores-cable; comores-telecom; yas-comores; 2africa-cable,,excerpt,False,,467,2026-09-01,https://www.comorescables.km/Technologies
2026-01-01-com-unesco-upr46-no-ati-law,Universal Periodic Review (46th working group session): Contribution of UNESCO to Compilation of UN Information — Comoros,UNESCO,,2026-01-01,month,COM,gov.legislate,unesco; cnpa-comores,,excerpt,False,,380,2026-09-01,https://upr-info.org/sites/default/files/country-document/2026-01/UNESCO_org_UPR46_COM_E_Main.pdf
2026-01-01-com-fahac-upr46-joint-submission-disability-law,Contribution conjointe de la société civile pour l'Examen Périodique Universel (46e session) — Union des Comores,"FAHAC (Fédération des Associations de personnes Handicapées aux Comores) and partner civil-society organisations, via UPR Info",,2026-01-01,month,COM,include.access,fahac-comores; loi-14-037-au-personnes-handicapees-comores,,excerpt,False,,1012,2026-09-01,https://upr-info.org/sites/default/files/country-document/2026-01/JS3_UPR46_COM_F_Main.pdf
2025-12-29-com-alwatwan-assemblee-adopte-lf2026-et-loi-de-finances-rectificative-2025,Assemblée de l'Union : le projet de loi de finances 2026 adopté à l'unanimité,"Al-watwan (quotidien national, Union des Comores)",,2025-12-29,day,COM,gov.legislate; finance.budget,assemblee-union-comores; ministry-of-finance-comoros,,full,False,,1482,2026-08-04,https://alwatwan.net/economie/assembl%C3%A9e-de-l%E2%80%99union-i-le-projet-de-loi-de-finances-2026-adopt%C3%A9-%C3%A0-l%E2%80%99unanimit%C3%A9.html
2025-12-28-com-comoresinfos-budget-2025-analyse-institutions,"Budget 2025 : l'État paie pour continuer comme avant, pas pour changer",Comores Infos,,2025-12-28,day,COM,gov.discourse; finance.budget,assemblee-union-comores,,full,False,,1018,2026-08-04,https://www.comoresinfos.net/budget-2025-letat-paie-pour-continuer-comme-avant-pas-pour-changer/
2025-12-26-loi-de-finances-2026-teledeclaration-telepaiement,Loi de Finances 2026 (Loi N°25-020/AU du 26 décembre 2025),"Union des Comores / Ministère des Finances, du Budget et du Secteur Bancaire",,2025-12-26,day,COM,dpi.pay; gov.legislate,assemblee-union-comores; ministere-finances-budget-secteur-bancaire-comores; presidence-union-comores,,excerpt,False,,1572,2026-09-01,https://finances.gouv.km/wp-content/uploads/2026/02/Decret-portant-promulgation-du-loi-des-finances-2026.pdf
2025-12-22-comores-mfbsb-appel-offre-cablage-informatique-23-sites,Appel D'offre sur L'Acquisitions et mise en place des systèmes de câblage informatique pour les 23 sites du MFBSB répartis sur les trois îles,"Ministère des Finances, du Budget et du Secteur Bancaire de l'Union des Comores",,2025-12-22,day,COM,infra.connect; digital.localgov,ministere-finances-budget-secteur-bancaire-comores; afd,,full,False,,693,2026-09-01,https://finances.gouv.km/appel-doffre/projet-dappui-aux-systemes-dinformation-de-la-gouvernance-financiere-pagf-si-2/
2025-12-22-com-mfbsb-appel-doffres-datacenters-pagf-si,"Appel d'offres — acquisition et mise en place d'équipements informatiques et de communication centraux destinés à l'hébergement des applications métier sur deux Datacenters (principal, secours), PAGF-SI","Ministère des Finances, du Budget et du Secteur Bancaire (Union des Comores) — Unité de Gestion du Projet PAGF-SI",,2025-12-22,day,COM,infra.store; infra.cybersec; finance.budget,ministry-of-finance-comoros; afd,,full,False,,1252,2026-08-04,https://finances.gouv.km/appel-doffre/projet-dappui-aux-systemes-dinformation-de-la-gouvernance-financiere-pagf-si/
2025-12-05-pfss-rrc-aide-memoire-mission-decembre-2025,Mission d'appui à la mise en œuvre du Projet Filets Sociaux de Sécurité Résilients et Réactifs aux Chocs (P179291) - Aide-mémoire,Union des Comores / Banque mondiale (PFSS-RRC),,2025-12-05,day,COM,dpi.exchange; dpi.pay,world-bank; ugp-fss-comores; ministere-finances-budget-secteur-bancaire-comores,,excerpt,False,,737,2026-09-01,https://pfss-comores.org/ressources/download/9
2025-12-01-openimis-comores-amg-digital-pilot,Advancing Universal Health Coverage in Comoros with openIMIS,openIMIS,,2025-12-01,month,COM,dpi.mis; dpi.registry; include.access,openimis; afd; utgam-comores,,full,False,,558,2026-09-01,https://openimis.org/blog/advancing-universal-health-coverage-comoros-openimis
2025-11-30-com-unhcr-samco-monthly-protection-dashboard-nov2025,Monthly Protection Dashboard - 30 NOV 2025,UNHCR SAMCO (South Africa Representation & Multi-Country Office),,2025-11-30,day,COM,include.access,unhcr,,excerpt,False,,318,2026-09-01,https://reliefweb.int/attachments/0d7e8995-cff6-5bdb-8af2-ca7661bb6e36/Monthly%20Protection%20Dashboard%20-%2030%20NOV%202025.pdf
2025-11-29-axian-mastercard-digital-payments-partnership-techreviewafrica,AXIAN Group and Mastercard partner to expand digital financial inclusion across Africa,Tech Review Africa,,2025-11-29,day,COM; MDG; TZA; TGO; SEN,dpi.pay; finance.mou; include.access,axian-telecom; mastercard; mvola,,full,False,,357,2026-07-18,https://techreviewafrica.com/public/news/3303/axian-group-and-mastercard-partner-to-expand-digital-financial-inclusion-across-africa
2025-11-26-axian-digibank-fintech-rebrand-techcabal,"AXIAN rebrands fintech arm to Digibank & Fintech in digital banking push (MVola, Mixx)",TechCabal,,2025-11-26,day,MDG; COM; TZA; TGO; SEN,dpi.pay; finance.new,axian-telecom; mvola,,full,False,,200,2026-07-18,https://techcabal.com/2025/11/26/axian-rebrands-fintech-cluster/
2025-11-25-alwatwan-e-msomo-bulletin-unique-strategie-modernisation,e-Msomo et bulletin unique I Le ministère explique sa stratégie de modernisation,Al-Watwan,,2025-11-25,day,COM,dpi.mis; dpi.id,anaden; ministry-of-education-comoros,,full,False,,529,2026-09-01,https://alwatwan.net/education/e-msomo-et-bulletin-unique-i-le-minist%C3%A8re-explique-sa-strat%C3%A9gie-de-modernisation.html
2025-11-19-china-embassy-ambassador-huang-meets-telecoms-minister,Entrevue entre l'Ambassadeur Huang Zheng et le Ministre comorien des Télécommunications Oumouri Mmadi Hassani,Ambassade de la République populaire de Chine en Union des Comores,,2025-11-19,day,COM,geopol.china,china-embassy-comoros; mptent-comores,,full,False,,308,2026-09-01,https://km.china-embassy.gov.cn/fra/zxdt/202511/t20251119_11756377.htm
