fy,admin_head_code,admin_head,spending_entity_code,spending_entity,programme_code,programme,sub_programme_code,sub_programme,econ_class,admin_head_basis,programme_basis,programme_level,proposed,appropriated,revised,released,actual,audited,exec_vs_voted,exec_vs_revised,baseline_stage,current_stage,scope_confidence,is_transfer,currency,source_tier,doc_type,doc_locator,source_slug,origin_record,record,programme_line
Exercice 2024,870,870 - Ministère de l'Economie Numérique et de la Transformation Digitale,870,Ministère de l'Economie Numérique et de la Transformation Digitale,100,Digitalisation des activités économiques et sociales,1179000957000,Digitalisation de 20 services publics,,printed,printed,programme,,2000000000,1572376000,,,,,,appropriated,revised,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2024 - Dépenses (SIGFiP print of the enacted budget), PDF p. 1144, section 870, programme 100, chapitre 1179000957000, CP column; revised: Loi de finances rectificative 2024 - Dépenses (SIGFiP print), PDF p. 1142, chapitre 1179000957000",2024-07-11-tgo-budget-depenses-2024-companion,,budgets/TGO/2024.csv#tgo-2024-870-100-1179000957000,Digitalisation de 20 services publics
Exercice 2024,870,870 - Ministère de l'Economie Numérique et de la Transformation Digitale,870,Ministère de l'Economie Numérique et de la Transformation Digitale,100,Digitalisation des activités économiques et sociales,1179001281000,Programme de transformation de l'assistance sociale pour la résilience au TOGO,,printed,printed,programme,,770000000,314000000,,,,,,appropriated,revised,partial,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2024 - Dépenses (SIGFiP print of the enacted budget), PDF p. 1145, section 870, programme 100, chapitre 1179001281000, CP column; revised: Loi de finances rectificative 2024 - Dépenses (SIGFiP print), PDF p. 1143, chapitre 1179001281000",2024-07-11-tgo-budget-depenses-2024-companion,,budgets/TGO/2024.csv#tgo-2024-870-100-1179001281000,Programme de transformation de l'assistance sociale pour la résilience au TOGO
Exercice 2025,210,210 - Ministère de l'Economie et des Finances,210,Ministère de l'Economie et des Finances,003,Pilotage et soutien aux services du MEF,1131080570000,Cellule Informatique,,printed,printed,programme,,37182000,37182000,,,,,,appropriated,revised,partial,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2025 - Dépenses (SIGFiP print of the enacted budget), PDF p. 78, section 210, programme 003, chapitre 1131080570000, CP column; revised: Loi de finances rectificative 2025 - Dépenses (SIGFiP print), PDF p. 79, chapitre 1131080570000",2025-01-15-tgo-budget-depenses-2025-companion,,budgets/TGO/2025.csv#tgo-2025-210-003-1131080570000,Cellule Informatique
Exercice 2025,210,210 - Ministère de l'Economie et des Finances,210,Ministère de l'Economie et des Finances,006,Gestion budgétaire,1191080047004,Comité de pilotage du SIGFIP,,printed,printed,programme,,560000000,560000000,,,,,,appropriated,revised,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2025 - Dépenses (SIGFiP print of the enacted budget), PDF p. 102, section 210, programme 006, chapitre 1191080047004, CP column; revised: Loi de finances rectificative 2025 - Dépenses (SIGFiP print), PDF p. 104, chapitre 1191080047004",2025-01-15-tgo-budget-depenses-2025-companion,,budgets/TGO/2025.csv#tgo-2025-210-006-1191080047004,Comité de pilotage du SIGFIP
Exercice 2025,210,210 - Ministère de l'Economie et des Finances,210,Ministère de l'Economie et des Finances,007,"Gestion de la trésorerie de l'Etat, production des comptes publics et sauvegarde du patrimoine de l'Etat",1131080052000,Direction des affaires domaniales et cadastrales,,printed,printed,programme,,191838000,191838000,,,,,,appropriated,revised,partial,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2025 - Dépenses (SIGFiP print of the enacted budget), PDF p. 72, section 210, programme 007, chapitre 1131080052000, CP column; revised: Loi de finances rectificative 2025 - Dépenses (SIGFiP print), PDF p. 73, chapitre 1131080052000",2025-01-15-tgo-budget-depenses-2025-companion,,budgets/TGO/2025.csv#tgo-2025-210-007-1131080052000,Direction des affaires domaniales et cadastrales
Exercice 2025,210,210 - Ministère de l'Economie et des Finances,210,Ministère de l'Economie et des Finances,008,"Contrôle, audit des finances publiques et lutte contre la fraude et la corruption",1131081456000,Cellule opérationnelle de facilitation des échanges d'informations et de données,,printed,printed,programme,,20000000,20000000,,,,,,appropriated,revised,unclear,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2025 - Dépenses (SIGFiP print of the enacted budget), PDF p. 81, section 210, programme 008, chapitre 1131081456000, CP column; revised: Loi de finances rectificative 2025 - Dépenses (SIGFiP print), PDF p. 82, chapitre 1131081456000",2025-01-15-tgo-budget-depenses-2025-companion,,budgets/TGO/2025.csv#tgo-2025-210-008-1131081456000,Cellule opérationnelle de facilitation des échanges d'informations et de données
Exercice 2025,210,210 - Ministère de l'Economie et des Finances,210,Ministère de l'Economie et des Finances,901,Dotations 2: Dépenses communes ordinaires hors transferts,1189000754000,Animation et entretien des sites officiels de la République Togolaise,,printed,printed,programme,,421123000,421123000,,,,,,appropriated,revised,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2025 - Dépenses (SIGFiP print of the enacted budget), PDF p. 96, section 210, programme 901, chapitre 1189000754000, CP column; revised: Loi de finances rectificative 2025 - Dépenses (SIGFiP print), PDF p. 98, chapitre 1189000754000",2025-01-15-tgo-budget-depenses-2025-companion,,budgets/TGO/2025.csv#tgo-2025-210-901-1189000754000,Animation et entretien des sites officiels de la République Togolaise
Exercice 2025,220,220 - Ministère du Plan et de la Coopération,220,Ministère du Plan et de la Coopération,009,Pilotage et soutien au service du ministère de la planification du développement et de la coopération,1131080069000,CENETI,,printed,printed,programme,,43657000,43657000,,,,,,appropriated,revised,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2025 - Dépenses (SIGFiP print of the enacted budget), PDF p. 111, section 220, programme 009, chapitre 1131080069000, CP column; revised: Loi de finances rectificative 2025 - Dépenses (SIGFiP print), PDF p. 114, chapitre 1131080069000",2025-01-15-tgo-budget-depenses-2025-companion,,budgets/TGO/2025.csv#tgo-2025-220-009-1131080069000,CENETI
Exercice 2025,220,220 - Ministère du Plan et de la Coopération,220,Ministère du Plan et de la Coopération,009,Pilotage et soutien au service du ministère de la planification du développement et de la coopération,1131080077000,Centre de Suivi Informatique,,printed,printed,programme,,17221000,17221000,,,,,,appropriated,revised,partial,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2025 - Dépenses (SIGFiP print of the enacted budget), PDF p. 121, section 220, programme 009, chapitre 1131080077000, CP column; revised: Loi de finances rectificative 2025 - Dépenses (SIGFiP print), PDF p. 124, chapitre 1131080077000",2025-01-15-tgo-budget-depenses-2025-companion,,budgets/TGO/2025.csv#tgo-2025-220-009-1131080077000,Centre de Suivi Informatique
Exercice 2025,220,220 - Ministère du Plan et de la Coopération,220,Ministère du Plan et de la Coopération,009,Pilotage et soutien au service du ministère de la planification du développement et de la coopération,1391080080000,Institut Africain d'Informatique - Togo (IAI-Togo),,printed,printed,programme,,50000000,50000000,,,,,,appropriated,revised,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2025 - Dépenses (SIGFiP print of the enacted budget), PDF p. 137, section 220, programme 009, chapitre 1391080080000, CP column; revised: Loi de finances rectificative 2025 - Dépenses (SIGFiP print), PDF p. 141, chapitre 1391080080000",2025-01-15-tgo-budget-depenses-2025-companion,,budgets/TGO/2025.csv#tgo-2025-220-009-1391080080000,Institut Africain d'Informatique - Togo (IAI-Togo)
Exercice 2025,220,220 - Ministère du Plan et de la Coopération,220,Ministère du Plan et de la Coopération,010,Planification du développement,1391080071000,Institut National de la Statistique et des Etudes Economiques et Démographiques,,printed,printed,programme,,1333566000,1333566000,,,,,,appropriated,revised,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2025 - Dépenses (SIGFiP print of the enacted budget), PDF p. 136, section 220, programme 010, chapitre 1391080071000, CP column; revised: Loi de finances rectificative 2025 - Dépenses (SIGFiP print), PDF p. 140, chapitre 1391080071000",2025-01-15-tgo-budget-depenses-2025-companion,,budgets/TGO/2025.csv#tgo-2025-220-010-1391080071000,Institut National de la Statistique et des Etudes Economiques et Démographiques
Exercice 2025,220,220 - Ministère du Plan et de la Coopération,220,Ministère du Plan et de la Coopération,111,Aménagement du territoire,1131081189000,Direction de l'information et de la cartographie (DIC),,printed,printed,programme,,30684000,30684000,,,,,,appropriated,revised,partial,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2025 - Dépenses (SIGFiP print of the enacted budget), PDF p. 125, section 220, programme 111, chapitre 1131081189000, CP column; revised: Loi de finances rectificative 2025 - Dépenses (SIGFiP print), PDF p. 129, chapitre 1131081189000",2025-01-15-tgo-budget-depenses-2025-companion,,budgets/TGO/2025.csv#tgo-2025-220-111-1131081189000,Direction de l'information et de la cartographie (DIC)
Exercice 2025,410,"410 - Ministère de l'Administration Territoriale, de la Décentralisation et de la Chefferie Coutumière",410,"Ministère de l'Administration Territoriale, de la Décentralisation et de la Chefferie Coutumière",024,Décentralisation et déconcentration,1139000916000,Comité technique sur l'état civil (CEC AMEC),,printed,printed,programme,,5000000,5000000,,,,,,appropriated,revised,partial,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2025 - Dépenses (SIGFiP print of the enacted budget), PDF p. 323, section 410, programme 024, chapitre 1139000916000, CP column; revised: Loi de finances rectificative 2025 - Dépenses (SIGFiP print), PDF p. 333, chapitre 1139000916000",2025-01-15-tgo-budget-depenses-2025-companion,,budgets/TGO/2025.csv#tgo-2025-410-024-1139000916000,Comité technique sur l'état civil (CEC AMEC)
Exercice 2025,420,"420 - Ministère de la Justice et de la Législation, Garde des Sceaux",420,"Ministère de la Justice et de la Législation, Garde des Sceaux",027,Pilotage et soutien des services du ministère de la justice et de la législation,1171011119000,Projet de réorganisation du Système de conservation et de gestion physique et numérique des archives du Tribunal,,printed,printed,programme,,50000000,50000000,,,,,,appropriated,revised,partial,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2025 - Dépenses (SIGFiP print of the enacted budget), PDF p. 405, section 420, programme 027, chapitre 1171011119000, CP column; revised: Loi de finances rectificative 2025 - Dépenses (SIGFiP print), PDF p. 416, chapitre 1171011119000",2025-01-15-tgo-budget-depenses-2025-companion,,budgets/TGO/2025.csv#tgo-2025-420-027-1171011119000,Projet de réorganisation du Système de conservation et de gestion physique et numérique des archives du Tribunal
Exercice 2025,510,510 - Ministère des Enseignements Primaire et Secondaire,510,Ministère des Enseignements Primaire et Secondaire,034,Pilotage et soutien des services du MEPS,1131080181000,Centre National de la Documentation Pédagogique et des Technologies de la Communication pour l'Education (CND,,printed,printed,programme,,112936000,112936000,,,,,,appropriated,revised,partial,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2025 - Dépenses (SIGFiP print of the enacted budget), PDF p. 459, section 510, programme 034, chapitre 1131080181000, CP column; revised: Loi de finances rectificative 2025 - Dépenses (SIGFiP print), PDF p. 470, chapitre 1131080181000",2025-01-15-tgo-budget-depenses-2025-companion,,budgets/TGO/2025.csv#tgo-2025-510-034-1131080181000,Centre National de la Documentation Pédagogique et des Technologies de la Communication pour l'Education (CND
Exercice 2025,520,"520 - Ministère de l'Enseignement Technique, de la Formation Professionnelle et de l'Apprentissage",520,"Ministère de l'Enseignement Technique, de la Formation Professionnelle et de l'Apprentissage",130,Pilotage et soutien des services du METFPA,1141081353000,"Direction des Statistiques, de la Recherche et de la Planification",,printed,printed,programme,,124849000,124849000,,,,,,appropriated,revised,partial,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2025 - Dépenses (SIGFiP print of the enacted budget), PDF p. 600, section 520, programme 130, chapitre 1141081353000, CP column; revised: Loi de finances rectificative 2025 - Dépenses (SIGFiP print), PDF p. 617, chapitre 1141081353000",2025-01-15-tgo-budget-depenses-2025-companion,,budgets/TGO/2025.csv#tgo-2025-520-130-1141081353000,"Direction des Statistiques, de la Recherche et de la Planification"
Exercice 2025,610,610 - Ministère de la Santé et de l'Hygiène Publique,610,Ministère de la Santé et de l'Hygiène Publique,042,Pilotage et soutien aux services du MSHP,1131080237002,Direction du Système National d'Information Sanitaire et de l'Informatique,,printed,printed,programme,,135281000,135281000,,,,,,appropriated,revised,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2025 - Dépenses (SIGFiP print of the enacted budget), PDF p. 643, section 610, programme 042, chapitre 1131080237002, CP column; revised: Loi de finances rectificative 2025 - Dépenses (SIGFiP print), PDF p. 662, chapitre 1131080237002",2025-01-15-tgo-budget-depenses-2025-companion,,budgets/TGO/2025.csv#tgo-2025-610-042-1131080237002,Direction du Système National d'Information Sanitaire et de l'Informatique
Exercice 2025,610,610 - Ministère de la Santé et de l'Hygiène Publique,610,Ministère de la Santé et de l'Hygiène Publique,043,Lutte contre la maladie,1139001273000,Régistre du cancer,,printed,printed,programme,,15000000,15000000,,,,,,appropriated,revised,partial,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2025 - Dépenses (SIGFiP print of the enacted budget), PDF p. 673, section 610, programme 043, chapitre 1139001273000, CP column; revised: Loi de finances rectificative 2025 - Dépenses (SIGFiP print), PDF p. 692, chapitre 1139001273000",2025-01-15-tgo-budget-depenses-2025-companion,,budgets/TGO/2025.csv#tgo-2025-610-043-1139001273000,Régistre du cancer
Exercice 2025,710,"710 - Ministère de la réforme du service public, du travail et du dialogue social",710,"Ministère de la réforme du service public, du travail et du dialogue social",048,Modernisation de l'administration publique,1131080320000,Direction de la Gestion Informatique du Personnel de l'Etat,,printed,printed,programme,,187423000,187423000,,,,,,appropriated,revised,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2025 - Dépenses (SIGFiP print of the enacted budget), PDF p. 769, section 710, programme 048, chapitre 1131080320000, CP column; revised: Loi de finances rectificative 2025 - Dépenses (SIGFiP print), PDF p. 790, chapitre 1131080320000",2025-01-15-tgo-budget-depenses-2025-companion,,budgets/TGO/2025.csv#tgo-2025-710-048-1131080320000,Direction de la Gestion Informatique du Personnel de l'Etat
Exercice 2025,710,"710 - Ministère de la réforme du service public, du travail et du dialogue social",710,"Ministère de la réforme du service public, du travail et du dialogue social",048,Modernisation de l'administration publique,1179001265000,Programme de modernisation et de renforcement de l'administration pour la délivrance des services,,printed,printed,programme,,6400000000,1900000000,,,,,,appropriated,revised,partial,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2025 - Dépenses (SIGFiP print of the enacted budget), PDF p. 778, section 710, programme 048, chapitre 1179001265000, CP column; revised: Loi de finances rectificative 2025 - Dépenses (SIGFiP print), PDF p. 799, chapitre 1179001265000",2025-01-15-tgo-budget-depenses-2025-companion,,budgets/TGO/2025.csv#tgo-2025-710-048-1179001265000,Programme de modernisation et de renforcement de l'administration pour la délivrance des services
Exercice 2025,760,"760 - Ministère de l'Urbanisme, de l'Habitat et de la Réforme Foncière",760,"Ministère de l'Urbanisme, de l'Habitat et de la Réforme Foncière",062,Information géographique,1131010684001,Direction de l'information géographique (DIG),,printed,printed,programme,,13252000,13252000,,,,,,appropriated,revised,partial,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2025 - Dépenses (SIGFiP print of the enacted budget), PDF p. 899, section 760, programme 062, chapitre 1131010684001, CP column; revised: Loi de finances rectificative 2025 - Dépenses (SIGFiP print), PDF p. 926, chapitre 1131010684001",2025-01-15-tgo-budget-depenses-2025-companion,,budgets/TGO/2025.csv#tgo-2025-760-062-1131010684001,Direction de l'information géographique (DIG)
Exercice 2025,760,"760 - Ministère de l'Urbanisme, de l'Habitat et de la Réforme Foncière",760,"Ministère de l'Urbanisme, de l'Habitat et de la Réforme Foncière",062,Information géographique,1131011069000,Direction de la Cartographie (DC),,printed,printed,programme,,8000000,8000000,,,,,,appropriated,revised,partial,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2025 - Dépenses (SIGFiP print of the enacted budget), PDF p. 900, section 760, programme 062, chapitre 1131011069000, CP column; revised: Loi de finances rectificative 2025 - Dépenses (SIGFiP print), PDF p. 927, chapitre 1131011069000",2025-01-15-tgo-budget-depenses-2025-companion,,budgets/TGO/2025.csv#tgo-2025-760-062-1131011069000,Direction de la Cartographie (DC)
Exercice 2025,810,"810 - Ministère de l'Agriculture, de l'Hydraulique Villageoise et du Développement Rural",810,"Ministère de l'Agriculture, de l'Hydraulique Villageoise et du Développement Rural",065,Pilotage et soutien des services du MAHVDR (SG),1131010396002,Système permanent d'enquête(SPE),,printed,printed,programme,,50000000,50000000,,,,,,appropriated,revised,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2025 - Dépenses (SIGFiP print of the enacted budget), PDF p. 914, section 810, programme 065, chapitre 1131010396002, CP column; revised: Loi de finances rectificative 2025 - Dépenses (SIGFiP print), PDF p. 941, chapitre 1131010396002",2025-01-15-tgo-budget-depenses-2025-companion,,budgets/TGO/2025.csv#tgo-2025-810-065-1131010396002,Système permanent d'enquête(SPE)
Exercice 2025,810,"810 - Ministère de l'Agriculture, de l'Hydraulique Villageoise et du Développement Rural",810,"Ministère de l'Agriculture, de l'Hydraulique Villageoise et du Développement Rural",065,Pilotage et soutien des services du MAHVDR (SG),1131080396000,"Direction des Statistiques Agricoles, de l'Informatique et de la Documentation",,printed,printed,programme,,174208000,174208000,,,,,,appropriated,revised,partial,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2025 - Dépenses (SIGFiP print of the enacted budget), PDF p. 915, section 810, programme 065, chapitre 1131080396000, CP column; revised: Loi de finances rectificative 2025 - Dépenses (SIGFiP print), PDF p. 942, chapitre 1131080396000",2025-01-15-tgo-budget-depenses-2025-companion,,budgets/TGO/2025.csv#tgo-2025-810-065-1131080396000,"Direction des Statistiques Agricoles, de l'Informatique et de la Documentation"
Exercice 2025,810,"810 - Ministère de l'Agriculture, de l'Hydraulique Villageoise et du Développement Rural",810,"Ministère de l'Agriculture, de l'Hydraulique Villageoise et du Développement Rural",065,Pilotage et soutien des services du MAHVDR (SG),1179000963000,Cinquième recensement national de l'agriculture (RNA-5),,printed,printed,programme,,1620000000,1512681000,,,,,,appropriated,revised,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2025 - Dépenses (SIGFiP print of the enacted budget), PDF p. 933, section 810, programme 065, chapitre 1179000963000, CP column; revised: Loi de finances rectificative 2025 - Dépenses (SIGFiP print), PDF p. 960, chapitre 1179000963000",2025-01-15-tgo-budget-depenses-2025-companion,,budgets/TGO/2025.csv#tgo-2025-810-065-1179000963000,Cinquième recensement national de l'agriculture (RNA-5)
Exercice 2025,810,"810 - Ministère de l'Agriculture, de l'Hydraulique Villageoise et du Développement Rural",810,"Ministère de l'Agriculture, de l'Hydraulique Villageoise et du Développement Rural",066,"Organisation de l'espace agricole et des filières agricoles, animales et halieutiques (DFV)",1179000688000,Cartographie des terres agricoles,,printed,printed,programme,,470000000,196542000,,,,,,appropriated,revised,partial,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2025 - Dépenses (SIGFiP print of the enacted budget), PDF p. 932, section 810, programme 066, chapitre 1179000688000, CP column; revised: Loi de finances rectificative 2025 - Dépenses (SIGFiP print), PDF p. 960, chapitre 1179000688000",2025-01-15-tgo-budget-depenses-2025-companion,,budgets/TGO/2025.csv#tgo-2025-810-066-1179000688000,Cartographie des terres agricoles
Exercice 2025,813,813 - Ministère de l'Economie Maritime et de la Protection Côtière,813,Ministère de l'Economie Maritime et de la Protection Côtière,074,Transport maritime,1171010980000,Installation du système de facturation au port autonome de Lomé,,printed,printed,programme,,1143632000,2930000,,,,,,appropriated,revised,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2025 - Dépenses (SIGFiP print of the enacted budget), PDF p. 1006, section 813, programme 074, chapitre 1171010980000, CP column; revised: Loi de finances rectificative 2025 - Dépenses (SIGFiP print), PDF p. 1036, chapitre 1171010980000",2025-01-15-tgo-budget-depenses-2025-companion,,budgets/TGO/2025.csv#tgo-2025-813-074-1171010980000,Installation du système de facturation au port autonome de Lomé
Exercice 2025,820,"820 - Ministère du Commerce, de l'Artisanat et de la Consommation Locale",820,"Ministère du Commerce, de l'Artisanat et de la Consommation Locale",078,Commerce,1131011079000,Direction de la Promotion du Commerce Electronique (DPCE),,printed,printed,programme,,15131000,15131000,,,,,,appropriated,revised,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2025 - Dépenses (SIGFiP print of the enacted budget), PDF p. 1013, section 820, programme 078, chapitre 1131011079000, CP column; revised: Loi de finances rectificative 2025 - Dépenses (SIGFiP print), PDF p. 1043, chapitre 1131011079000",2025-01-15-tgo-budget-depenses-2025-companion,,budgets/TGO/2025.csv#tgo-2025-820-078-1131011079000,Direction de la Promotion du Commerce Electronique (DPCE)
Exercice 2025,820,"820 - Ministère du Commerce, de l'Artisanat et de la Consommation Locale",820,"Ministère du Commerce, de l'Artisanat et de la Consommation Locale",078,Commerce,1391080454000,Société d'Exploitation du Guichet Unique du Commerce Exterieur au Togo (SEGUCE),,printed,printed,programme,,30000000,30000000,,,,,,appropriated,revised,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2025 - Dépenses (SIGFiP print of the enacted budget), PDF p. 1034, section 820, programme 078, chapitre 1391080454000, CP column; revised: Loi de finances rectificative 2025 - Dépenses (SIGFiP print), PDF p. 1065, chapitre 1391080454000",2025-01-15-tgo-budget-depenses-2025-companion,,budgets/TGO/2025.csv#tgo-2025-820-078-1391080454000,Société d'Exploitation du Guichet Unique du Commerce Exterieur au Togo (SEGUCE)
Exercice 2025,830,830 - Ministère des Travaux Publics et des Infrastructures,830,Ministère des Travaux Publics et des Infrastructures,082,"Planification, Etudes, Suivi-Evaluation et Statistiques",1191080461001,Cellules de la Banque des Données Routières,,printed,printed,programme,,30718000,30718000,,,,,,appropriated,revised,partial,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2025 - Dépenses (SIGFiP print of the enacted budget), PDF p. 1072, section 830, programme 082, chapitre 1191080461001, CP column; revised: Loi de finances rectificative 2025 - Dépenses (SIGFiP print), PDF p. 1102, chapitre 1191080461001",2025-01-15-tgo-budget-depenses-2025-companion,,budgets/TGO/2025.csv#tgo-2025-830-082-1191080461001,Cellules de la Banque des Données Routières
Exercice 2025,870,870 - Ministère de l'Economie Numérique et de la Transformation Digitale,870,Ministère de l'Economie Numérique et de la Transformation Digitale,098,Pilotage et soutien aux services du MENTD,1131081483000,Instance de Protection des Données à Caractères Personnel (IPDCP),,printed,printed,programme,,200000000,200000000,,,,,,appropriated,revised,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2025 - Dépenses (SIGFiP print of the enacted budget), PDF p. 1167, section 870, programme 098, chapitre 1131081483000, CP column; revised: Loi de finances rectificative 2025 - Dépenses (SIGFiP print), PDF p. 1199, chapitre 1131081483000",2025-01-15-tgo-budget-depenses-2025-companion,,budgets/TGO/2025.csv#tgo-2025-870-098-1131081483000,Instance de Protection des Données à Caractères Personnel (IPDCP)
Exercice 2025,870,870 - Ministère de l'Economie Numérique et de la Transformation Digitale,870,Ministère de l'Economie Numérique et de la Transformation Digitale,099,Infrastructures numériques et postales,1131080532000,Direction des infrastures et de la Tutelle,,printed,printed,programme,,2900000,2900000,,,,,,appropriated,revised,partial,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2025 - Dépenses (SIGFiP print of the enacted budget), PDF p. 1166, section 870, programme 099, chapitre 1131080532000, CP column; revised: Loi de finances rectificative 2025 - Dépenses (SIGFiP print), PDF p. 1198, chapitre 1131080532000",2025-01-15-tgo-budget-depenses-2025-companion,,budgets/TGO/2025.csv#tgo-2025-870-099-1131080532000,Direction des infrastures et de la Tutelle
Exercice 2025,870,870 - Ministère de l'Economie Numérique et de la Transformation Digitale,870,Ministère de l'Economie Numérique et de la Transformation Digitale,099,Infrastructures numériques et postales,1131081482000,Societé d'Infrastructures Numériques (SIN),,printed,printed,programme,,1500000000,1500000000,,,,,,appropriated,revised,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2025 - Dépenses (SIGFiP print of the enacted budget), PDF p. 1167, section 870, programme 099, chapitre 1131081482000, CP column; revised: Loi de finances rectificative 2025 - Dépenses (SIGFiP print), PDF p. 1199, chapitre 1131081482000",2025-01-15-tgo-budget-depenses-2025-companion,,budgets/TGO/2025.csv#tgo-2025-870-099-1131081482000,Societé d'Infrastructures Numériques (SIN)
Exercice 2025,870,870 - Ministère de l'Economie Numérique et de la Transformation Digitale,870,Ministère de l'Economie Numérique et de la Transformation Digitale,099,Infrastructures numériques et postales,1171010696000,Déploiement du câble sous-marin EQUIANO,,printed,printed,programme,,850000000,753658000,,,,,,appropriated,revised,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2025 - Dépenses (SIGFiP print of the enacted budget), PDF p. 1168, section 870, programme 099, chapitre 1171010696000, CP column; revised: Loi de finances rectificative 2025 - Dépenses (SIGFiP print), PDF p. 1200, chapitre 1171010696000",2025-01-15-tgo-budget-depenses-2025-companion,,budgets/TGO/2025.csv#tgo-2025-870-099-1171010696000,Déploiement du câble sous-marin EQUIANO
Exercice 2025,870,870 - Ministère de l'Economie Numérique et de la Transformation Digitale,870,Ministère de l'Economie Numérique et de la Transformation Digitale,099,Infrastructures numériques et postales,1179001118000,Projet de déploiement d'un réseau national fibre optique BACKBONE,,printed,printed,programme,,3500000000,2118355000,,,,,,appropriated,revised,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2025 - Dépenses (SIGFiP print of the enacted budget), PDF p. 1169, section 870, programme 099, chapitre 1179001118000, CP column; revised: Loi de finances rectificative 2025 - Dépenses (SIGFiP print), PDF p. 1201, chapitre 1179001118000",2025-01-15-tgo-budget-depenses-2025-companion,,budgets/TGO/2025.csv#tgo-2025-870-099-1179001118000,Projet de déploiement d'un réseau national fibre optique BACKBONE
Exercice 2025,870,870 - Ministère de l'Economie Numérique et de la Transformation Digitale,870,Ministère de l'Economie Numérique et de la Transformation Digitale,100,Digitalisation des activités économiques et sociales,1131011115000,Agence Togo Digitale,,printed,printed,programme,,1000000000,1000000000,,,,,,appropriated,revised,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2025 - Dépenses (SIGFiP print of the enacted budget), PDF p. 1165, section 870, programme 100, chapitre 1131011115000, CP column; revised: Loi de finances rectificative 2025 - Dépenses (SIGFiP print), PDF p. 1198, chapitre 1131011115000",2025-01-15-tgo-budget-depenses-2025-companion,,budgets/TGO/2025.csv#tgo-2025-870-100-1131011115000,Agence Togo Digitale
Exercice 2025,870,870 - Ministère de l'Economie Numérique et de la Transformation Digitale,870,Ministère de l'Economie Numérique et de la Transformation Digitale,100,Digitalisation des activités économiques et sociales,1131011116000,Agence Nationale de Cybersécurité,,printed,printed,programme,,350000000,350000000,,,,,,appropriated,revised,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2025 - Dépenses (SIGFiP print of the enacted budget), PDF p. 1166, section 870, programme 100, chapitre 1131011116000, CP column; revised: Loi de finances rectificative 2025 - Dépenses (SIGFiP print), PDF p. 1198, chapitre 1131011116000",2025-01-15-tgo-budget-depenses-2025-companion,,budgets/TGO/2025.csv#tgo-2025-870-100-1131011116000,Agence Nationale de Cybersécurité
